Date,Close,sp500_return,volume_change,gap,return_1d,sma_20,price_to_sma20,sma_5,return_5d,oil_price,price_to_sma5,volatility_5d,sentiment_5d_avg,volume_ratio,volatility_20d,sentiment_3d_avg,industrial_output,Sentiment_gpt,cpi,fed_rate,Scaled_sentiment,unemployment_rate,target
2013-01-28,36.88999938964844,-0.00184962161256,-0.20084838716898346,0.001329868451782921,0.00373730360571356,35.39937448501587,0.042108792212233355,37.31999893188477,0.03239979034875229,95.95,-0.011521960196760776,0.025010099364821205,0.6236887600630865,0.49118585041985724,0.018183956273753812,0.5792941187083928,98.1736,3.0,231.679,0.14,0.5000249999999999,8.0,0.011385253201181555
2013-01-29,37.310001373291016,0.0051059951706642,0.23786781697735315,-0.004879379456598485,-0.018882955140578472,35.48705830293543,0.05136923592803955,37.23399887084961,-0.011521980404394672,97.62,0.002041212460284704,0.02473496753721621,0.5975864712250356,0.6215585201021104,0.018575981525474933,0.5000249999999999,98.1736,3.0,231.679,0.14,0.5000249999999999,8.0,-0.010184965267443391
2013-01-30,36.93000030517578,-0.0038996213232838,0.22665610680545334,-0.013401232420161027,0.011385253201181555,35.588332917955185,0.03769964134913698,37.41199951171875,0.024437211671926695,97.98,-0.012883545729545594,0.02173963716159771,0.5475864712250356,0.772092203898051,0.018080980839480214,0.5000249999999999,98.1736,3.0,231.679,0.14,0.5000249999999999,8.0,-0.006498826874722918
2013-01-31,36.68999862670898,-0.0025633010773032,-0.011169731963327156,-0.002437047166102433,-0.010184965267443391,35.6589469909668,0.028914247972700053,37.237999725341794,-0.0230158452233985,97.65,-0.014716179780727652,0.012036884791887366,0.45002499999999995,0.7726054308741654,0.01786613448905456,0.4166916666666666,98.1736,2.0,231.679,0.14,0.250025,8.0,0.013355183886818223
2013-02-01,37.18000030517578,0.0100527055696888,-0.11129870251009732,0.004088349182158806,-0.006498826874722918,35.7104995727539,0.04115038294068182,37.08399963378906,-0.020555271665312125,97.46,0.0025887356362512687,0.011858885982054534,0.45002499999999995,0.704934243748541,0.017510874642361448,0.4166916666666666,98.6434,3.0,232.937,0.15,0.5000249999999999,7.7,0.00268957701184247
2013-02-04,37.27999877929688,-0.0115387448209643,-0.3337181842036211,-0.014523962105835994,0.013355183886818223,35.82799949645996,0.04052694270525457,37.0,-0.011170164521000614,96.21,0.007567534575591409,0.014027449801255075,0.5000249999999999,0.49732690704656135,0.017203840716821607,0.5000249999999999,98.6434,4.0,232.937,0.15,0.7500249999999999,7.7,-0.002145869607749429
2013-02-05,37.20000076293945,0.0104165102405513,0.14751102709514807,0.0037553485577413114,0.00268957701184247,35.972499465942384,0.034123325185096684,37.077999877929685,0.010571954353511881,96.68,0.0032903847405854354,0.010465308913050506,0.5475864712250356,0.5954418178451896,0.016787973389961644,0.6626274520417261,98.6434,3.951229424500714,232.937,0.15,0.7378323561251785,7.7,-0.0016129401091515838
2013-02-06,37.13999938964844,0.0005491705981217,-0.2121657240129592,-0.006451657890983132,-0.002145869607749429,36.109499549865724,0.028538192238295516,37.055999755859375,-0.0029482874913616675,96.44,0.002266829510537772,0.009146264964771254,0.4975864712250357,0.49356755624759996,0.016841980608911854,0.5792941187083928,98.6434,2.0,232.937,0.15,0.250025,7.7,-0.019386139809786873
2013-02-07,36.41999816894531,-0.001805399358229,0.7202774050776282,0.011577822085146017,-0.0016129401091515838,36.28099956512451,0.0038311679801241215,37.097999572753906,0.005686408955789313,95.84,-0.01827595589026159,0.007555423259505968,0.5000249999999999,0.8829719014148121,0.015791620262805135,0.4166916666666666,98.6434,2.0487705754992858,232.937,0.15,0.2622176438748214,7.7,-0.004667714922903743
2013-02-08,36.25,0.0056579406115184,0.4037680425424157,-0.0013728511689816707,-0.019386139809786873,36.40699939727783,-0.004312341029938548,37.04399948120117,-0.0073589661452621025,95.71,-0.021433956708807923,0.011816735741485713,0.454783129098202,1.2495424226085607,0.016701434800704556,0.26201942978861054,98.6434,2.0951625819640407,232.937,0.15,0.2738156454910102,7.7,-0.011034524851831873
2013-02-11,35.849998474121094,-0.0006061174841773,-0.5647427247865962,-0.003310315362338362,-0.004667714922903743,36.51949939727783,-0.01833269716743829,36.85799942016602,-0.02501345609312211,97.01,-0.027348227302142137,0.008453050211564879,0.454783129098202,0.55682379385307,0.016806529734511712,0.42868609645527717,98.6434,4.0,232.937,0.15,0.7500249999999999,7.7,-0.011994430222533548
2013-02-12,35.41999816894531,0.0015952722327035,0.2390046584108354,-0.00223146498639797,-0.011034524851831873,36.619499397277835,-0.032755806280128696,36.57199935913086,-0.038358378540772065,97.48,-0.031499540915799734,0.00749593601354833,0.454783129098202,0.7032513306287136,0.017031092777072297,0.5872243338720629,98.6434,3.951229424500714,232.937,0.15,0.7378323561251785,7.7,-0.0042348311387873094
2013-02-13,35.27000045776367,0.0005922630933568,-0.34975514463860424,0.0,-0.011994430222533548,36.6859992980957,-0.03859779936280846,36.215998840332034,-0.04784953111526469,97.03,-0.026121007644689033,0.0069206834599331015,0.550025,0.4755895571501618,0.01732267448661214,0.7380305702113894,98.6434,3.9048374180359593,232.937,0.15,0.7262343545089898,7.7,0.03685849787887907
2013-02-14,36.56999969482422,0.0006906716689645,0.5576978476480514,-0.006237630219670102,-0.0042348311387873094,36.71949939727783,-0.004071398164668157,35.84199905395508,-0.0503499989934294,97.3,0.02031138496971774,0.0062143144175316415,0.6406218700462885,0.7747244621902103,0.017100468577884772,0.7264229015801442,98.6434,3.860707976425058,232.937,0.15,0.7152019941062644,7.7,0.027618324983836873
2013-02-15,37.58000183105469,-0.0010450813177572,0.7564232969181384,0.00984415130860703,0.03685849787887907,36.770999336242674,0.022001101667493556,35.87199935913086,0.004118658248775331,95.95,0.047613807494370164,0.02036567123219266,0.7268002786019856,1.368647400081524,0.017992099433543456,0.7153813456282498,98.6434,3.8187307530779817,232.937,0.15,0.7047076882694954,7.7,0.016231952260050475
2013-02-19,38.18999862670898,0.0073364754717224,-0.37631521551108205,-0.0010644202655224065,0.027618324983836873,36.828999519348145,0.036954550086157806,36.1379997253418,0.036689705684267215,96.69,0.05678230441537725,0.023064689523743746,0.7103162809037676,0.8977265899824032,0.01819604587171286,0.6958382312948898,98.6434,3.67032004603564,232.937,0.15,0.6676050115089098,7.7,0.010997695699021204
2013-02-20,38.61000061035156,-0.01240413795523,-0.02367142185295501,-0.0007855140187380792,0.016231952260050475,36.87249946594238,0.047121870488167975,36.60599975585937,0.06527197356164605,94.92,0.054745147458277466,0.0207067357828769,0.6127548096787319,0.9146634914107671,0.017724924755778675,0.5407792332594684,98.6434,2.0,232.937,0.15,0.250025,7.7,0.004402956909038247
2013-02-21,38.77999877929688,-0.0063030573328013,-0.10319401215354973,-0.0031079753946596216,0.010997695699021204,36.9819995880127,0.048618225388412616,37.24400024414062,0.09006218538438837,92.79,0.04124150266049656,0.015759303368712906,0.5199514675518981,0.8378852597208896,0.01678920839876902,0.39328255179457705,98.6434,2.0487705754992858,232.937,0.15,0.2622176438748214,7.7,-0.008251668512043953
2013-02-22,38.459999084472656,0.0087724679218301,-0.3815642688922861,0.00025791997280312945,0.004402956909038247,37.03099956512451,0.038589277527738296,37.94599990844726,0.09951795508867334,93.12,0.013545543068189664,0.013016604160210794,0.43167419782884736,0.5394580191280299,0.014668153145417414,0.26201942978861054,98.6434,2.0951625819640407,232.937,0.15,0.2738156454910102,7.7,-0.028341138287440892
2013-02-25,37.369998931884766,-0.0183095806591523,0.03901656867985026,0.0020801308621711955,-0.008251668512043953,37.080999565124515,0.007793731834350583,38.32399978637695,0.051681690057983065,92.74,-0.024893039865617188,0.013364959699771065,0.35179762102137796,0.5752571370797711,0.014641403962723828,0.2804526978659934,98.6434,2.221199216928595,232.937,0.15,0.3053248042321487,7.7,-0.007492608704839254
2013-02-26,37.09000015258789,0.0061094639711458,-0.04342421124828533,0.0061546574474231844,-0.028341138287440892,37.0694995880127,0.0005530305184325508,38.28199920654297,-0.005588155639640879,92.63,-0.03113732507865861,0.017819940000068587,0.2812407076855101,0.5595112206258176,0.01606219735742695,0.2979869648509098,98.6434,2.2591817793182822,232.937,0.15,0.3148204448295705,7.7,-0.009706136664074494
2013-02-27,36.72999954223633,0.0127259940771098,1.7421913511091196,-0.003235344604774635,-0.007492608704839254,37.07949962615967,-0.009425695800834523,38.06199951171875,-0.02880331274355641,92.84,-0.03499553325022561,0.015026822298913297,0.3312407076855101,1.5022708860137972,0.015558355681987978,0.373390083020573,98.6434,3.0,232.937,0.15,0.5000249999999999,7.7,0.005172845877400745
2013-02-28,36.91999816894531,-0.0008640799292052,-0.156670806641391,-0.0019057907894533227,-0.009706136664074494,37.050499534606935,-0.0035222565768574326,37.6859992980957,-0.04869207558653066,92.03,-0.020325880789078498,0.011760078528758804,0.37880217891054585,1.270971460096348,0.015488121458515629,0.4382901482765235,98.6434,3.0,232.937,0.15,0.5000249999999999,7.7,0.02410626350177658
2013-03-01,37.810001373291016,0.0023238554256483,-0.13483189613409552,-0.003250242086569248,0.005172845877400745,37.04999942779541,0.02051287333962653,37.31399917602539,-0.04796288470603438,90.71,0.013292657131865707,0.01199646865743529,0.4240440498123438,1.11186720948027,0.015371819242362288,0.5000249999999999,99.047,3.0,232.282,0.14,0.5000249999999999,7.5,0.011372660395604584
2013-03-04,38.2400016784668,0.0046107233731609,-0.3929267363988622,-0.007405516631161176,0.02410626350177658,37.10599956512451,0.03056115255302592,37.183999633789064,-0.01690061691769673,90.13,0.028399366799642094,0.0194200676623637,0.4629840889659141,0.6926955681693301,0.016182524844460325,0.5000249999999999,99.047,3.0,232.282,0.14,0.5000249999999999,7.5,-0.019090045106997522
2013-03-05,37.5099983215332,0.0095660164946995,0.22682998819362465,0.005491607616505628,0.011372660395604584,37.158999633789065,0.009445859447329443,37.35800018310547,0.023280780611415253,90.88,0.004068690446028597,0.013942265618894722,0.5000249999999999,0.8481809207757391,0.01611283272591344,0.5000249999999999,99.047,3.0,232.282,0.14,0.5000249999999999,7.5,0.006131787982553982
2013-03-06,37.7400016784668,0.0010845127144845,-0.17456092866594486,0.001333059290730692,-0.019090045106997522,37.170499610900876,0.015321345516671633,37.44199981689453,0.011323757541586543,90.47,0.007959026308146154,0.017086073252127958,0.5000249999999999,0.7082279979383398,0.016753523922136068,0.5000249999999999,99.047,3.0,232.282,0.14,0.5000249999999999,7.5,-0.006624271035542639
2013-03-07,37.4900016784668,0.0018164914425815,-0.1907277529829675,-0.0023847416159295445,0.006131787982553982,37.197499656677245,0.007863486107648792,37.64400024414063,0.02749801657549855,91.53,-0.0040909192613715695,0.01569912574340912,0.5000249999999999,0.5779827912698252,0.016788485799450966,0.5000249999999999,99.047,3.0,232.282,0.14,0.5000249999999999,7.5,-0.0040011074730109675
2013-03-08,37.34000015258789,0.0044811391226551,-0.07383230163196397,0.004001005720621109,-0.006624271035542639,37.214999771118165,0.003358870945546411,37.75800094604492,0.015438882388703279,92.01,-0.011070522352450374,0.01662693505885396,0.5000249999999999,0.5561401481283238,0.016864467988423473,0.5000249999999999,99.047,3.0,232.282,0.14,0.5000249999999999,7.5,0.008837654392311212
2013-03-11,37.66999816894531,0.0032490857396794,0.12149714424595937,-0.0024102879544753582,-0.0040011074730109675,37.260999870300296,0.010976578730272288,37.6640007019043,-0.012430605755945123,92.07,0.00015923605908146527,0.011847302383213838,0.5000249999999999,0.6652729920272199,0.016244153418179443,0.5000249999999999,99.047,3.0,232.282,0.14,0.5000249999999999,7.5,-0.013273162312287923
2013-03-12,37.16999816894531,-0.0024032529493148,0.4138132801664356,0.0007964585997478066,0.008837654392311212,37.33199977874756,-0.004339483841272032,37.55,-0.014905948862508955,92.44,-0.010119888976156717,0.011141519380462796,0.5000249999999999,0.9372490370925871,0.016260537279876836,0.5000249999999999,99.047,3.0,232.282,0.14,0.5000249999999999,7.5,0.0
2013-03-13,37.16999816894531,0.0013140517676009,-0.4312297858642836,0.0008071723290857493,-0.013273162312287923,37.39799976348877,-0.006096625380645419,37.48199996948242,-0.009064254006983186,92.47,-0.008324043562006842,0.009162748833464194,0.5000249999999999,0.547889784172237,0.016362716503097813,0.5000249999999999,99.047,3.0,232.282,0.14,0.5000249999999999,7.5,0.010492419250952345
2013-03-14,37.560001373291016,0.0056029905231624,1.6571713469519755,0.006994946167301526,0.0,37.48549976348877,0.001987478098793091,37.36799926757813,-0.015103430953123387,93.03,0.0051381425143485265,0.008197632900517289,0.5000249999999999,1.4040106656793674,0.016041931469276967,0.5000249999999999,99.047,3.0,232.282,0.14,0.5000249999999999,7.5,0.025026586590527033
2013-03-15,38.5,-0.0016184626244926,0.23820197369088314,-0.0031949611872850604,0.010492419250952345,37.599999809265135,0.023936175406923613,37.38199920654297,0.0018671563534344848,93.49,0.02990746394487496,0.009740834535271265,0.5000249999999999,1.6828739936328605,0.016052791155513793,0.5000249999999999,99.047,3.0,232.282,0.14,0.5000249999999999,7.5,-0.008831172794490638
2013-03-18,38.15999984741211,-0.0055103324501805,-0.5758049851330652,-0.01168833150492086,0.025026586590527033,37.696499824523926,0.01229557187128148,37.61399917602539,0.031065876879267096,93.71,0.014515889917250129,0.014119712306116305,0.550025,0.7561741126412798,0.014928536646357671,0.5833583333333333,99.047,4.0,232.282,0.14,0.7500249999999999,7.5,0.005241110160880025
2013-03-19,38.36000061035156,-0.0024225306518709,-0.013574835383397432,0.002358494574102944,-0.008831172794490638,37.7254997253418,0.01681888615470197,37.71199951171875,0.01300774362316659,92.44,0.017182888921905323,0.01544827393773579,0.5975864712250356,0.7636627828754406,0.013914327722277875,0.662627452041726,99.047,3.951229424500714,232.282,0.14,0.7378323561251785,7.5,0.018248194781064653
2013-03-20,39.060001373291016,0.0066974923764198,0.384562681074309,0.0036496190672806778,0.005241110160880025,37.73399982452393,0.03514076310312852,37.95,0.03201513317265836,93.21,0.029249048044558964,0.01262921478043343,0.6428283421268336,1.065490237136317,0.013485619594614633,0.7380305702113894,99.047,3.9048374180359593,232.282,0.14,0.7262343545089898,7.5,-0.01459292562170722
2013-03-21,38.4900016784668,-0.0082824338285554,-0.3303878182923553,-0.006144435996638457,0.018248194781064653,37.7564998626709,0.019427166672329594,38.32800064086914,0.050847546339799266,92.46,0.004226702016512522,0.012954992514192326,0.6858637409480866,0.7272964599561573,0.013879787562405413,0.7264229015801442,99.047,3.860707976425058,232.282,0.14,0.7152019941062644,7.5,0.01247075919211671
2013-03-22,38.970001220703125,0.0071742563527021,-0.2982833977323114,0.0020784103109607478,-0.01459292562170722,37.74200000762939,0.032536728653105196,38.514000701904294,0.02476039060629809,93.41,0.011839863698612967,0.016969232154315027,0.7268002786019856,0.5149703846317739,0.014255823405960854,0.7153813456282498,99.047,3.8187307530779817,232.282,0.14,0.7047076882694954,7.5,0.008981228205226621
2013-03-25,39.31999969482422,-0.0033400389194234,0.824938316182223,0.0038490558502203265,0.01247075919211671,37.76750011444092,0.041106760460157606,38.608000946044925,0.012207823914366811,94.55,0.01844174086543148,0.013923888529653448,0.710133611935319,0.9297092301808296,0.014398195299313441,0.6955337830141421,99.047,3.6666666666666665,232.282,0.14,0.6666916666666667,7.5,0.022634776107732124
2013-03-26,40.209999084472656,0.0077851108025177,0.1953009068425391,0.006358087536631087,0.008981228205226621,37.86500015258789,0.06193051425947235,38.84000091552734,0.030398318974070415,95.99,0.03527286654613907,0.012503968860965735,0.6942797881936403,1.0880446414232905,0.012752939938599385,0.6766541974509824,99.047,3.6341529496671434,232.282,0.14,0.6585632374167856,7.5,-0.0014921054454068994
2013-03-27,40.150001525878906,-0.0005883499068413,-0.4103317470170357,0.00024874748714757213,0.022634776107732124,38.02100009918213,0.05599540835704033,39.210000610351564,0.048227279579913906,96.53,0.02397349913019841,0.014479339925660301,0.6490379172918423,0.6823641712518895,0.013264206628015538,0.6084266346944841,99.047,3.0,232.282,0.14,0.5000249999999999,7.5,0.01569108915255968
2013-03-28,40.77999877929688,0.0040566694944186,0.6991204266866287,0.0027396461139210125,-0.0014921054454068994,38.192000198364255,0.06776284477091801,39.42800064086914,0.02790578889567641,97.24,0.03429030426225375,0.01420277998584027,0.6060025184705895,1.1884204515519952,0.012936367199846619,0.5528710791389284,99.047,3.0,232.282,0.14,0.5000249999999999,7.5,0.008337424295375317
2013-04-01,41.119998931884766,-0.0044735804606589,-0.20973648704463477,-0.02010788914590458,0.01569108915255968,38.385000228881836,0.071251756850194,39.886000061035155,0.05949589506282682,97.1,0.030938145438532225,0.008909354300193668,0.5650659808166903,0.9643266345672459,0.01317502593846505,0.5000249999999999,98.9445,3.0,231.797,0.15,0.5000249999999999,7.6,-0.00997081366882513
2013-04-02,40.709999084472656,0.0051722641117104,-0.039947735191637634,0.0024319623398826704,0.008337424295375317,38.550500106811526,0.05601740500584494,40.315999603271486,0.05517058362419136,97.23,0.009772782147988684,0.0090062214460217,0.5317326474833571,0.9251053621596033,0.012426198953149998,0.5000249999999999,98.9445,3.0,231.797,0.15,0.5000249999999999,7.6,-0.0034389435715275196
2013-04-03,40.56999969482422,-0.0105461287016398,-0.2519825067595768,0.000982582078774859,-0.00997081366882513,38.67399997711182,0.04902517760858708,40.59399948120117,0.03535095118099418,95.02,-0.0005912151225224481,0.013056476363836103,0.5000249999999999,0.7069988096912401,0.012698357127615948,0.5000249999999999,98.9445,3.0,231.797,0.15,0.5000249999999999,7.6,0.025388187997158695
2013-04-04,41.59999847412109,0.0040484519432537,4.018704058610902,0.00492976989016267,-0.0034389435715275196,38.827000045776366,0.07141933255403207,40.66599960327149,0.00895301214992017,93.26,0.022967562090234747,0.010155461690816188,0.5000249999999999,3.1390864638693845,0.011694259762169807,0.5000249999999999,98.9445,3.0,231.797,0.15,0.5000249999999999,7.6,-0.006971084410266837
2013-04-05,41.310001373291016,-0.0042948956113281,-0.3189253465844274,-0.006971084410266868,0.025388187997158695,39.01999988555908,0.058687890682937754,40.95599899291992,0.03611449297972191,92.76,0.008643480541941825,0.014249793545589329,0.5000249999999999,1.9921416038310742,0.01263450018260231,0.5000249999999999,98.9445,3.0,231.797,0.15,0.5000249999999999,7.6,0.011135295792317867
2013-04-08,41.77000045776367,0.0063027379529363,0.16745447060994478,-0.0009683106801639165,-0.006971084410266837,39.21099987030029,0.06526231404268913,41.06199951171875,0.012996630943088894,93.36,0.017242242327796566,0.014476667683938634,0.5000249999999999,2.1391976643247057,0.01265145742516234,0.5000249999999999,98.9445,3.0,231.797,0.15,0.5000249999999999,7.6,0.0186736598216124
2013-04-09,42.54999923706055,0.0035443321494683,-0.4726856017313912,0.004548686249144387,0.011135295792317867,39.43249988555908,0.0790591354986132,41.19199981689453,0.015807430514666043,94.18,0.0329675525879432,0.014800991513058253,0.5000249999999999,1.0990193097156757,0.012540763014710264,0.5000249999999999,98.9445,3.0,231.797,0.15,0.5000249999999999,7.6,0.02514687929517656
2013-04-10,43.619998931884766,0.0121891326051339,-0.09968987422036224,0.002350230096626149,0.0186736598216124,39.676499938964845,0.09939130213063864,41.55999984741211,0.045197744877613966,94.59,0.04956686939451303,0.01393292574048646,0.45002499999999995,0.9814664812455972,0.012859282346395128,0.4166916666666667,98.9445,2.0,231.797,0.15,0.250025,7.6,-0.009628568987384956
2013-04-11,43.20000076293945,0.0035522505198095,-0.1684039338216463,-0.004585070330968285,0.02514687929517656,39.998999977111815,0.08002702036699195,42.16999969482422,0.07517868523547588,93.44,0.024424972150086384,0.013430417051682627,0.5000249999999999,0.8021527105278761,0.012667395780244551,0.5000249999999999,98.9445,4.0,231.797,0.15,0.7500249999999999,7.6,-0.002546310379835215
2013-04-12,43.09000015258789,-0.0028367670692315,-0.35328990930228976,-0.005324063383666438,-0.009628568987384956,40.300500106811526,0.06921750445734264,42.49000015258789,0.03846159489197354,91.23,0.014120969589204812,0.015428317701339414,0.5475864712250356,0.5375506617627765,0.013164978106463457,0.5792941187083929,98.9445,3.951229424500714,231.797,0.15,0.7378323561251785,7.6,-0.03829198236333309
2013-04-15,41.43999862670898,-0.0229662905844324,0.7030572884423067,-0.0051056212560702955,-0.002546310379835215,40.577000045776366,0.021268171130419497,42.84599990844727,0.04308880949221505,88.75,-0.032815228603431244,0.01447598811551222,0.5885230088789347,0.9460910006607095,0.013337332089660925,0.7308550147982246,98.9445,3.8187307530779817,231.797,0.15,0.7047076882694954,7.6,0.024372639230241466
2013-04-16,42.45000076293945,0.0143072232903955,-0.021600838867528838,0.0055501821877015104,-0.03829198236333309,40.723999977111816,0.0423828893723039,42.779999542236325,-0.0079004507406788,88.73,-0.007713856541093863,0.025187821160093098,0.627463048032505,0.9146492885915865,0.016063365735580332,0.7124217467208417,98.9445,3.778800783071405,231.797,0.15,0.6947251957678513,7.6,-0.004946974810327798
2013-04-17,42.2400016784668,-0.0143276813942795,-0.27890825950271503,-0.007302741289033361,0.024372639230241466,40.938500022888185,0.03179163024661283,42.75999984741211,-0.00235014044451487,86.65,-0.012160855257271121,0.026418178117127617,0.727463048032505,0.6598142499061835,0.016400500140205634,0.7164859613457822,98.9445,4.0,231.797,0.15,0.7500249999999999,7.6,0.0018938923574476352
2013-04-18,42.31999969482422,-0.0067010034398122,-0.007371883793745759,0.003077586369610374,-0.004946974810327798,41.132500076293944,0.028870105544950116,42.48400039672852,-0.0316368016325016,87.83,-0.0038602932956598077,0.022311745042325866,0.677463048032505,0.6639084445204358,0.01656535875898866,0.6482583985892837,98.9445,3.0,231.797,0.15,0.5000249999999999,7.6,0.0016540570729914883
2013-04-19,42.38999938964844,0.0088479023735221,0.2963066480335397,0.0044895706067838515,0.0018938923574476352,41.29549999237061,0.026504083919072035,42.30800018310547,-0.020370394735505948,88.04,0.0019381489597258593,0.022464685231529582,0.5299015768074693,0.8507226268478376,0.01627601324364258,0.4166916666666667,98.9445,1.0,231.797,0.15,2.4999999999997247e-05,7.6,0.04269878271649641
2013-04-22,44.20000076293945,0.0046616299630284,0.31388221524055937,0.014390200970385566,0.0016540570729914883,41.490499877929686,0.06530412728170214,42.168000030517575,-0.01624508610955322,88.81,0.04818821691688698,0.02260622849137906,0.4889650391535702,1.080873917469544,0.015686480582019772,0.33335833333333337,98.9445,3.0,231.797,0.15,0.5000249999999999,7.6,0.02126693688876924
2013-04-23,45.13999938964844,0.01041921875,0.09925802632658565,0.009276014487218822,0.04269878271649641,41.751999855041504,0.08114580250933386,42.720000457763675,0.06660237035943317,89.21,0.056647914465201434,0.019908755279949734,0.45002499999999995,1.1637352301014317,0.017767042904348145,0.33335833333333337,98.9445,3.0,231.797,0.15,0.5000249999999999,7.6,-0.01816570017526986
2013-04-24,44.31999969482422,6.340190171760796e-06,-0.40912338320128816,0.0,0.02126693688876924,42.042999839782716,0.05415883413930223,43.258000183105466,0.06336863553268679,91.07,0.0245503607939213,0.01951503073069212,0.40002499999999996,0.6949898472509817,0.018068410204980796,0.5000249999999999,98.9445,3.0,231.797,0.15,0.5000249999999999,7.6,-0.0018050094067749711
2013-04-25,44.2400016784668,0.0040347322693841,-0.05493295797015141,0.00970217301752368,-0.01816570017526986,42.24849987030029,0.04713781114785766,43.67399978637695,0.04924237532447284,93.27,0.012959699016768194,0.023047449099040693,0.40002499999999996,0.6528730014966374,0.018517516272810723,0.5000249999999999,98.9445,3.0,231.797,0.15,0.5000249999999999,7.6,0.0361663294172041
2013-04-26,45.84000015258789,-0.0018421130247733,0.9280108461112491,0.016048803289676148,-0.0018050094067749711,42.452999877929685,0.07978235423638526,44.05800018310547,0.04536866723742894,92.63,0.04044668305589023,0.023423747625901083,0.5000249999999999,1.2369004720699597,0.018523457141773197,0.5000249999999999,98.9445,3.0,231.797,0.15,0.5000249999999999,7.6,-0.013307168593391094
