Date,Close,price_to_sma20,return_1d,return_5d,sp500_return,price_to_sma5,gap,volatility_5d,volatility_20d,sma_5,volume_change,oil_price,sentiment_5d_avg,volume_ratio,cpi,sentiment_3d_avg,sma_20,industrial_output,Sentiment_gpt,target
2010-01-21,41.52999877929688,-0.010047353203536643,-0.001424443497512362,0.00839132813476029,-0.0189449033897883,-0.005412419242357676,0.004992845402187982,0.019695763643859783,0.012974347165159208,41.75599975585938,-0.6667002356542931,75.84,0.5000249999999999,0.9318774390827641,217.488,0.5000249999999999,41.95150032043457,89.1897,3.0,-0.01854082543694968
2010-01-22,40.7599983215332,-0.02805436413636441,-0.012601107386808086,-0.004315519278991875,-0.0221409887643004,-0.02301057958564923,-0.00939078740938618,0.020765237564303783,0.013294509858064029,41.71999969482422,-0.26643703166545807,74.25,0.5000249999999999,0.6759510869565217,217.488,0.5000249999999999,41.93650016784668,89.1897,3.0,-0.00760543599998087
2010-01-25,40.45000076293945,-0.03366060469207848,-0.01854082543694968,-0.02906148723216817,0.0045980980127011,-0.024737166104076412,-0.004416008289760523,0.02160349314204916,0.013589118143541915,41.475999450683595,0.040448142351099836,74.9,0.5000249999999999,0.6981236889452694,217.488,0.5000249999999999,41.859000015258786,89.1897,3.0,0.008652619716184695
2010-01-26,40.79999923706055,-0.023386093009198635,-0.00760543599998087,-0.011244172236332894,-0.0042031995736809,-0.014111743714875018,0.004202674060294849,0.01880676047509945,0.013631593765590028,41.38399963378906,0.191686460807601,74.67,0.5000249999999999,0.8046145991761935,217.488,0.5000249999999999,41.77700004577637,89.1897,3.0,-0.009313751843653462
2010-01-27,40.41999816894531,-0.030753594966269955,0.008652619716184695,-0.031339024888364375,0.0048801522109449,-0.017023383537792505,-0.005147036480380722,0.010471362599282082,0.013759041962694382,41.119999694824216,0.2544017008836623,73.64,0.5000249999999999,0.9783143767650335,217.488,0.5000249999999999,41.70249996185303,89.1897,3.0,-0.01484409948791321
2010-01-28,39.81999969482422,-0.04278846448562905,-0.009313751843653462,-0.03899199122202457,-0.0118177409595672,-0.0238281864501225,0.0017319028375233345,0.010141506100191896,0.013784331152717775,40.79199905395508,0.21106991525423724,73.62,0.45002499999999995,1.1389873398804973,217.488,0.4166916666666666,41.599999809265135,89.1897,2.0,-0.020341571559486904
2010-01-29,39.0099983215332,-0.059285998982367194,-0.01484409948791321,-0.04117503334300876,-0.0098291738280392,-0.035599528867432076,-0.014063319376765446,0.010447446828065324,0.014051630932865775,40.449999237060545,0.3200962169254318,72.85,0.4024635287749643,1.427497197879374,217.488,0.33742254795827376,41.468499755859376,89.1897,2.0487705754992858,-0.003588807887006773
2010-02-01,38.869998931884766,-0.058701040328109785,-0.020341571559486904,-0.042934251031985116,0.0142661088946718,-0.03067332490218624,-0.007690316584683105,0.01090829802676606,0.014522903029827198,40.099999237060544,-0.16051550490326005,74.41,0.3615269911210651,1.148668711141937,217.281,0.26919498520177526,41.293999671936035,89.5046,2.1812692469220183,0.015950675678394477
2010-02-02,39.4900016784668,-0.039756789184911594,-0.003588807887006773,-0.039060613133592215,0.0129729483771849,-0.007389835127866637,0.00540269886649413,0.011153325541738592,0.014517765688858692,39.78399887084961,0.45321441256561035,77.21,0.32258695196749493,1.575157149976366,217.281,0.28762825327915825,41.124999618530275,89.5046,2.221199216928595,-0.014434122190283394
2010-02-03,38.91999816894531,-0.04959589485622612,0.015950675678394477,-0.03210778389926583,-0.0054743114293386,-0.015232053032419908,-0.01266143273609029,0.013978661448904046,0.01443614028646576,39.52199935913086,-0.5645927816853598,76.96,0.32258695196749493,0.6860769135311159,217.281,0.36689737198755107,40.950999641418456,89.5046,3.0,-0.011048214560853031
2010-02-04,38.4900016784668,-0.05674474790369149,-0.014434122190283394,-0.03711034309626593,-0.0311406778880394,-0.01866293642916132,0.007708197992598781,0.014423450535981694,0.013681272863355376,39.22199935913086,0.10334934198216184,73.13,0.3725869519674949,0.7582983082960578,217.281,0.43512493474404956,40.80549945831299,89.5046,3.0,-0.011171740359168236
2010-02-05,38.060001373291016,-0.06401392398759445,-0.011048214560853031,-0.033400251796845026,0.0028971189219608,-0.02300026666453582,-0.008313938570195233,0.014031646619350989,0.013661051544818685,38.955999755859374,0.6596382136800452,71.15,0.42014842319253065,1.2276267235341467,217.281,0.5000249999999999,40.66299953460693,89.5046,3.0,0.0015763940207278448
2010-02-08,38.119998931884766,-0.058579490175201976,-0.011171740359168236,-0.02435265288688304,-0.0088632904934471,-0.016664123928792983,0.00367838635304631,0.012293250393688566,0.013663963429000898,38.76600036621094,-0.33727306788378353,71.87,0.46108496084642975,0.8310677621139542,217.281,0.5000249999999999,40.49199962615967,89.5046,3.0,0.009181592303918018
2010-02-09,38.470001220703125,-0.0464268508697502,0.0015763940207278448,-0.019295086714931187,0.0130401323165774,-0.00378079407818643,0.0036725968932632266,0.012638782588166583,0.013669912239493544,38.61600036621094,0.677442565657604,73.71,0.5000249999999999,1.3657581279932711,217.281,0.5000249999999999,40.342999649047854,89.5046,3.0,-0.024694586243688477
2010-02-10,37.52000045776367,-0.06631825859604688,0.009181592303918018,-0.02582933437351209,-0.0022325735201887,-0.02322190488692195,-0.023654791227882294,0.010098017909316175,0.013456636166642546,38.412000274658205,-0.574453091488449,74.48,0.5000249999999999,0.5822662225641262,217.281,0.5000249999999999,40.18499965667725,89.5046,3.0,0.025319849449598752
2010-02-11,38.470001220703125,-0.037660529949155024,-0.024694586243688477,-0.035971165905622104,0.0096804375619492,0.008863958926599587,0.010660919677544213,0.013057763793622813,0.014153518782389799,38.13200073242187,1.6608107135142918,75.23,0.5000249999999999,1.506680093443846,217.281,0.5000249999999999,39.9754997253418,89.5046,3.0,0.007278366790022028
2010-02-12,38.75,-0.026712040806179973,0.025319849449598752,-0.0005196273549361585,-0.0027445928193718,0.016313453332880614,0.006498570108322724,0.01912134185058687,0.01569057647726182,38.12800064086914,-0.5418335317675074,74.11,0.5000249999999999,0.7305077140786249,217.281,0.5000249999999999,39.81349983215332,89.5046,3.0,0.012903225806451646
2010-02-16,39.25,-0.010138198741831951,0.007278366790022028,0.018129232837947207,0.0180007486455484,0.02571472388992965,0.003096746629284274,0.018172970723247677,0.01571964510333089,38.26600036621094,1.1597566737538387,76.98,0.5000249999999999,1.5347489334735085,217.281,0.5000249999999999,39.6519998550415,89.5046,3.0,0.002802563321058882
2010-02-17,39.36000061035156,-0.005281893731069652,0.012903225806451646,0.02964326074967616,0.0042379594555796,0.022550140742030555,0.0035668634305334396,0.01853931942190828,0.015279754904454441,38.492000579833984,-0.5809292023298422,77.27,0.450025,0.6453229351771532,217.281,0.4166916666666666,39.5689998626709,89.5046,2.0,-0.013211393539127925
2010-02-18,38.84000015258789,-0.01498820204424962,0.002802563321058882,0.02313489371997912,0.0065847424489735,0.004396164799891793,-0.009908520924815962,0.018484849554019613,0.013432639465727186,38.67000045776367,1.4622512234910277,78.97,0.4024635287749643,1.6298340751682896,217.281,0.33742254795827376,39.43099994659424,89.5046,2.0487705754992858,-0.014933105787231615
2010-02-19,38.2599983215332,-0.025719418563005636,-0.013211393539127925,0.03518122811086166,0.0021866220422972,-0.017311400532372345,-0.018280099940353615,0.014112579804245502,0.013603634090211252,38.934000396728514,-0.6229660253352414,79.77,0.3572216578731663,0.6175985414134398,217.281,0.26201942978861054,39.26999988555908,89.5046,2.0951625819640407,-0.024568705382821188
2010-02-22,37.31999969482422,-0.04568294718576913,-0.014933105787231615,-0.005458874252827095,-0.0010458578339902,-0.04041962690196875,-0.022477700820239713,0.012445229602039046,0.013691967428667396,38.89199981689453,1.5060799887537781,80.04,0.3072216578731663,1.4725907875308477,217.281,0.2620194297886105,39.1064998626709,89.5046,2.0,0.0026794875385531824
2010-02-23,37.41999816894531,-0.03889870847349014,-0.024568705382821188,-0.036903233681955694,-0.0121028095969314,-0.030720654675807375,0.0013397437692766407,0.015013308160263701,0.014089397179262038,38.60599975585937,-0.5004768048465811,78.61,0.2596601866481306,0.7278076887712882,217.281,0.2620194297886105,38.93449993133545,89.5046,2.0487705754992858,-0.0024050331986738005
2010-02-24,37.33000183105469,-0.03746481649209015,0.0026794875385531824,-0.04662425047273089,0.0097204594242219,-0.023797007665227306,-0.0016033554657825105,0.011937728926932761,0.014150139148082691,38.23999938964844,-0.244806288601909,79.75,0.2644183157463326,0.551439688077833,217.281,0.26201942978861054,38.78299980163574,89.5046,2.0951625819640407,-0.005357641391088075
2010-02-25,37.130001068115234,-0.03831955518334632,-0.0024050331986738005,-0.051575171438462575,-0.0020810401799135,-0.018607563897238503,-0.014197765014659964,0.010772176915362001,0.013851243904236336,37.83399963378906,0.6767286245353159,77.99,0.26894438815011545,0.917706709855418,217.281,0.27362709841985566,38.60949993133545,89.5046,2.139292023574942,0.0002692787838831645
2010-02-26,37.13999938964844,-0.03394461396945605,-0.005357641391088075,-0.044026752774323,0.0014053791778985,-0.009388681024357607,-0.004578561237601592,0.010848072165067203,0.013804694008598937,37.491999816894534,-0.2858726498758425,79.72,0.2732497213980143,0.6644991190899601,217.281,0.28466865437175004,38.445000076293944,89.5046,2.1812692469220183,-0.002961782772193944
2010-03-01,37.02999877929688,-0.03343690531955444,0.0002692787838831645,-0.029273365944044394,0.0101585082728945,-0.006386209376027771,-0.010500791493204415,0.010870767655736682,0.013600361357063271,37.26800003051758,0.2479354237814344,78.71,0.2880153169120786,0.846873419855048,217.353,0.3013477650648539,38.31100006103516,90.1356,2.2953119102812867,0.005401046976303503
2010-03-02,37.22999954223633,-0.02569874750157777,-0.002961782772193944,-0.007770656964060874,0.0023304422719907,0.0005374817228225662,0.002430465988516363,0.003099215765971537,0.013002307838758807,37.209999847412114,-0.26574783560553283,79.62,0.30206078583533236,0.6359980864460908,217.353,0.3172134259306387,38.21200008392334,90.1356,2.3296799539643605,0.0034918364145493097
2010-03-03,37.36000061035156,-0.020194059842075236,0.005401046976303503,-0.00507746221288341,0.0004292016020615,0.005057583333257999,0.002148853936028868,0.004104742178443548,0.013118312330640706,37.172000122070315,-0.26163854441959744,80.91,0.31542124915604164,0.4973854851631133,217.353,0.3323053093853228,38.13000011444092,90.1356,2.362371848378227,0.00026762102167721125
2010-03-04,37.369998931884766,-0.017186769447878152,0.0034918364145493097,0.0008036104426847324,0.0037361180334851,0.005164319075407219,0.004282651092028549,0.0044376564210074285,0.012498653991716301,37.177999877929686,0.3275513950073421,80.21,0.32813011499166295,0.6626764063835002,217.353,0.34048509521916287,38.02350006103516,90.1356,2.393469340287367,0.004549156770179419
2010-03-05,37.540000915527344,-0.010699393416792193,0.00026762102167721125,0.006463718202680768,0.0140074809470649,0.008435004284028227,-0.008830559962255218,0.0032370323350650616,0.012200621843136953,37.225999450683595,0.2980988593155893,81.5,0.3402191621265377,0.8580829429909745,217.353,0.34826594819042556,37.94600009918213,90.1356,2.4230501896195134,-0.004528555660537115
2010-03-08,37.369998931884766,-0.01394517271921702,0.004549156770179419,0.010770100496835022,-0.0001755960133915,0.0017155196602213765,-0.004262116236281977,0.003456857584618643,0.012087026853154794,37.305999755859375,-0.12675081216381745,81.85,0.35062430142290285,0.7721904080171796,217.353,0.36001951884295585,37.89850006103516,90.1356,2.5034146962085906,0.00936586296018671
2010-03-09,37.720001220703125,-0.003803050879300654,-0.004528555660537115,0.009181748954795399,0.0017127370855292,0.009257811213780994,0.004816706190007453,0.004055242131052473,0.01188760651441271,37.373999786376956,-0.3317680063426236,81.5,0.36052197608763414,0.5265408901746326,217.353,0.3711998610905907,37.863999938964845,90.1356,2.527633447258985,-0.0015907044366181289
2010-03-10,37.65999984741211,-0.004862070757160781,0.00936586296018671,0.013161474200688694,0.0045245599549417,0.005017072073264339,-0.00609754864244516,0.005162933390713804,0.012096943554504578,37.47200012207031,0.07657205439445103,82.07,0.36993693546286166,0.596743106038761,217.353,0.3818349316125295,37.844000053405765,90.1356,2.5506710358827784,0.0047796151329020375
2010-03-11,37.84000015258789,0.0009655235060620116,-0.0015907044366181289,0.008029958034246443,0.0040415193146134,0.008206335483211863,-0.00026548915490476777,0.005443353120504956,0.011883101159754049,37.53199996948242,-0.08587656832824686,82.1,0.378892721851057,0.54981643891495,217.353,0.38759912926608636,37.80349998474121,90.1356,2.572585068051273,-0.0005285533214328675
2010-03-12,37.81999969482422,1.3213430695808166e-05,0.0047796151329020375,0.01257696639381245,-0.0002173459470393,0.00515599532503416,0.0010571066428658054,0.005537803806585999,0.010541301108102679,37.626000213623044,0.22906426782899003,81.26,0.3874117293830514,0.7192222219207298,217.353,0.3930822036827877,37.81949996948242,90.1356,2.593430340259401,-0.0023796973377608888
2010-03-15,37.72999954223633,-0.0015084645807625023,-0.0005285533214328675,0.007458678009276909,0.000452194832708,0.0012738064007425981,-0.00423056183773597,0.005537116584520074,0.008771145663281289,37.68199996948242,0.1571719610654192,79.79,0.39474410711706415,0.8358836979241895,217.353,0.4013648049332932,37.78699989318848,90.1356,2.6500622508888445,0.0015902829053535683
2010-03-16,37.790000915527344,0.0014310219793474868,-0.0023796973377608888,0.009633412380014805,0.0077791163013856,0.00095356316912935,-0.0026503704037725163,0.005010631129355992,0.008565571256059883,37.75400009155273,-0.11495826812728216,81.75,0.40171888056921085,0.7892540958583495,217.353,0.40924345895418046,37.73599987030029,90.1356,2.6671289163019205,0.0002645758478692084
2010-03-17,37.79999923706055,0.0036375042160518567,0.0015902829053535683,0.0018557712767464096,0.0058216758037441,0.0008472571096461008,0.003969243385755032,0.00287864133214655,0.007928245818421964,37.76800003051758,0.18765195608929486,82.93,0.40835349030611934,0.9351975401752045,217.353,0.4167378664843093,37.66299991607666,90.1356,2.6833632306209467,0.03756619080167489
2010-03-18,39.220001220703125,0.04350143354872451,0.0002645758478692084,0.00371745592712891,-0.0003258460273372,0.03767597935509577,0.02275133935739304,0.0026743738072005224,0.007869726956455663,37.795999908447264,1.0629032258064517,82.16,0.41466452630794554,1.9546229354023394,217.353,0.4207998279175554,37.58499984741211,90.1356,2.698805788087798,-0.016573215340334846
2010-03-19,38.56999969482422,0.02568875110504775,0.03756619080167489,0.03646937268896533,-0.0050864464494398,0.013080467828250893,-0.01657321534033479,0.016978833314155443,0.011440018379428315,38.072000122070314,-0.17507668250436037,80.58,0.42066776945196593,1.5521763116574483,217.353,0.4246636851540462,37.60399990081787,90.1356,2.71349520313981,0.011407794404728167
2010-03-22,39.0099983215332,0.03696216996979705,-0.016573215340334846,0.01983077752649054,0.0050952961938879,0.02061635175935969,0.006741045846193225,0.020064665410499217,0.011562063882513421,38.22200012207031,-0.33369787109944593,81.26,0.42583480871044344,1.0876880826209725,217.353,0.4305003356071668,37.61949996948242,90.1356,2.7534030360583936,-0.0007690023221640363
2010-03-23,38.97999954223633,0.0338425537018628,0.011407794404728167,0.03392522647300855,0.0071709669083201,0.013046407450990612,-0.00871571820602241,0.019899354970220003,0.010177830021203371,38.47799987792969,-0.06127585074953501,81.68,0.4307498484906575,1.0230236974454219,217.353,0.43605232925870047,37.70399990081787,90.1356,2.7654297119062026,-0.008722425771695796
2010-03-24,38.63999938964844,0.02270921128736031,-0.0007690023221640363,0.031489775016650734,-0.0054933042070419,-0.0019630182457338616,-0.00692664086542936,0.02008241738339215,0.01019963268194811,38.715999603271484,0.06778179274973772,80.29,0.4354251789521887,1.0767304912020874,217.353,0.4413335489846805,37.78199996948242,90.1356,2.77686983985157,-0.005693613462169567
2010-03-25,38.41999816894531,0.015126450197273697,-0.008722425771695796,0.02222222670746299,-0.0017041673383189,-0.011932966495569644,0.0038820271285793886,0.021140792434725376,0.010441220704069798,38.88399963378906,-0.02461656023142844,80.25,0.4398724908564617,1.0648757843552048,217.353,0.4441959648275858,37.84749984741211,90.1356,2.787752026173257,-0.010411185066243833
2010-03-26,38.02000045776367,0.0028487222029353657,-0.005693613462169567,-0.020397833423205336,0.0007377225995479,-0.018179903507582897,-0.009109799344134162,0.01038111609298098,0.010453566695422726,38.7239990234375,-0.34096250699496367,79.75,0.4441029047997384,0.7109611286515464,217.353,0.44691877900251437,37.91199970245361,90.1356,2.7981034820053448,0.002630154469150492
2010-03-29,38.119998931884766,0.004320770815688369,-0.010411185066243833,-0.014259767731715889,0.0056832349643523,-0.012793294004298223,0.0002629753133306072,0.008765807664964284,0.010800784711928175,38.61399917602539,-0.18850301435000427,81.92,0.44774405582429644,0.5959028173975938,217.353,0.4510317970606797,37.955999755859374,90.1356,2.826226056549555,0.0028856404363526433
2010-03-30,38.22999954223633,0.005774714358225918,0.002630154469150492,-0.022814648242554858,4.265937281555665e-05,-0.005359552493008287,0.0052466098778446235,0.005452332142246966,0.01075896140577934,38.4359992980957,0.016637019985350943,82.14,0.4512076258179071,0.6154898706432363,217.353,0.4549442208611094,38.01049976348877,90.1356,2.8347011117784136,0.007585689746267166
2010-03-31,38.52000045776367,0.012072902277434029,0.0028856404363526433,-0.0192406364496579,-0.0032728747486845,0.006111925089013092,-0.0020925455745569766,0.006275928064634232,0.010725681686794468,38.2859992980957,0.8422190201729107,83.45,0.4545022755096471,1.1092622374263679,217.353,0.45866583350119505,38.06049976348877,90.1356,2.8427628336863724,0.0007787845000097882
2010-04-01,38.54999923706055,0.011319949210090411,0.007585689746267166,-0.0031055624684329652,0.0074138011482498,0.00752704325485109,-0.0012980071772161564,0.00727656086482443,0.010806861192006878,38.26199951171875,-0.3889044080674898,84.53,0.4576362432398525,0.6853555226948044,217.403,0.46068294385351255,38.118499755859375,90.4607,2.850431380777365,0.0020752745171983555
2010-04-05,38.630001068115234,0.011852564984870858,0.0007787845000097882,0.00338368230897812,0.0079279908444673,0.008932337683524234,0.006744543226359192,0.0066966352201806925,0.01080418628072906,38.2879997253418,-0.19235692082647649,86.36,0.4616082477269362,0.5713195515587762,217.403,0.4642531488508963,38.177499771118164,90.4607,2.877543571747018,0.002847543549315601
2010-04-06,38.7400016784668,0.013287348364173938,0.0020752745171983555,0.016044203130118673,0.0016842957106795,0.008591560332352397,-0.013978796287765428,0.0025876976760617217,0.010782910203890182,38.40999984741211,2.6495358840842202,86.54,0.4644727370107836,1.9834385343225918,217.403,0.46764923289590715,38.23199977874756,90.4607,2.883515842226503,0.0005161755859581785
2010-04-07,38.7599983215332,0.011997190805952592,0.002847543549315601,0.01626450062839435,-0.0058767071720416,0.005864896519383293,0.002839359599600386,0.002577723452841147,0.010692104689527242,38.534000396728516,-0.14454094292803965,85.64,0.4671975235037462,1.614210672636554,217.403,0.47087968796759894,38.30049991607666,90.4607,2.8891968416376663,0.0025800385229326483
2010-04-08,38.86000061035156,0.013232536138767707,0.0005161755859581785,0.013863426252760824,0.0033743417473361,0.005693593604940509,0.0018060761752560182,0.0028602340306450283,0.010547068604330542,38.64000015258789,-0.3728426395939086,85.17,0.4697894205913344,0.9963250541449703,217.403,0.4723011216085254,38.35249977111816,90.4607,2.8946007754381355,0.008749360454135546
2010-04-09,39.20000076293945,0.02050116388114818,0.0025800385229326483,0.00882658744930942,0.006683906562972,0.012710565710101537,0.011322661343236756,0.001056467492276979,0.01052576471047898,38.70800018310547,0.005087587442909269,84.6,0.4722549093663259,0.9827086242079262,217.403,0.4736532311127499,38.412499809265135,90.4607,2.899741156277196,-0.0017857064658630684
2010-04-12,39.130001068115234,0.016878710802530613,0.008749360454135546,0.016861259111362603,0.0017666094762833,0.0075184246398598215,-0.0020408629973885867,0.0031485637472919146,0.010625410121417421,38.83800048828125,-0.2582686223756112,84.07,0.4740630514540065,0.7296440898545804,217.403,0.47569569543466345,38.480499839782716,90.4607,2.9137064135006296,0.009200117570272948
2010-04-13,39.4900016784668,0.024490265455862695,-0.0017857064658630684,0.012943307951722938,0.0006854008197059,0.014176413356193768,0.008177860620733996,0.003919545290492525,0.010643737560643513,38.93800048828125,0.19984490112446696,83.8,0.47578300941148643,0.8751230217536398,217.403,0.4776385475961606,38.545999908447264,90.4607,2.9179150013761013,-0.0005064689013315471
2010-04-14,39.470001220703125,0.02163900204778558,0.009200117570272948,0.019359833957283357,0.0111500668516668,0.009772838918593383,0.0027854340587245173,0.004927368610091154,0.010721532403167354,39.08800048828125,0.2724276111685626,85.62,0.47741908402954547,1.0946039865447166,217.403,0.47948664573963146,38.63400001525879,90.4607,2.921918333998847,-0.0002534110950375146
2010-04-15,39.459999084472656,0.019164188578186685,-0.0005064689013315471,0.01831792904839924,0.0008425387276917,0.005862809332023056,-0.001520176626180169,0.005117988035084675,0.010739445541787867,39.230001068115236,-0.3629806471275461,85.25,0.478975366346922,0.7042913983899183,217.403,0.48048831309671786,38.71800003051758,90.4607,2.925726421785666,0.002787648578401747
2010-04-16,39.56999969482422,0.019819068361186933,-0.0002534110950375146,0.015440001664880798,-0.0161265347444554,0.005590824081812116,0.006589005125769973,0.005414032049330407,0.010745061229829208,39.35000076293945,0.24176700422613817,82.97,0.48045574788004075,0.9202540995715763,217.403,0.4814411285603402,38.80100002288818,90.4607,2.9293487869395705,-0.004801582718582553
2010-04-19,39.380001068115234,0.014464781542138419,0.002787648578401747,0.009438748078662629,0.0045213312527665,-0.001116058253553671,-0.012130390344660841,0.0044184746228372014,0.0068177234024764085,39.4240005493164,-0.337378796635202,81.52,0.4817299240737484,0.6422540821629629,217.403,0.48288042884166815,38.81849994659424,90.4607,2.939189937374782,0.001269660632412517
2010-04-20,39.43000030517578,0.014694158102184308,-0.004801582718582553,0.006388959702935182,0.0080583407848495,-0.0011146639187395056,0.0017775442591568473,0.0051848239428535165,0.005682933241324169,39.47400054931641,1.1547630584358948,82.98,0.4829419579612013,1.3670710188321948,217.403,0.4842495336199595,38.859000015258786,90.4607,2.942155679125161,-0.010905409633469754
2010-04-21,39.0,0.003086416800562491,0.001269660632412517,-0.0015194067039945303,-0.0010189969053922,-0.011707472288344444,-0.00659401811357175,0.0028419382338404154,0.005136793755332798,39.4620002746582,-0.31792219473802563,82.78,0.48409488025843866,0.9381940105536001,217.403,0.4855518663702947,38.88000011444092,90.4607,2.944976779943593,-0.009999984349959967
2010-04-22,38.61000061035156,-0.006969973149362422,-0.010905409633469754,-0.01190780861837415,0.0022638793569429,-0.019254201879151188,-0.005641056941105587,0.005547379230296168,0.0057384109324274644,39.36800003051758,0.9113807200316497,82.89,0.48519157387173373,1.7359695061517686,217.403,0.48625772942669343,38.8810001373291,90.4607,2.9476602940515675,0.0
2010-04-23,38.61000061035156,-0.006931662872148518,-0.009999984349959967,-0.021540762641719446,0.0071235200993795,-0.015000758209759185,-0.01036004971654063,0.006277424732700612,0.005847180027588355,39.19800033569336,-0.45670622326479926,84.34,0.486234781106362,0.949169499288831,217.403,0.48692916713560797,38.879500198364255,90.4607,2.950212931632136,0.0018129938802811107
2010-04-26,38.68000030517578,-0.00537427070731275,0.0,-0.024260780689321693,-0.0042964480997613,-0.008357693926244298,0.002589963028756948,0.005571319360371554,0.005693115014198971,39.00600051879883,-0.18629754270112386,84.2,0.4440334133358249,0.7699332504220664,217.403,0.4161113173039787,38.88900032043457,90.4607,2.0951625819640407,-0.028955504732374515
2010-04-27,37.560001373291016,-0.03499303552150856,0.0018129938802811107,-0.017775539460465395,-0.0233819452571498,-0.03360260846534971,-0.022750803029271984,0.006330415127705027,0.005113624355231843,38.86600036621094,1.7992976980101445,82.43,0.40389023055831397,1.9973719522719806,217.403,0.34874729476425986,38.922000312805174,90.4607,2.139292023574942,-0.007454807874241576
2010-04-28,37.27999877929688,-0.04149744530087888,-0.028955504732374515,-0.04742579044919004,0.006462752419523,-0.03148710854930392,-0.0029286636402996546,0.012236376256606986,0.008377990990916847,38.492000579833984,-0.22002620355141755,83.22,0.36570485390723523,1.4825176307270058,217.403,0.28466865437175004,38.89400043487549,90.4607,2.1812692469220183,0.005901320491064288
2010-04-29,37.5,-0.034662077226444626,-0.007454807874241576,-0.04410259540264405,0.0129432280208421,-0.016986482384164607,0.004828334524402821,0.012242325761696753,0.008463311223118986,38.14800033569336,-0.44667619728377417,85.17,0.3293818000510866,0.8255987884249791,217.403,0.2951717072854629,38.846500396728516,90.4607,2.221199216928595,-0.0055999755859375
