Date,Close,price_to_sma20,sp500_return,return_5d,sma_20,volume_ratio,gap,return_1d,oil_price,price_to_sma5,volatility_20d,sentiment_5d_avg,volume_change,sma_5,volatility_5d,sentiment_3d_avg,cpi,Sentiment_gpt,Scaled_sentiment,industrial_output,target
2014-12-04,109.16999816894533,-0.031532162534004496,-0.0011618962070774,-0.024940528779498594,112.72444364759657,0.3070483736788394,-0.004880702444923067,0.006825006862914318,66.73,-0.009040908101148827,0.026532963966541503,0.6333583333333334,-0.33547663228757607,110.16599884033204,0.03157379541218675,0.7222472222222223,236.252,4.0,0.7500249999999999,103.6151,-0.011633202018571542
2014-12-05,107.9000015258789,-0.04120734422740755,0.0016652165347093,-0.03106417020396024,112.53736756977283,0.3577359166200654,0.0039388138901525205,-0.01328634516280236,65.89,-0.014305787468648634,0.02588487895417777,0.5833583333333333,0.12698412698412698,109.46599884033203,0.03181524583859303,0.5833583333333333,236.252,2.0,0.250025,103.6151,-0.026228005477608174
2014-12-08,105.06999969482422,-0.06442693919658084,-0.0072565652116833,-0.033500518489937514,112.30549926757813,0.5941111357232303,-0.01788693492013424,-0.011633202018571542,63.13,-0.033554697449641256,0.02524544541722894,0.5933583333333333,0.581918160041488,108.71799926757812,0.031898441351839495,0.5166916666666667,236.252,3.2,0.550025,103.6151,0.022937124479958326
2014-12-09,107.4800033569336,-0.03890688665751541,-0.0002378235413311,-0.008680047056211726,111.83099937438965,0.8347058072219232,-0.026648929855243367,-0.026228005477608174,63.74,-0.009711208288755803,0.025122249516622563,0.6100249999999999,0.2939799035244286,108.53399963378907,0.024438486724386678,0.5166916666666667,236.252,4.0,0.7500249999999999,103.6151,-0.033494659388502934
2014-12-10,103.87999725341795,-0.0662262275367361,-0.016350968819215,-0.021930985950500137,111.24749946594238,0.679791277459254,-0.003628647254017872,0.022937124479958326,60.99,-0.03861106834979192,0.023797429586750588,0.6075864712250356,-0.25737529557482264,108.0520004272461,0.019241827989031426,0.6792941187083928,236.252,3.951229424500714,0.7378323561251785,103.6151,0.010492914864312919
2014-12-11,104.97000122070312,-0.05188568886048609,0.004535689211905,-0.06109907965945771,110.71449928283691,0.6210604114624715,0.0053908856641778115,-0.033494659388502934,60.01,-0.016213671783475894,0.023434364277722292,0.6028283421268336,-0.15067120817471447,106.7,0.021715587425517453,0.7380305702113894,236.252,3.9048374180359593,0.7262343545089898,103.6151,0.0013337085645457325
2014-12-12,105.11000061035156,-0.0449147129903297,-0.0162135873359657,-0.03847208041299521,110.05299949645996,0.6355847634711892,-0.0025722041470994154,0.010492914864312919,57.81,-0.0070848289786110295,0.022126842124355603,0.6528283421268336,-0.07311132788839791,105.86000061035156,0.023946143379070386,0.654697236878056,236.252,3.0,0.5000249999999999,103.6151,-0.003900710300909105
2014-12-15,104.6999969482422,-0.044415973629875476,-0.0063425866118981,-0.02585728337416371,109.56649971008301,0.7440095629937898,0.012177706896243864,0.0013337085645457325,55.96,-0.005716923482567895,0.02150896247720009,0.6928283421268336,0.13648745322474132,105.3020004272461,0.024099806493222183,0.6587614515029966,236.252,4.0,0.7500249999999999,103.6151,0.010219672645770395
2014-12-16,105.7699966430664,-0.03004684241792395,-0.0084890228871635,-0.003521488033279674,109.04649963378907,0.9791445716620384,-0.009073514574330187,-0.003900710300909105,55.97,0.005150689605099994,0.021455624929974396,0.6928283421268336,0.313452529385418,105.22799987792969,0.02105774431211823,0.6666916666666666,236.252,4.0,0.7500249999999999,103.6151,0.030727050233040343
2014-12-17,109.0199966430664,0.003659436848520091,0.0203524157328469,-0.015909998701696848,108.62249946594238,0.8253808263487158,0.012669036681613606,0.010219672645770395,56.43,0.0394142036653682,0.021691036756601636,0.695266870901798,-0.2022755131194529,104.88599853515625,0.018071460138216623,0.7500249999999999,236.252,4.0,0.7500249999999999,103.6151,0.002109735498218912
2014-12-18,109.25,0.0066062910236014,0.0240152047397161,0.04948016485896978,108.53299942016602,1.1526124984668065,0.014309349073782807,0.030727050233040343,54.18,0.031497267942835916,0.02204414571535243,0.6875249999999999,0.3163865958835661,105.91399841308593,0.013209674453758459,0.7291916666666666,236.252,3.75,0.6875249999999999,103.6151,0.012814659275779405
2014-12-19,110.6500015258789,0.01930368710051161,0.0045700489340145,0.040773542245636785,108.5544994354248,0.7949911352854165,0.006224259086277174,0.002109735498218912,56.91,0.036339827886801644,0.021665030159072077,0.737525,-0.34800180796117275,106.7699981689453,0.013621301410460189,0.7291916666666666,236.252,4.0,0.7500249999999999,103.6151,-0.01699055451321252
2014-12-22,108.7699966430664,0.0016022424108325048,0.0038104639078866,0.05270669663550298,108.59599952697754,0.7257317515988697,-0.00018078872286570277,0.012814659275779405,55.25,0.008268583998978767,0.02175721569889265,0.7875249999999999,-0.12226574593816042,107.87799835205078,0.013155708780073301,0.8125249999999999,236.252,5.0,1.000025,103.6151,-0.02987956330149588
2014-12-23,105.5199966430664,-0.02744753424408771,0.0017463617463617,0.038872968609886316,108.49799919128418,1.0672950955274465,-0.004320985619323984,-0.01699055451321252,56.78,-0.02918339618208501,0.022019964120652526,0.712525,0.4643054320154587,108.69199829101562,0.017346462938400954,0.7083583333333333,236.252,2.5,0.375025,103.6151,0.0040750598830125995
2014-12-24,105.9499969482422,-0.019689503730393194,-0.0001392965384107,-0.0023636192486954366,108.07799911499023,0.3450840048884549,0.001516334981042559,-0.02987956330149588,55.7,-0.024778643481524067,0.02179538539798957,0.712525,-0.692589663966318,108.64199829101562,0.023947798987185978,0.7083583333333333,236.252,4.0,0.7500249999999999,103.6151,0.0
2014-12-26,105.9499969482422,-0.016267125689370547,0.0033095745703839,-0.028159968715422368,107.70199890136719,0.38983820976903233,0.0003775452258564598,0.0040750598830125995,54.59,-0.01923576698178391,0.021862281939983037,0.7250249999999999,0.11220700463341515,108.02799835205079,0.01740247871756694,0.6250249999999999,236.252,4.0,0.7500249999999999,103.6151,0.00028321292643407325
2014-12-29,105.9800033569336,-0.012909072689386491,0.0008617745425745,-0.030205977590460398,107.36599884033203,0.481771603025358,0.0,0.0,53.46,-0.012927449649427101,0.021853670380709067,0.675025,0.2357905377463969,107.36799774169921,0.017193923275720616,0.6666916666666666,236.252,3.0,0.5000249999999999,103.6151,-0.002170252402794892
2014-12-30,105.75,-0.012448278911338522,-0.0048886047197381,-0.042205134248037846,107.08299903869629,0.6655235184966004,-0.0032081898142618994,0.00028321292643407325,54.14,-0.006426500179168987,0.02181224614962558,0.5750249999999999,0.264866271720001,106.43399810791016,0.014462902329893057,0.5833583333333333,236.252,3.0,0.5000249999999999,103.6151,-0.017115816156915042
2014-12-31,103.94000244140624,-0.029242247939113758,-0.0103108584159301,-0.02776497872824857,107.07099914550781,0.6857062356293405,0.0067139393330747634,-0.002170252402794892,53.45,-0.017858795801671778,0.018631408402037482,0.650025,0.0015579529086686694,105.82999877929687,0.01379148570325525,0.5833583333333333,236.252,4.0,0.7500249999999999,103.6151,-0.003271156044823198
2015-01-02,103.5999984741211,-0.02972180217784813,-0.0003399636723855,-0.014973410272222432,106.7734992980957,0.8363520925796644,0.002886236437529398,-0.017115816156915042,52.72,-0.018139786814554606,0.016850271789994754,0.6452668709017979,0.2036667449323002,105.51399993896484,0.008212485367242261,0.6587614515029966,234.747,3.9048374180359593,0.7262343545089898,102.7923,-0.025096510737599664
2015-01-05,101.0,-0.050943646635397126,-0.0182781051451137,-0.02218025995101358,106.42149925231934,1.2152823226691543,-0.008108072878982126,-0.003271156044823198,50.05,-0.03849815538956681,0.016702245616816436,0.6702668709017979,0.4904010273582913,105.04400024414062,0.007232141978577555,0.7837614515029966,234.747,4.5,0.8750249999999999,102.7923,0.02297029400816064
2015-01-06,103.31999969482422,-0.025402541817656003,-0.0088934717229465,-0.04672012355658994,106.01299934387207,1.0296784825597731,0.0024752475247524753,-0.025096510737599664,47.98,-0.00705404072539591,0.017278358867761818,0.720266870901798,-0.14269509734416752,104.05400085449219,0.011062135892941806,0.7837614515029966,234.747,4.0,0.7500249999999999,102.7923,-0.011517638839732558
2015-01-07,102.12999725341795,-0.034542104899869946,0.0116298426717429,-0.025099109056929025,105.78399925231933,0.7438033492753735,0.012291876179032029,0.02297029400816064,48.69,-0.013446444881386984,0.018156505452825336,0.7678283421268336,-0.29695173150810417,103.52200012207031,0.01833014199948408,0.787627452041726,234.747,3.951229424500714,0.7378323561251785,102.7923,0.028395198314586034
2015-01-08,105.02999877929688,-0.0057460961211490405,0.0178882806295161,-0.03423170445940471,105.63699913024902,0.9074024735676024,0.00802897989695975,-0.011517638839732558,48.8,0.021712477050327212,0.017406222330888017,0.6678283421268337,0.17099762943124452,102.79799957275391,0.01845370856561455,0.5792941187083928,234.747,2.0,0.250025,102.7923,-0.01913740987900181
2015-01-09,103.0199966430664,-0.023641322133677516,-0.0084038110347154,0.010486783839601221,105.51449890136719,0.7380343415345573,0.0019994200410676983,0.028395198314586034,48.35,3.880759085364332e-05,0.01784309479592048,0.5750249999999999,-0.2101590931919859,103.01599884033203,0.022807641670745345,0.4166916666666666,234.747,2.0487705754992858,0.2622176438748214,102.7923,-0.013589535450432288
2015-01-12,101.62000274658205,-0.03651693742386032,-0.0080936851609125,-0.005598473355186151,105.47149887084962,0.593871182856065,0.0017472365661148571,-0.01913740987900181,46.06,-0.012439220082796784,0.016720493051677218,0.5905087418035959,-0.21766351665981887,102.89999847412109,0.024793171891106584,0.4882287842976003,234.747,4.809674836071919,0.9524437090179796,102.7923,-0.008364555014187203
2015-01-13,100.7699966430664,-0.043056316468598234,-0.0025785552362955,0.006138641055267735,105.30399894714355,0.8489438562363669,0.009545301762365923,-0.013589535450432288,45.92,-0.021878420579056687,0.016770702453842753,0.5405087418035959,0.4122943030060522,103.0239990234375,0.02240174191127586,0.5715621176309337,234.747,3.0,0.5000249999999999,102.7923,-0.011809019069701554
2015-01-14,99.58000183105467,-0.052404169719316405,-0.0058130673273852,-0.024680633558747056,105.0869987487793,1.332099575340898,-0.014786125964131926,-0.008364555014187203,48.49,-0.028620448206581165,0.01682497167584025,0.5429472705785601,0.5767105822354441,102.51399841308594,0.0189905372258711,0.7341645696726599,234.747,4.0,0.7500249999999999,102.7923,-0.03283796156188801
2015-01-15,96.30999755859376,-0.08128322267444617,-0.0092478759218379,-0.024968133662394143,104.83099899291992,1.3837240538952262,0.0009037591507915345,-0.011809019069701554,46.37,-0.05582135805946071,0.016965033160548433,0.5929472705785601,0.02538746630727773,102.00399932861328,0.01901657025795951,0.5833583333333333,234.747,3.0,0.5000249999999999,102.7923,0.006022239079611635
2015-01-16,96.88999938964844,-0.07156135339734422,0.0134241993958204,-0.08302391052128588,104.35799903869629,1.025445125232887,-0.002284303045167178,-0.03283796156188801,48.49,-0.03361260448431552,0.017985024670389104,0.6405087418035957,-0.2701080497916222,100.25999908447265,0.009597511893221675,0.5833583333333333,234.747,3.0,0.5000249999999999,102.7923,0.03251111100962034
2015-01-20,100.04000091552734,-0.03577296029429992,0.0015499523698385,-0.05950298440269397,103.75149917602539,0.9713184402546405,0.0145526232943707,0.006022239079611635,46.79,0.010158140491733147,0.016196193898214424,0.6250249999999999,-0.09170987177274736,99.03399963378907,0.013917024566205818,0.6250249999999999,234.747,4.5,0.8750249999999999,102.7923,0.03248700490061229
2015-01-21,103.29000091552734,-9.664988062198033e-06,0.0047316239687653,-0.015548138047140947,103.29099922180175,1.2169463316483053,0.007097151918982603,0.03251111100962034,47.85,0.046313759211799595,0.01826742189471577,0.650025,0.2545350911974624,98.71799926757812,0.024181948653509516,0.6666916666666666,234.747,3.5,0.6250249999999999,102.7923,0.006873841399743119
2015-01-22,104.0,0.010464141320971404,0.0152697219165804,0.025007485922490913,102.92299919128418,0.9220826825807186,0.012682714173515136,0.03248700490061229,45.93,0.04815464183398274,0.01970673967348963,0.6250249999999999,-0.2471801355115264,99.22200012207031,0.028404748132771503,0.7083583333333333,234.747,3.5,0.6250249999999999,102.7923,-0.008557686438927292
2015-01-23,103.11000061035156,0.004143772953818006,-0.0054915224393071,0.04438640377255876,102.68449935913085,0.8270913504629761,0.0001922754141000601,0.006873841399743119,45.26,0.030008199926262275,0.019552972044944557,0.6488057356125179,-0.13637715385288196,100.10599975585937,0.02677785346972085,0.6229928926875298,234.747,3.475614712250357,0.6189286780625893,102.7923,0.008534548038103829
2015-01-26,103.98999786376952,0.013903497449658356,0.0025684608570302,0.0706053704094507,102.56399955749512,0.8757725696262144,0.0125109194829918,-0.008557686438927292,44.8,0.024875302943340373,0.018509678046014253,0.7238057356125178,0.08012112864348064,101.46600036621093,0.018080504420317556,0.7063262260208631,234.747,4.5,0.8750249999999999,102.7923,-0.010097080910981604
2015-01-27,102.94000244140624,0.004625952413190704,-0.013387862410411,0.07327896087157604,102.46599960327148,1.2394804754854762,-0.010577925730531464,0.008534548038103829,45.84,0.0005248758853394822,0.01860057354538986,0.6654724022791846,0.4683588219298822,102.88600006103516,0.017841310726476604,0.6924373371319742,234.747,3.333333333333333,0.5833583333333334,102.7923,-0.04361769367277568
2015-01-28,98.4499969482422,-0.037780228159949615,-0.0134956093663483,0.028988419625541884,102.31549987792968,2.9393606522504805,-0.02564600084550351,-0.010097080910981604,44.08,-0.048479726675573875,0.018715261684651853,0.6321390689458511,1.6912496248379618,103.46600036621093,0.01717320500073539,0.6389138888888889,234.747,2.833333333333333,0.4583583333333333,102.7923,-0.08776028092911703
2015-01-29,89.80999755859375,-0.11898294128402186,0.0095346852870998,-0.04685839795125368,101.93899955749512,4.336322807729003,-0.0804469112691703,-0.04361769367277568,44.12,-0.12378780139171512,0.02096253160050903,0.5238057356125179,0.8166317472896949,102.49799957275391,0.020967404501653103,0.375025,234.747,1.3333333333333333,0.0833583333333333,102.7923,-0.008128223442638416
2015-01-30,89.08000183105469,-0.11925804978841882,-0.0129919652520098,-0.13644233116736781,101.14199943542481,1.9387256322063091,-0.0023382595499532094,-0.08776028092911703,47.79,-0.1061609206362753,0.02817810682938747,0.450025,-0.5192499092231856,99.65999908447266,0.03823625859131148,0.26391388888888884,234.747,2.0,0.250025,102.7923,0.01178710598092092
2015-02-02,90.12999725341795,-0.1022819172736432,0.0129624637106697,-0.13606826395351956,100.39899940490723,0.9768088604707817,0.02301297014172946,-0.008128223442638416,49.25,-0.06942410351462769,0.02809239868077146,0.275025,-0.4874520809956828,96.85399932861328,0.038292134672250386,0.1111361111111111,235.342,1.0,2.4999999999997247e-05,102.1366,0.005325678148907276
2015-02-03,90.61000061035156,-0.09140589712254611,0.0144394952932995,-0.13328205495790701,99.72549934387207,0.7084903701559777,0.01686457693088756,0.01178710598092092,53.04,-0.036903962771551634,0.02840608588897129,0.30835833333333335,-0.2837484694120952,94.08199920654297,0.03909176873102234,0.33335833333333326,235.342,4.0,0.7500249999999999,102.1366,-0.006732155460132172
2015-02-04,90.0,-0.09279680092377768,-0.0041560462088314,-0.11977852670124955,99.20599937438965,0.7699814703030583,0.004193767253705795,0.005325678148907276,48.45,-0.017638827942577817,0.028174069532740105,0.3416916666666666,0.08372371838991133,91.61599884033203,0.04135730675356879,0.45835833333333326,235.342,3.5,0.6250249999999999,102.1366,-0.033333333333333326
2015-02-05,87.0,-0.11710979765705896,0.0102914066867774,-0.08583034240909715,98.53999938964844,1.4527150205254968,-0.004666646321614583,-0.006732155460132172,50.48,-0.03253785855655951,0.027392682379650597,0.375025,0.9753475921221557,89.92599945068359,0.04036779717784285,0.5416916666666667,235.342,2.0,0.250025,102.1366,-0.015172410285335891
2015-02-06,85.68000030517578,-0.12377854423652035,-0.0034181723141418,-0.03128824891416404,97.78349952697754,0.8752020220069968,0.0012643748316271551,-0.033333333333333326,51.66,-0.041224650153363886,0.02802950808797932,0.525025,-0.39044534021060495,89.36399993896484,0.017295916724372175,0.6250249999999999,235.342,5.0,1.000025,102.1366,0.0037348236891274755
2015-02-09,86.0,-0.11171706791845176,-0.0042471943609877,-0.03816795527605854,96.81599960327148,0.5982752065950337,0.0017507180829205123,-0.015172410285335891,52.99,-0.030264756268011613,0.02674840922226861,0.7000249999999999,-0.31321283341178874,88.68399963378906,0.017770965781955902,0.7083583333333333,235.342,4.5,0.8750249999999999,102.1366,0.014651187630586815
2015-02-10,87.26000213623047,-0.09071013031469381,0.0106755610192323,-0.045822671466478226,95.96499977111816,0.5891163670285022,0.0117442108864008,0.0037348236891274755,50.06,-0.006806415416111381,0.026816131575775715,0.7500249999999999,-0.005466782278376492,87.85800018310547,0.01583095397208715,0.9583583333333333,235.342,5.0,1.000025,102.1366,-0.01443962990355363
2015-02-11,86.0,-0.0970844201474506,-2.903358867545336e-05,-0.03697161959557893,95.24699974060059,0.6045458880717577,0.00366719787978729,0.014651187630586815,48.8,-0.01362573383525321,0.027281073189393854,0.8201479424500715,0.0289455547898001,87.18800048828125,0.018327772251496642,0.9502299040834523,235.342,4.9024588490014285,0.9756397122503572,102.1366,0.012790679931640625
2015-02-12,87.0999984741211,-0.07838978971735842,0.0096445064317758,-0.0444444444444444,94.50849990844726,0.7452389001370152,-0.004651180533475654,-0.01443962990355363,51.17,0.008241862085191195,0.027328218997313126,0.9201479424500715,0.22481621058917511,86.38800048828125,0.018583022572538726,0.9085632374167857,235.342,4.0,0.7500249999999999,102.1366,0.022388112649808
2015-02-13,89.05000305175781,-0.051494087971926276,0.0040747384917307,0.0011494077485183496,93.88449974060059,0.726481563769251,0.012629144585437877,0.012790679931640625,52.66,0.0305759057385164,0.027676760922975444,0.8951479424500715,-0.03377301058124371,86.40800018310547,0.014408530625274684,0.8668965707501189,235.342,4.5,0.8750249999999999,102.1366,-0.024705272344101137
2015-02-17,86.8499984741211,-0.07133655405494128,0.0015975744623728,0.03933243154270216,93.5215000152588,0.7491050207595735,-0.0030320523661745984,0.022388112649808,53.56,-0.0026641815340653226,0.027644430868678602,0.8201479424500715,0.03590131740446778,87.08200073242188,0.014104807263772301,0.7083583333333333,235.342,3.0,0.5000249999999999,102.1366,-0.0012665585755230468
2015-02-18,86.73999786376953,-0.06750737326875607,-0.0003143092177338,0.009883703187454573,93.01949996948242,0.3702701361169152,0.0028785262451615713,-0.024705272344101137,52.13,-0.0058680896824077206,0.027937532189382677,0.7201479424500714,-0.511424001263848,87.25200042724609,0.0204664701111822,0.6250249999999999,235.342,3.0,0.5000249999999999,102.1366,0.001729323605869748
2015-02-19,86.88999938964844,-0.0591687512582518,-0.0010620573331896,-0.005959251200213234,92.35449981689453,0.3866525275601982,0.000807005955132228,-0.0012665585755230468,51.12,-0.002960483136392353,0.02653149721309671,0.675025,0.02449375530495934,87.1479995727539,0.019234152448974758,0.5833583333333333,235.342,4.0,0.7500249999999999,102.1366,-0.002877201079020675
2015-02-20,86.63999938964844,-0.053471645825592065,0.0061265336267357,0.010348830112191232,91.53449974060058,0.4014024478174765,0.004143176578206431,0.001729323605869748,49.95,-0.00785562221274742,0.02498295330241574,0.6725864712250356,0.028616141292197694,87.3259994506836,0.017719013984969282,0.6626274520417262,235.342,3.951229424500714,0.7378323561251785,102.1366,-0.013504134085729258
2015-02-23,85.47000122070312,-0.05731442711471496,-0.0003033391953459,-0.005281275459600998,90.666499710083,0.48137689237786946,-0.0015004299900018298,-0.002877201079020675,49.56,-0.02022145517219503,0.02476545041855823,0.5975864712250356,0.19768081107687596,87.23399963378907,0.016733002470939694,0.6626274520417262,235.342,3.0,0.5000249999999999,102.1366,-0.009125994713428676
2015-02-24,84.69000244140625,-0.056741389815759,0.0027587708928666,-0.04020215281715278,89.78449974060058,0.8035817970953933,0.0007019721274932776,-0.013504134085729258,48.48,-0.021128514778969185,0.024787725692836635,0.5975864712250356,0.6915637442756648,86.51799926757812,0.010903277262663538,0.5792941187083929,235.342,3.0,0.5000249999999999,102.1366,0.01771165375792494
2015-02-25,86.19000244140625,-0.02960495757102487,-0.0007657236475081,-0.02487042107845816,88.81949996948242,0.695534940618788,-0.0036604697018725665,-0.009125994713428676,50.25,0.001208121881576116,0.024441049700487872,0.5475864712250356,-0.13887696890145396,86.08600006103515,0.006186121321951223,0.4166916666666666,235.342,2.0,0.250025,102.1366,-0.00951386090726325
2015-02-26,85.37000274658203,-0.029687859150807967,-0.0014760282274807,-0.006340735945452591,87.98199996948242,0.48820803200903845,0.008469610243198783,0.01771165375792494,47.65,-0.0070484579777753305,0.025209243711968244,0.45002499999999995,-0.3577976945118242,85.9760009765625,0.012075355226376169,0.33742254795827376,235.342,2.0487705754992858,0.2622176438748214,102.1366,-0.0029284290963667026
2015-02-27,85.12000274658203,-0.02528395825232161,-0.0029563045487578,-0.01749334392615376,87.32800025939942,0.5761200270688109,0.006793887583462419,-0.00951386090726325,49.84,-0.006443165687146032,0.023826225803502476,0.3572216578731663,-0.044058744993324406,85.67200164794922,0.012431974066353794,0.26201942978861054,235.342,2.0951625819640407,0.2738156454910102,102.1366,-0.013157926579449142
2015-03-02,84.0,-0.03551930397069196,0.0061249192578403,-0.01754382102694263,87.09350051879883,0.8455894690048936,-0.0014098066577758648,-0.0029284290963667026,49.59,-0.016024766682704594,0.01430941585297896,0.3405549912064996,0.3385618106288497,85.36800231933594,0.012431392817199842,0.31757498534416606,235.976,2.6666666666666665,0.4166916666666666,101.7869,-0.028809502011253763
2015-03-03,81.58000183105469,-0.06056573990309629,-0.0045385421527393,-0.01719903123561739,86.8395004272461,2.748309971544287,-0.012500036330450149,-0.013157926579449142,50.43,-0.041070129051321,0.014455501167579382,0.29055499120649964,2.4999286567856314,85.07400207519531,0.01236231878440255,0.31351077071922556,235.976,2.0,0.250025,101.7869,0.04792836412056123
2015-03-04,85.48999786376953,-0.010669846611091214,-0.0043885034830155,-0.03672216933165462,86.41200065612793,2.371726802303621,-0.016057920551426214,-0.028809502011253763,51.53,0.012290956835110481,0.015129239072348082,0.3030549912064996,-0.067239802171426,84.452001953125,0.016930451637766374,0.32641388888888884,235.976,2.25,0.312525,101.7869,0.007135344784118702
2015-03-05,86.0999984741211,-0.0006500074787654596,0.0011960799848387,-0.008121644712942189,86.15600051879883,1.184690169620799,0.003041316443179572,0.04792836412056123,50.76,0.021206914964882757,0.019113575252584954,0.3506164624315353,-0.4942306431521668,84.31200103759765,0.029115864148484296,0.3541916666666666,235.976,3.0,0.5000249999999999,101.7869,-0.019744448064690223
2015-03-06,84.4000015258789,-0.018159385169906818,-0.0141739465898818,0.00855096291499513,85.96100044250488,0.7253241676528539,-0.004181191831957665,0.007135344784118702,49.61,-0.0006867159665256228,0.01921208989114096,0.37919166666666665,-0.4235044396914901,84.45800018310547,0.028892292777502597,0.4097472222222222,235.976,2.6666666666666665,0.4166916666666666,101.7869,-0.02215643024613745
2015-03-09,82.52999877929688,-0.03845931795679075,0.0039444211911976,-0.008458660684571462,85.83100051879883,1.1971809689238555,-0.0005924532091682541,-0.019744448064690223,49.95,-0.02115901464714531,0.018263967341880686,0.44585833333333336,0.6504586038580811,84.31399993896484,0.030545716855882123,0.5555805555555555,235.976,4.0,0.7500249999999999,101.7869,0.00533142430527489
2015-03-10,82.97000122070312,-0.03155583941169849,-0.0169613300858424,-0.017500014532180086,85.67350044250489,0.9335583729044429,-0.017448230494430624,-0.02215643024613745,48.42,-0.012497006402462273,0.018605551536840632,0.5208583333333333,-0.21567848324014416,84.01999969482422,0.03166155240958726,0.5972472222222222,235.976,3.5,0.6250249999999999,101.7869,-0.011811538417683676
