Date,Close,volatility_5d,price_to_sma20,return_5d,return_1d,sp500_return,sma_20,volatility_20d,price_to_sma5,gap,sma_5,oil_price,volume_change,volume_ratio,sentiment_5d_avg,Sentiment_gpt,sentiment_3d_avg,cpi,target
2010-02-03,27.434999465942383,0.006822571505285891,-0.010468814259032308,0.016808272214094533,0.012320672228492535,-0.0054743114293386,27.72524995803833,0.010625876561565122,0.007269507417497332,-0.002361508990316747,27.236999893188475,76.96,-0.05857205452198522,0.8037123814289939,0.5000249999999999,3.0,0.5000249999999999,217.281,-0.026243824580652664
2010-02-04,26.71500015258789,0.007028742693618368,-0.03515028280831152,0.0066043041907295486,-0.0032697603573192957,-0.0311406778880394,27.68824996948242,0.010351982430224027,-0.020459788163103298,-0.005831961017922561,27.272999954223632,73.13,0.3423651206963785,1.0732381391064025,0.5000249999999999,3.0,0.5000249999999999,217.281,-0.006363469036981373
2010-02-05,26.545000076293945,0.01433671370778239,-0.0387731587121062,-0.013842746322914934,-0.026243824580652664,0.0028971189219608,27.61574993133545,0.011754037794695749,-0.024009113869723417,-0.0035560289280136717,27.197999954223633,71.15,0.372125494311899,1.41549470053478,0.5000249999999999,3.0,0.5000249999999999,217.281,-0.008287787256439416
2010-02-08,26.325000762939453,0.014211924955098968,-0.04405687390765491,-0.02138248566658263,-0.006363469036981373,-0.0088632904934471,27.538249969482422,0.01178445956994026,-0.027952116069566463,0.0033904747534082304,27.08199996948242,71.87,-0.4290182687382619,0.8323427572461387,0.5000249999999999,3.0,0.5000249999999999,217.281,0.02583089755440593
2010-02-09,27.0049991607666,0.013762263272004699,-0.017133319717885325,-0.03181315756263714,-0.008287787256439416,0.0130401323165774,27.475749969482422,0.011276569148134357,0.003567547863293865,0.01975303078232361,26.90900001525879,73.71,0.8835370667176996,1.5566962156391253,0.5000249999999999,3.0,0.5000249999999999,217.281,-0.004073271854151295
2010-02-10,26.895000457763672,0.018765789268793187,-0.019119759290191416,-0.01889193333225725,0.02583089755440593,-0.0022325735201887,27.41924991607666,0.011908125318806525,0.00335760247393324,0.010923906145589787,26.804999923706056,74.48,-0.4056961422448008,0.9356769581000923,0.5000249999999999,3.0,0.5000249999999999,217.281,0.007994056476240852
2010-02-11,27.11000061035156,0.01876497973866971,-0.008485088971357895,-0.01968285105487466,-0.004073271854151295,0.0096804375619492,27.34199991226196,0.011523790017631328,0.015469921204361048,-0.003532300393610939,26.697000122070314,75.23,0.4065478480147027,1.2803296044367434,0.5000249999999999,3.0,0.5000249999999999,217.281,-0.004426441775422729
2010-02-12,26.989999771118164,0.014241737380249092,-0.010331210958403043,0.014785717967716439,0.007994056476240852,-0.0027445928193718,27.27174997329712,0.011715658000158188,0.007992215259478509,-0.0055330698082547,26.776000213623046,74.11,-0.06408581239174693,1.1636253730779402,0.5000249999999999,3.0,0.5000249999999999,217.281,0.015561321965751995
2010-02-16,27.40999984741211,0.01394594558892884,0.007979991644153375,0.01676397413995967,-0.004426441775422729,0.0180007486455484,27.192999935150148,0.011680181101367329,0.020286606801739424,0.009818428747524916,26.86500015258789,76.98,-0.2151217532467532,0.9311608141506168,0.5000249999999999,3.0,0.5000249999999999,217.281,0.009303213043954539
2010-02-17,27.665000915527344,0.01299170584148899,0.018734214506104883,0.04121553857655069,0.015561321965751995,0.0042379594555796,27.156249904632567,0.012008228840472935,0.021527248604308474,-0.00018238456017625822,27.08199996948242,77.27,-0.11762515900183046,0.8168167190721243,0.5000249999999999,3.0,0.5000249999999999,217.281,0.010482522992288912
2010-02-18,27.95499992370605,0.008805160383448656,0.03044712033753158,0.024439984272230708,0.009303213043954539,0.0065847424489735,27.128999996185303,0.01221745935880963,0.02722861742288855,-0.0032532134324773096,27.21400032043457,78.97,0.011720169239243905,0.8294581948668969,0.5000249999999999,3.0,0.5000249999999999,217.281,-0.003398294173269978
2010-02-19,27.86000061035156,0.007402968627010081,0.026557499495511918,0.039412509682125396,0.010482522992288912,0.0021866220422972,27.139249992370605,0.011904444258389418,0.015824414546344746,-0.0019674586058263557,27.42600021362305,79.77,0.09732052871193075,0.929044204728294,0.5000249999999999,3.0,0.5000249999999999,217.281,-0.006101940867538125
2010-02-22,27.690000534057617,0.008919556468583684,0.019026257075884928,0.027665067617653305,-0.003398294173269978,-0.0010458578339902,27.173000049591064,0.010907372601630749,0.00413404117897606,0.0014357145478259507,27.576000213623047,80.04,-0.2880579367425362,0.6781600641978388,0.5000249999999999,3.0,0.5000249999999999,217.281,-0.009931369202829554
2010-02-23,27.415000915527344,0.009404230919491599,0.007848864251074299,0.025935560165825544,-0.006101940867538125,-0.0121028095969314,27.201500034332277,0.011004304769608175,-0.010860133017264214,0.0005416897565597836,27.716000366210938,78.61,0.09994365194697341,0.7497407472543467,0.5000249999999999,3.0,0.5000249999999999,217.281,0.006018566575544337
2010-02-24,27.57999992370605,0.009271221052829126,0.013467573221298925,0.00018245414604423082,-0.009931369202829554,0.0097204594242219,27.213500118255617,0.0112727694407546,-0.004942838447952843,0.0031004589324859135,27.717000579833986,79.75,-0.024602982016231234,0.7332298983249407,0.5000249999999999,3.0,0.5000249999999999,217.281,-0.03698333794725428
2010-02-25,26.559999465942383,0.008541121538431406,-0.02492751791637847,-0.003072509994878958,0.006018566575544337,-0.0020810401799135,27.239000129699708,0.011287996795249632,-0.04115526714179988,-0.03662074806656178,27.700000381469728,77.99,3.398476911807389,2.906712346971815,0.5000249999999999,3.0,0.5000249999999999,217.281,-0.007530077545644498
2010-02-26,26.36000061035156,0.016151204863680914,-0.03103373664439689,-0.049901644127020583,-0.03698333794725428,0.0014053791778985,27.204250144958497,0.014017183535286649,-0.038692960444465456,-0.0005647360673960504,27.421000289916993,79.72,-0.008691471611315893,2.6282500410303493,0.550025,4.0,0.5833583333333333,217.281,0.01043245873151788
2010-03-01,26.63500022888184,0.015826356571114836,-0.01960964510029086,-0.05384063055054866,-0.007530077545644498,0.0101585082728945,27.16775016784668,0.01404795847992815,-0.017919695285569432,0.009484066548231609,27.121000289916992,78.71,-0.3747594911831924,1.5861275655090088,0.5930603988212528,3.860707976425058,0.6550839980354214,217.353,0.0005631458426711422
2010-03-02,26.64999961853028,0.018570511813890998,-0.018172125943002247,-0.03810040754163835,0.01043245873151788,0.0023304422719907,27.14325017929077,0.014282438835184475,-0.009661858347830923,0.002064963570608036,26.910000228881835,79.62,-0.3788003994950545,0.9659062243803999,0.633996936475152,3.8187307530779817,0.7233115607919199,217.353,0.011819907638519478
2010-03-03,26.96500015258789,0.01883218081983878,-0.005577835437488359,-0.027904478258243715,0.0005631458426711422,0.0004292016020615,27.116250133514406,0.014266628903464534,0.007773673556179783,0.0,26.756999969482422,80.91,0.08438680823628308,1.0277975887510113,0.6729369756287222,3.778800783071405,0.7048782927145371,217.353,0.01001299670817013
2010-03-04,27.23500061035156,0.019869405484443988,0.005417494643112697,-0.02229875898547573,0.011819907638519478,0.0037361180334851,27.088250160217285,0.014242614890017451,0.022565164629738437,0.014277775883672177,26.63400001525879,80.21,0.09065183523869025,1.093306706571602,0.7099778866628081,3.7408182206817178,0.6948874797359254,217.353,0.004222499303872196
2010-03-05,27.350000381469727,0.008334020487133323,0.010035735760244253,0.02541420022521934,0.01001299670817013,0.0140074809470649,27.078250217437745,0.01443615206654483,0.021704215025971148,0.004038872793750592,26.769000244140624,81.5,-0.1637017306577604,0.9093637612617176,0.7099778866628081,4.0,0.7099932503127602,217.353,-0.004387599179512369
2010-03-08,27.229999542236328,0.00480618628340052,0.004426385552983088,0.03755689484807512,0.004222499303872196,-0.0001755960133915,27.110000228881837,0.013095878959684058,0.009752636256813756,0.0003656390765028207,26.967000198364257,81.85,-0.21960839322403114,0.723737650649545,0.7099778866628081,3.860707976425058,0.7168188497588979,217.353,-0.005141365846565105
2010-03-09,27.09000015258789,0.0066806614467077845,-0.0019985834637904396,0.022339001623484123,-0.004387599179512369,0.0017127370855292,27.144250202178956,0.013042708209545714,0.00014768114685517286,-0.002203432499119874,27.086000061035158,81.5,0.21962824335469144,0.872098627663785,0.7099778866628081,3.8187307530779817,0.7233115607919199,217.353,0.0003691483508863058
2010-03-10,27.100000381469727,0.007887646268670273,-0.003035033189392187,0.016510339225358495,-0.005141365846565105,0.0045245599549417,27.182500171661378,0.012938824036840602,-0.002723183407664474,0.00147652299569625,27.17400016784668,82.07,-0.06481144343302991,0.8311611862812252,0.7099778866628081,3.778800783071405,0.7048782927145371,217.353,-0.011070152774400377
2010-03-11,26.799999237060547,0.006299961093851394,-0.01424384563799186,0.005006498354085176,0.0003691483508863058,0.0040415193146134,27.187250232696535,0.011603999964902318,-0.01474214085560233,-0.007749113980266905,27.201000213623047,82.1,0.3502141387173925,1.1001783740280164,0.7099778866628081,3.7408182206817178,0.6948874797359254,217.353,-0.004664179237256927
2010-03-12,26.674999237060547,0.0058084185145311175,-0.01867013451286268,-0.015972144796856602,-0.011070152774400377,-0.0002173459470393,27.182500171661378,0.011843886294617299,-0.016190923614830488,0.001679107372201456,27.113999938964845,81.26,-0.2333010648596321,0.8499137886091368,0.6952122911487437,3.704688089718713,0.6853839244559863,217.353,0.005623300100061623
2010-03-15,26.825000762939453,0.0040675564676622535,-0.012361563608669515,-0.02468011462502606,-0.004664179237256927,0.000452194832708,27.160750102996825,0.011725680764926883,-0.0057081044070733744,0.007122794357708641,26.97899971008301,79.79,0.06893402106168067,0.9098278095421021,0.6825034253131226,3.606530659712633,0.6710280808427553,217.353,0.000931952202022357
2010-03-16,26.850000381469727,0.006288720957208557,-0.011140770441698459,-0.014873256926379419,0.005623300100061623,0.0077791163013856,27.15250015258789,0.011774730501440454,-0.0017845034142164333,0.002795856606067404,26.897999954223632,81.75,-0.06644047918237417,0.8446331698092472,0.6704143781782478,3.576949810380486,0.6573723799843195,217.353,0.002607064947102611
2010-03-17,26.920000076293945,0.006352286630104874,-0.007539313227712787,-0.008859349197723687,0.000931952202022357,0.0058216758037441,27.12450017929077,0.011180888724558696,0.002607079191580778,0.002234616949346149,26.85,82.93,0.16989563797234353,0.9715463573345893,0.6314743390246775,3.0,0.59864837250776,217.353,0.002043101969535943
2010-03-18,26.975000381469727,0.006613459785899028,-0.004144007062004479,-0.006642077588266737,0.002607064947102611,-0.0003258460273372,27.0872501373291,0.010955000285014203,0.006004342614729548,0.0011144385795127376,26.813999938964844,82.16,-0.09887859356303497,0.8654338440096031,0.5944334279905916,3.0,0.5481041508650405,217.353,0.014828530597725154
2010-03-19,27.375,0.0037635786187076555,0.012454572237007862,0.00652989363399592,0.002043101969535943,-0.0050864464494398,27.038250160217284,0.010634874607363001,0.01959103984748147,0.014828530597725225,26.84900016784668,80.58,0.856078855304262,1.536515622775951,0.559199023504656,3.0,0.5000249999999999,217.353,-0.003835599716395577
2010-03-22,27.270000457763672,0.005652280586125127,0.00947657980435537,0.02624182878951742,0.014828530597725154,0.0050952961938879,27.014000129699706,0.011247540490755643,0.010411654155131633,-0.004748827790560788,26.98900032043457,81.26,-0.5843369073715685,0.6334949157624469,0.5288724905190243,3.0,0.5000249999999999,217.353,0.01393469579713269
2010-03-23,27.64999961853028,0.0069190005885032815,0.02433962470200702,0.016588990947542293,-0.003835599716395577,0.0071709669083201,26.99300012588501,0.011202819436554568,0.02112413596466795,0.0031169447394877956,27.078000259399413,81.68,0.05261648112801609,0.6619167528989125,0.5000249999999999,3.0,0.5000249999999999,217.353,-0.012296569883496034
2010-03-24,27.309999465942383,0.008135950625713137,0.01130354490292679,0.029795129448588975,0.01393469579713269,-0.0054933042070419,27.004750061035157,0.011436797176161915,0.002643342347034315,-0.001446618760599018,27.238000106811523,80.29,-0.10631406829759138,0.5889083166386302,0.5000249999999999,3.0,0.5000249999999999,217.353,0.0032955018069529274
2010-03-25,27.39999961853028,0.011630634132530912,0.015143781032950252,0.01448734727129053,-0.012296569883496034,-0.0017041673383189,26.991250038146973,0.011701003823557066,0.0030751074035727053,0.005309427337942455,27.31599998474121,80.25,-0.024266094319927767,0.6253824354088207,0.45002499999999995,2.0,0.4166916666666666,217.353,-0.0027371845487219604
2010-03-26,27.325000762939453,0.011620109736034888,0.010792291591616055,0.015755300502331204,0.0032955018069529274,0.0007377225995479,27.033250045776366,0.007939402113262613,-0.0027735874486116887,-0.00018245112540906012,27.400999832153325,79.75,-0.021756376661778543,0.6707969175190306,0.45002499999999995,3.0,0.4166916666666666,217.353,0.002195771793857215
2010-03-29,27.38500022888184,0.009719932453734455,0.011206918925375764,-0.0018264561483304353,-0.0027371845487219604,0.0056832349643523,27.08150005340576,0.007718971498512181,-0.00021904113988975004,0.002744697291739783,27.390999984741217,81.92,-0.1488744716406173,0.6027219419918851,0.45002499999999995,3.0,0.4166916666666666,217.353,0.0018257891781141566
2010-03-30,27.434999465942383,0.009548520730738776,0.011652325377569907,0.0042170799115417434,0.002195771793857215,4.265937281555665e-05,27.119000053405763,0.0074507767840439046,0.000766014701403925,0.002373581651062403,27.41399993896485,82.14,-0.016024715597389827,0.6074328036707272,0.45002499999999995,3.0,0.5000249999999999,217.353,0.002369255889299593
2010-03-31,27.5,0.006438237262487085,0.012583651510962588,-0.007775774161089322,0.0018257891781141566,-0.0032728747486845,27.158250045776366,0.007448521252766254,0.004713020787849289,-0.0014579554932510725,27.370999908447267,83.45,0.6815340825728455,1.029798658682979,0.45002499999999995,3.0,0.5000249999999999,217.353,0.005454531582919309
2010-04-01,27.64999961853028,0.002369742168139052,0.01710500569177128,0.006957178241418838,0.002369255889299593,0.0074138011482498,27.185000038146974,0.007046907095301709,0.008792717834920057,0.0065454656427556815,27.40900001525879,84.53,-0.37413838234011,0.6664232498376447,0.5000249999999999,3.0,0.5000249999999999,217.403,-0.007956575637963592
2010-04-05,27.43000030517578,0.002933456046035223,0.00824275444397614,0.00912408771826878,0.005454531582919309,0.0079279908444673,27.205749988555908,0.006810003197494941,-0.0010561094747402106,0.004701666181149026,27.459000015258788,86.36,0.3377805660114317,0.9021026091305467,0.5000249999999999,3.0,0.5000249999999999,217.403,-0.010390078171392925
2010-04-06,27.145000457763672,0.005094182791346633,-0.002379644319181553,0.00384261808983144,-0.007956575637963592,0.0016842957106795,27.20974998474121,0.007026898743673972,-0.012190664733349902,-0.00036457268576657614,27.479999923706053,86.54,-0.08272282954178345,0.8300363761525205,0.5000249999999999,3.0,0.5000249999999999,217.403,-0.008657233611663151
2010-04-07,26.90999984741211,0.006979107830683902,-0.010861780991857974,-0.008763913423854963,-0.010390078171392925,-0.0058767071720416,27.205500030517577,0.007352423567264592,-0.019028875862169305,0.00018416506473768987,27.431999969482423,85.64,0.36676474932118475,1.131820745499798,0.5000249999999999,3.0,0.5000249999999999,217.403,-0.0011148527244749795
2010-04-08,26.8799991607666,0.00721107751216919,-0.011637558300318488,-0.019136126435213008,-0.008657233611663151,0.0033743417473361,27.19650001525879,0.007518684728074799,-0.016357481035641604,-0.000743235149649833,27.327000045776366,85.17,-0.1909329698098151,0.9202816231576568,0.5000249999999999,3.0,0.5000249999999999,217.403,0.015439022637064204
2010-04-09,27.295000076293945,0.006604355675044159,0.004027887007952541,-0.022545485063032666,-0.0011148527244749795,0.006683906562972,27.185499954223634,0.007518989154202544,0.0033819872358599175,0.002790207041707013,27.202999877929688,84.6,0.06029753220868361,0.9957551381931912,0.5000249999999999,3.0,0.5000249999999999,217.403,0.003114089915188467
2010-04-12,27.3799991607666,0.010649645339910762,0.006238427232572104,-0.012839043295987063,0.015439022637064204,0.0017666094762833,27.210249996185304,0.007864069956903615,0.009140468508149958,0.0010991275530921794,27.131999969482422,84.07,-0.1797525265738399,0.827552901279133,0.5000249999999999,3.0,0.5000249999999999,217.403,0.004748030390794078
2010-04-13,27.51000022888184,0.010388545147908554,0.009708033861933233,-0.001822863428832866,0.003114089915188467,0.0006854008197059,27.245499992370604,0.007763776332943787,0.014305747805919776,-0.0014608842003189827,27.121999740600586,83.8,-0.1107711572083353,0.7520941738803764,0.5000249999999999,3.0,0.5000249999999999,217.403,-0.0012722590738246664
2010-04-14,27.475000381469727,0.008806081484536064,0.007157338906981488,0.01344629821193366,0.004748030390794078,0.0111500668516668,27.279749965667726,0.007740756658095186,0.010296035660511437,0.00018172158215226436,27.19499969482422,85.62,-0.07903022251743608,0.7075413687576896,0.5000249999999999,3.0,0.5000249999999999,217.403,-0.012556914136962471
2010-04-15,27.1299991607666,0.0068188519668466166,-0.006627395742691884,0.02099593226537877,-0.0012722590738246664,0.0008425387276917,27.310999965667726,0.007761785058450691,-0.006518259929768922,-0.003457733189594339,27.30799980163574,85.25,0.46777543778668895,1.053902250320298,0.5000249999999999,3.0,0.5000249999999999,217.403,0.013085199431127625
2010-04-16,27.48500061035156,0.010148347922836656,0.005984323369492748,0.00930059552847351,-0.012556914136962471,-0.0161265347444554,27.32149991989136,0.0083345264425148,0.004642181798254979,-0.0005528709956662479,27.357999801635742,82.97,0.723532013168886,1.7635580475948898,0.5000249999999999,3.0,0.5000249999999999,217.403,0.0063670814325775815
2010-04-19,27.65999984741211,0.009389155001171587,0.011445493723719571,0.0069610014114867,0.013085199431127625,0.0045213312527665,27.34699993133545,0.008800312255282432,0.009636441080708363,0.00018188687122394688,27.395999908447266,81.52,-0.24538425572192635,1.3907419083648591,0.5000249999999999,3.0,0.5000249999999999,217.403,-0.01536512073048013
2010-04-20,27.23500061035156,0.009644799086074728,-0.004614164693006664,0.010226468050690274,0.0063670814325775815,0.0080583407848495,27.361249923706055,0.00828764498441051,-0.007904685817534571,-0.0018076369246700626,27.452000045776366,82.98,0.22820247387470438,1.645926018185344,0.550025,4.0,0.5833583333333333,217.403,-0.005140491788491408
2010-04-21,27.09499931335449,0.012126030649155004,-0.009667596946025394,-0.009996351008444093,-0.01536512073048013,-0.0010189969053922,27.35949993133545,0.008980800312674767,-0.011023134188788085,0.0018358449032509503,27.397000122070313,82.78,-0.40744659907471203,0.9748499127284836,0.5975864712250356,3.951229424500714,0.6626274520417262,217.403,0.002214481447188943
2010-04-22,27.155000686645508,0.012195307453579286,-0.0064668098447362,-0.013830793915894812,-0.005140491788491408,0.0022638793569429,27.33174991607666,0.008415239096109807,-0.006075883838732927,-0.0009226654055661172,27.320999908447266,82.89,0.053594418372856056,1.0187367736287742,0.6428283421268336,3.9048374180359593,0.7380305702113894,217.403,-0.007917516006310632
2010-04-23,26.940000534057617,0.010941983770360408,-0.01405355889971677,0.0009215453981679111,0.002214481447188943,0.0071235200993795,27.323999977111818,0.008003650517220783,-0.014125729215686465,0.002761880084492276,27.326000213623047,84.34,0.06798517905358792,1.0744145354327197,0.6858637409480866,3.860707976425058,0.7264229015801442,217.403,-0.0027839926300163853
2010-04-26,26.864999771118164,0.00854261024505858,-0.015970120193564013,-0.019828999970575967,-0.007917516006310632,-0.0042964480997613,27.301000022888182,0.008133594222203288,-0.012933108890789819,0.002227151624088921,27.217000198364257,84.2,-0.17460346752539746,0.883284744147698,0.7229046519821724,3.7408182206817178,0.7088886345952279,217.403,-0.016005967200419025
2010-04-27,26.434999465942383,0.006514187635366381,-0.03090404385145409,-0.02874186842659454,-0.0027839926300163853,-0.0233819452571498,27.27799997329712,0.008134183221628021,-0.02302464014144245,-0.0013028046793337523,27.05800018310547,82.43,0.542714691349744,1.3179328427447177,0.7081390564681082,3.704688089718713,0.6922095239021241,217.403,0.00926804782232149
2010-04-28,26.68000030517578,0.0067514543616474364,-0.02021628803310214,-0.029374008682970576,-0.016005967200419025,0.006462752419523,27.230499935150146,0.008772544854319423,-0.008104678764921318,0.002647993048549257,26.897999954223632,83.22,-0.10310720134490803,1.151465648045384,0.6940935875448544,3.67032004603564,0.6763438630363393,217.403,0.007121459216054005
2010-04-29,26.8700008392334,0.00963158215996736,-0.011868940734205862,-0.015316442838002375,0.00926804782232149,0.0129432280208421,27.192749977111816,0.009083517014543348,0.002051116402481106,0.004872532206882411,26.815000152587892,85.17,-0.29558142729028136,0.8215935454567728,0.680733124224145,3.637628151621773,0.6677446906146772,217.403,-0.005396369677516111
2010-04-30,26.725000381469727,0.010511285084053577,-0.01606147129816964,-0.010495298847562506,0.007121459216054005,-0.0166476801097963,27.161250019073485,0.009246754913386532,-0.0012332686078901514,-0.002233024615444242,26.75800018310547,86.07,0.10964811671330921,0.9010584745486465,0.6680242583885239,3.606530659712633,0.6595649047808371,217.403,0.005799767150025836
2010-05-03,26.8799991607666,0.010216606706236074,-0.008666822642741602,-0.007980703352848395,-0.005396369677516111,0.0131205867818549,27.11500005722046,0.009158769447769829,0.0061762682850940364,0.0048643277422266715,26.71500015258789,86.19,-0.16673212882953647,0.7562258218234894,0.6570856361924887,3.522045776761016,0.6472087156746186,217.29,-0.010788653914914792
2010-05-04,26.59000015258789,0.010670486498380257,-0.01836639953528779,0.0005583245775628853,0.005799767150025836,-0.0238384658450667,27.0875,0.00917753967347607,-0.004790773178512094,-0.006882420822854919,26.71800003051758,82.73,0.4440378580200206,1.0776674268368942,0.521851231706553,1.0,0.42740636970613743,217.29,0.009025940945502464
2010-05-05,26.82999992370605,0.00878286463441252,-0.008490472423607488,0.0058634647163584575,-0.010788653914914792,-0.0065865547286593,27.05974998474121,0.009199473283207672,0.003028141438973664,0.004701015392353591,26.74900016784668,80.0,0.016647482261583635,1.096598655843864,0.3932122869546997,1.097541150998572,0.21832391064663229,217.29,-0.025344774771130174
