Date,Close,sma_5,cpi,return_1d,oil_price,price_to_sma20,price_to_sma5,return_5d,sp500_return,gap,sma_20,volume_change,volatility_20d,volume_ratio,sentiment_3d_avg,volatility_5d,sentiment_5d_avg,target
2012-05-14,17.884614944458008,18.380769348144533,228.713,-0.004190691531644197,94.75,-0.041545921076349884,-0.026993124949724136,-0.017063019116407174,-0.0111128639192796,-0.009994803503565549,18.659855842590332,0.7872522552182788,0.011637902501705896,1.1462092846485177,0.5291575159860912,0.0097028904784682,0.500837842924988,-0.01075262280747502
2012-05-15,17.69230842590332,18.242307662963867,228.713,-0.021567651496653628,93.97,-0.049528981328414344,-0.030149652512284585,-0.03726711964629559,-0.0057458374465044,-0.0026881557018687513,18.614253436817844,0.012479174086218237,0.012347471345189188,1.1502557500980177,0.5555805555555555,0.012417675796854452,0.500837842924988,0.03260860307906599
2012-05-16,18.269229888916016,18.07884635925293,228.713,-0.01075262280747502,92.78,-0.015827389874015663,0.01053073442187019,-0.04415578179271629,-0.0044038185569877,0.026630400507122516,18.563034269544815,0.7873293562792241,0.012124656402655377,1.9476492722688852,0.5416916666666666,0.012268942036144682,0.5425045095916546,-0.00631570946859461
2012-05-17,18.153846740722656,18.096154022216798,228.713,0.03260860307906599,92.53,-0.02122780082050608,0.0031881204390186357,0.004759378690810445,-0.0150513758617392,-0.0026315630122887707,18.547570881090667,-0.386472730563033,0.014438804255059829,1.1834015650219758,0.6250249999999999,0.020892373634544797,0.6083583333333333,0.0037075623429003723
2012-05-18,18.221153259277344,18.05576934814453,228.713,-0.00631570946859461,91.51,-0.01655512327449652,0.009159615851528882,-0.011000539293058553,-0.0073877770463167,0.003707562342900346,18.527884674072265,0.17215048926709486,0.01408599915350098,1.397897523219474,0.6666916666666666,0.020497998467495577,0.6000249999999999,0.008970984594371734
2012-05-21,18.384614944458008,18.044230651855468,228.713,0.0037075623429003723,92.57,-0.006675869046530121,0.01886388503726749,-0.0031562976736808634,0.0160359012376676,0.0021108260620705337,18.508173084259035,-0.3685253512753489,0.013754635607065614,0.8965081758130263,0.660887832351044,0.02059527479952074,0.6215426994106263,0.0031381392332454627
2012-05-22,18.44230842590332,18.14423065185547,228.713,0.008970984594371734,91.44,-0.0036880800716476768,0.016428239905414165,0.02795698993536,0.0004863370186602,0.0020920582398304857,18.510576915740966,0.22227203443019805,0.01351215083433291,1.0988114636411317,0.61166828039596,0.016983759347438728,0.642010968237576,0.0
2012-05-23,18.44230842590332,18.294230651855468,228.713,0.0031381392332454627,89.4,-0.0027556418595985842,0.008094233469874486,0.042391302590108815,0.0016937032123527,-0.003128322122857384,18.4932692527771,0.34568988002086587,0.012263805358161052,1.4530267411705908,0.6533349470626266,0.014599985787318897,0.667010968237576,0.0036495712467399244
2012-05-24,18.509614944458008,18.32884635925293,228.713,0.0,90.36,0.0015869037377308592,0.009862518440164805,0.009473773007383945,0.0013800315269174,-0.001564161061428692,18.4802885055542,-0.34045124167171414,0.012232932701081414,0.9504082099335448,0.6591387813782492,0.005610413875102743,0.642010968237576,-0.0025973868058809524
2012-05-25,18.461538314819336,18.4,228.713,0.0036495712467399244,90.64,-5.2088567672993444e-05,0.0033444736314857263,0.019597400419674837,-0.0021656323299791,0.00207793005397878,18.4625,-0.358960524926188,0.012079744373789657,0.616629121373896,0.6646595593541964,0.003225090529125762,0.6407917038500938,0.007812555693090362
2012-05-29,18.605770111083984,18.4480770111084,228.713,-0.0025973868058809524,90.75,0.00928441878918203,0.008547942415929382,0.013192636718512896,0.0110789775927762,0.0046874920899668705,18.434615421295167,0.3271887255340866,0.011894206324465648,0.8158006490371544,0.6646595593541964,0.004351673927252391,0.6692740044394674,-0.01602075781908807
2012-05-30,18.30769157409668,18.492308044433592,228.713,0.007812555693090362,87.79,-0.0062890233121354324,-0.00998341958685273,0.012029360815775103,-0.014334892170861,-0.008268765001616643,18.4235577583313,0.17416905262419347,0.011880136127027801,0.9504493420284508,0.7022620113959226,0.00394131672758554,0.6963672068375535,0.002626138680167145
2012-05-31,18.355770111083984,18.465384674072265,228.713,-0.01602075781908807,86.52,-0.0016995218889759368,-0.00593621876408528,-0.007299349338370398,-0.0022766655169013,-0.0015755581886050356,18.3870192527771,0.17196912066520653,0.01202262470537649,1.094787522480716,0.6626274520417261,0.009048822827278445,0.6463672068375536,-0.02881092634753124
2012-06-01,17.826923370361328,18.4480770111084,228.524,0.002626138680167145,83.17,-0.028734567082076938,-0.03367037336048885,-0.0046923797618408924,-0.0246425847497299,-0.014143609896806948,18.3543270111084,0.2428349273148358,0.012064949548484563,1.3070331839839404,0.5792941187083928,0.009227122244603666,0.6213672068375535,-0.021035598359247287
2012-06-04,17.451923370361328,18.311538696289062,228.524,-0.02881092634753124,83.95,-0.04649328883749153,-0.046943915537908366,-0.036883078126975555,0.0001095541956104,-0.005393710248242058,18.302884674072267,0.09276551430329616,0.013454033456410781,1.38118844165435,0.5000249999999999,0.014897614028380968,0.5975864712250356,0.0049586691955285644
2012-06-05,17.538461685180664,18.10961570739746,228.524,-0.021035598359247287,84.31,-0.03876050433894044,-0.03153871575438727,-0.05468747659275908,0.0057268506638095,-0.003856791281677897,18.245673179626465,-0.4227332715338121,0.013860248916303516,0.7950955389248143,0.5000249999999999,0.015674003240550148,0.5475864712250356,0.03508774410140947
2012-06-06,18.153846740722656,17.8961540222168,228.524,0.0049586691955285644,85.05,-0.0021932451768112964,0.014399335085401636,-0.05736437779952441,0.0230494009201185,0.008223633948345905,18.19375009536743,0.11559231902509559,0.013971115742029323,0.8846331861311614,0.5833583333333333,0.014843737658697188,0.550025,0.006355851178060812
2012-06-07,18.269229888916016,17.865385055541992,228.524,0.03508774410140947,84.78,0.005131404068231299,0.022604877091565813,-0.008403289554631543,-0.000106464492421,0.011122897160323284,18.175961685180663,2.249431621996117,0.01633034413969331,2.6614109316350443,0.6041916666666666,0.025124228789523903,0.5625249999999999,0.010526356451401098
2012-06-08,18.461538314819336,17.848077011108398,228.524,0.006355851178060812,84.08,0.015470035711283851,0.034371282874291066,-0.004714605905622671,0.0081141636244781,-0.0010525834440171145,18.18028860092163,-0.22546447650051815,0.01590605222100491,1.9277158919078583,0.6041916666666666,0.025329470583393215,0.5625249999999999,-0.004687492089966883
2012-06-11,18.375,17.975,228.524,0.010526356451401098,82.58,0.010416111007964928,0.022253129346314245,0.035598680225052526,-0.0126201137828692,0.007812555693090405,18.1855770111084,-0.5233094107124403,0.01593815754003506,0.8987267328327446,0.5208583333333333,0.01994851996506652,0.5625249999999999,0.01936163869844809
2012-06-12,18.730770111083984,18.159615325927735,228.524,-0.004687492089966883,83.35,0.02970720227714362,0.03145192091931442,0.05289254428003831,0.0116507371473095,0.0026164152184311226,18.190384674072266,-0.08453920749632304,0.015946086352780015,0.8226607256096906,0.5000249999999999,0.014858370404664435,0.5625249999999999,-0.005646863981390471
2012-06-13,18.625,18.3980770111084,228.524,0.01936163869844809,82.56,0.021516710658663785,0.012334060171320617,0.06798249739945983,-0.0070232509559875,-0.011807051462080963,18.232692432403564,-0.14614792601045623,0.015603470342211401,0.706966517792438,0.5000249999999999,0.014924051703167697,0.5125249999999999,0.0180691712654677
2012-06-14,18.961538314819336,18.492307662963867,228.524,-0.005646863981390471,83.83,0.03732146721246107,0.025374369732947787,0.02595335666354681,0.0108146527822456,-0.0005162386286178692,18.2793270111084,0.5500356236043438,0.015417107232098295,1.1181067408114884,0.5000249999999999,0.0105554890374132,0.5000249999999999,0.01419883723538562
2012-06-15,19.230770111083984,18.630769348144533,228.524,0.0180691712654677,84.03,0.050061732041826304,0.032204830177837325,0.0378947788227979,0.0103378154290596,0.007606545095126828,18.313942432403564,-0.040816200616669795,0.014228810257481685,1.0651755167508137,0.5000249999999999,0.012072040700874864,0.5000249999999999,-0.012500022315978021
2012-06-18,18.990385055541992,18.78461570739746,228.524,0.01419883723538562,83.26,0.03389610301749231,0.010954142014387823,0.041666722628805886,0.001444746601191,-0.006000022613524355,18.36778860092163,-0.2980916895952298,0.014340014899618283,0.7606413646403222,0.5000249999999999,0.01240740125083125,0.5000249999999999,0.012658250732616949
2012-06-19,19.230770111083984,18.90769271850586,228.524,-0.012500022315978021,83.99,0.044795648858677345,0.017087087112533463,0.03349034315874788,0.0098156954180652,0.006075972404167718,18.406250190734863,0.02888051905207023,0.014749051739048457,0.7793775777311965,0.5000249999999999,0.0147215280910992,0.5000249999999999,0.004999969253541403
2012-06-20,19.326923370361328,19.007692718505858,228.524,0.012658250732616949,81.06,0.04761160323317444,0.0167948133728334,0.026694043919962773,-0.0016863570122068,0.0,18.448557949066164,0.08233910940693923,0.014861120873396324,0.8438935334256907,0.5000249999999999,0.013537391813248995,0.5000249999999999,-0.02835819334179035
2012-06-21,18.778846740722656,19.148077392578124,228.524,0.004999969253541403,77.91,0.015468626670189462,-0.01928290993844545,0.037687160824769306,-0.0222616770390134,-0.005472682281453416,18.49278869628906,0.30364225876001916,0.014872097548656845,1.1026944984216929,0.45835833333333326,0.012139185613464136,0.47502500000000003,0.014336870236667965
2012-06-22,19.048076629638672,19.11153907775879,228.524,-0.02835819334179035,79.33,0.029090880593904887,-0.0033206351336701827,-0.009634849824072478,0.0071746042621787,0.007680444433429851,18.50961561203003,-0.15665399959600046,0.016392160395436298,0.9220242199622614,0.4187237739791369,0.018241926295313758,0.4512442643874821,-0.014639102211966737
2012-06-25,18.769229888916016,19.075000381469728,228.524,0.014336870236667965,78.76,0.012553109101945526,-0.016029907545939078,-0.00950006060027797,-0.0159548534977054,-0.01665819204344027,18.536538696289064,-0.13079203140730322,0.01665407247799864,0.7888219974796918,0.33539044064580353,0.01827227094085749,0.4012442643874821,0.014344317686877606
2012-06-26,19.038461685180664,19.03076934814453,228.524,-0.014639102211966737,79.34,0.02622576662132771,0.0004042052580960319,-0.0116456388840539,0.0047727214863713,0.0010246449310104932,18.551923274993896,0.315070085661449,0.0170260538899955,1.0166147226017177,0.3770571073124702,0.018608180936641763,0.4012442643874821,0.016666705070520926
2012-06-27,19.355770111083984,18.992307662963867,228.524,0.014344317686877606,80.27,0.04211429299365412,0.01913735047736672,-0.010000037689207208,0.0089849055214854,0.005555501567528452,18.57355785369873,-0.08417559678744835,0.017225794835617387,0.9215074351806035,0.4166916666666666,0.0189567754836734,0.4012442643874821,0.003477336120878194
2012-06-28,19.423076629638672,18.9980770111084,228.524,0.016666705070520926,77.72,0.04279590275563853,0.022370665108988122,0.0014925676565207269,-0.002109799583246,-0.010432205445842618,18.625961780548096,0.05722380616157374,0.017046543255692402,0.9677430175047624,0.5000249999999999,0.020654719421420054,0.4262442643874821,0.03168319145706011
2012-06-29,20.038461685180664,19.1269229888916,228.524,0.003477336120878194,85.04,0.07276143144544225,0.04765736218096664,0.03430614764638218,0.0249202387766662,0.010891081719594246,18.67932710647583,0.2840182061652081,0.017046818786215463,1.2299552065547512,0.5000249999999999,0.01305508791178294,0.45002499999999995,-0.016794618274925788
2012-07-02,19.701923370361328,19.325,228.59,0.03168319145706011,83.72,0.04853773319257936,0.019504443485709125,0.0519939663619875,0.0024593113157624,-0.004798435168726219,18.789904022216795,-0.15488853482216924,0.01646839148618772,1.0437394384486898,0.5833583333333333,0.01719476422393552,0.550025,-0.0029283172186175266
2012-07-03,19.644229888916016,19.511538696289062,228.59,-0.016794618274925788,87.74,0.039245054006216355,0.006800652408422849,0.04969268781752767,0.0062321108631679,-0.0053685170272817165,18.902404022216796,-0.6557012042636137,0.0161257926265966,0.3646605730929734,0.6626274520417261,0.017985396258304056,0.5975864712250356,-0.004894732948100833
2012-07-05,19.548076629638672,19.632692337036133,228.59,-0.0029283172186175266,87.11,0.02842976332644568,-0.004309939051906674,0.03181812762776293,-0.0046870230309741,-0.004405279072210613,19.007692432403566,0.36710533461253014,0.016253801810978664,0.5045204711554367,0.7343531167438142,0.018562008315919868,0.6406218700462885,-0.016232109407305573
2012-07-06,19.230770111083984,19.67115364074707,228.59,-0.004894732948100833,84.37,0.008039153798005733,-0.022387275179980876,0.009935358678627937,-0.0094326494671396,-0.00836203419280772,19.077403926849364,0.9365259589793837,0.014862628826422713,1.0530121353731574,0.651019783410481,0.01808506819876061,0.6406218700462885,0.0019999083557171726
2012-07-09,19.269229888916016,19.632692337036133,228.59,-0.016232109407305573,85.93,0.007516096009536526,-0.018513123003229808,-0.009900929817742488,-0.0016388318166757,-0.0005000762710536374,19.125480937957764,-0.41373038705387444,0.015503508636506576,0.6639288576166039,0.5717506647020881,0.019780630619788242,0.6406218700462885,-0.020958016262306423
2012-07-10,18.865385055541992,19.4788459777832,228.59,0.0019999083557171726,83.92,-0.01567789677222625,-0.03149369952105472,-0.03838776690296186,-0.0081259264982284,0.0,19.1658655166626,0.6553547946922935,0.015393289964222978,1.095575260857685,0.5000249999999999,0.008369754964757219,0.5906218700462885,0.003058065018383127
2012-07-11,18.923076629638672,19.311538314819337,228.59,-0.020958016262306423,85.88,-0.0139292746348008,-0.020115522587994285,-0.04245972837747336,-1.4923577632885989e-05,0.0030580650183830685,19.190384769439696,-0.21663008901930803,0.01618892987921657,0.8619917239475923,0.5416916666666666,0.009607609892520444,0.5680603988212528,-0.012195067866179077
2012-07-12,18.69230842590332,19.167307662963868,228.59,0.003058065018383127,86.02,-0.026442274319915637,-0.02478174010731655,-0.03671069129995497,-0.0049870972826125,-0.00914632609834634,19.200000095367432,0.1735911249415405,0.01564030274933664,1.001561374769665,0.7083583333333333,0.010791565931483928,0.6250249999999999,0.01697524518239657
2012-07-13,19.009614944458008,18.996154022216796,228.59,-0.012195067866179077,87.15,-0.010089407090464086,0.0007086130290093741,-0.043777616588521084,0.0164973623498927,0.003600760110581947,19.203365516662597,-0.35400425705565786,0.01584574135292397,0.6669127835433057,0.8668965707501189,0.010860598594896569,0.7201479424500714,-0.009104688871624411
2012-07-16,18.836538314819336,18.951922988891603,228.59,0.01697524518239657,88.41,-0.019225006123530657,-0.006088283185822258,-0.011500068138119435,-0.0023143137285598,-0.013151239555900845,19.205769348144532,0.10330622631101294,0.01578293974925566,0.7544502403851273,0.880785459639008,0.01470321553210724,0.7534812757834047,0.006636038846992376
2012-07-17,18.961538314819336,18.865384674072267,228.59,-0.009104688871624411,89.07,-0.011702218680878698,0.0050968290553448465,-0.022455052775387285,0.0074096725778898,0.002552307055317504,19.186057758331298,0.4524172412402725,0.015557150142088486,1.0843596185161206,0.7669648721112697,0.014744311162922037,0.7851889232667618,0.006085215958022472
2012-07-18,19.076923370361328,18.884615325927733,228.59,0.006636038846992376,89.88,-0.005613458939307121,0.010183318066826853,0.0050968087316669575,0.0066804909237472,-0.003549734456445214,19.184615421295167,-0.2438476387184655,0.015395095666635574,0.8232892740459198,0.6586953801409262,0.01191004048725978,0.7903501705346272,-0.002016136692168047
2012-07-19,19.038461685180664,18.915384674072264,228.59,0.006085215958022472,92.78,-0.007220209335460229,0.006506714678507397,0.008130112440684734,0.0027170998915686,0.005040291739428555,19.176923084259034,0.06755351045733238,0.015180127705902673,0.8833471050947416,0.6031398245853706,0.012111356180325852,0.6903501705346272,0.003535392040403762
2012-07-20,19.105770111083984,18.984615325927734,228.59,-0.002016136692168047,91.56,-0.0029604638703727092,0.0063817350563214244,0.018518486395059375,-0.0100616599136069,0.004545446803966123,19.1625,1.7674160008253756,0.015132388228318265,2.310438480854877,0.5364048565575533,0.00983837949549074,0.5868938947512223,0.011071959601179016
2012-07-23,19.31730842590332,19.00384635925293,228.59,0.003535392040403762,87.77,0.00721953010982162,0.01649466432871719,0.005058238523343084,-0.0089090560696936,-0.015601492913095295,19.178846168518067,-0.47017024978252764,0.01366758589674489,1.2119446277117842,0.4305805555555555,0.006619114296436126,0.5202272280845557,-0.005973143514510948
2012-07-24,19.201923370361328,19.100000381469727,228.59,0.011071959601179016,88.28,0.0005010138515444809,0.005336282034344058,0.025523273069008923,-0.009040932945028,-0.0014933105630789924,19.1923077583313,-0.10736617927825232,0.013517979370985849,1.0710286512504545,0.4305805555555555,0.00479777899844755,0.48851958060119854,0.001502283920535863
2012-07-25,19.230770111083984,19.148077392578124,228.59,-0.005973143514510948,88.8,0.0008758056156159873,0.004318591199026219,0.012677508098281276,-0.0003138614573022,0.00450675243048361,19.213942432403563,-0.22414152508377605,0.013130785487281764,0.8442673862855157,0.4444694444444444,0.00670047923723103,0.45835833333333326,0.02799990716553169
2012-07-26,19.769229888916016,19.178846740722655,228.59,0.001502283920535863,89.4,0.028385590189398575,0.030783036966440417,0.008064546768672187,0.0165409746993496,0.009999938507082893,19.22355785369873,0.3448856657755943,0.012764189278770512,1.1315357661316212,0.5000249999999999,0.006401159263252988,0.45835833333333326,0.017509795200472356
2012-07-27,20.115385055541992,19.325000381469728,228.59,0.02799990716553169,90.13,0.04526833106905293,0.04089959422873517,0.0383837841428214,0.0190805655793353,0.0034047065202604592,19.244230842590333,0.40143973300473745,0.013730909058222229,1.549955374193008,0.5416916666666666,0.012904847916596502,0.49169166666666664,-0.0057361594234162094
2012-07-30,20.0,19.526923370361327,228.59,0.017509795200472356,89.8,0.03740647786923942,0.024226890261510703,0.05284345716440364,-0.0004833595887074,-0.006214149003603649,19.278846263885498,-0.43946022352927083,0.014206562151105695,0.8929766017127186,0.5416916666666666,0.013304173915335319,0.525025,-0.0024038314819335715
2012-07-31,19.951923370361328,19.663461685180664,228.59,-0.0057361594234162094,88.08,0.035015971399847794,0.014669934002417425,0.03534092633636443,-0.0043168283608459,-0.0024038314819335937,19.276923179626465,-0.14813659220443953,0.012422544936382297,0.7787647860348073,0.5416916666666666,0.015101081619143088,0.525025,-0.0009639068829433439
2012-08-01,19.93269157409668,19.813461685180663,229.918,-0.0024038314819335715,88.99,0.03334824418957417,0.0060176202831428586,0.039058587284940716,-0.0028999798130677,0.005301153265878653,19.289423179626464,-0.06768184840008529,0.01180119996525983,0.7155258398503702,0.45835833333333326,0.014398959267600788,0.5000249999999999,-0.010130165425079829
2012-08-02,19.730770111083984,19.953845977783203,229.918,-0.0009639068829433439,87.22,0.02211599913107452,-0.011179592492975714,0.03649991440582667,-0.007503669467536,-0.010130165425079884,19.303846263885497,0.2313231226253647,0.011777593538785127,0.8680482411316777,0.45835833333333326,0.014706480332273161,0.5000249999999999,0.021442479297906658
2012-08-03,20.153846740722656,19.946154022216795,229.918,-0.010130165425079829,91.4,0.0435388925959251,0.010412669945019206,-0.0019454363193780466,0.019040285885989,0.014619793155969401,19.312980937957764,-0.13883838427985773,0.011967359309111913,0.7613172162795547,0.45835833333333326,0.01058571687073285,0.4750249999999999,0.0004770773828790542
2012-08-06,20.163461685180664,19.95384635925293,229.918,0.021442479297906658,92.3,0.0415476685978071,0.010505008515841043,0.0019120531411387365,0.0023292692665812,0.00047707738287896943,19.3591347694397,-0.09849240365314882,0.012153194471749404,0.6855197560318591,0.4444694444444444,0.01225801571282563,0.44169166666666665,0.007153032111644642
2012-08-07,20.30769157409668,19.986538696289063,229.918,0.0004770773828790542,93.68,0.046580724156926774,0.01606845901072633,0.008173084259033292,0.0051067580075947,0.008106826483113356,19.40384635925293,-0.08911551604749224,0.012160711609662882,0.6394928150210923,0.5278027777777777,0.011780815417445563,0.49169166666666664,-0.005208282947839482
2012-08-08,20.201923370361328,20.057692337036134,229.918,0.007153032111644642,93.39,0.03727475422859612,0.007190808937620149,0.017831273563522654,0.0006208264404641,-0.003314336260677694,19.475961685180664,0.0395489479262916,0.010883586619829775,0.6719786211411074,0.6070718964861707,0.011726863888984538,0.5642531378917023,0.0023798045739151785
2012-08-09,20.25,20.111538696289063,229.918,-0.005208282947839482,93.39,0.036340811959763374,0.006884669830682093,0.013507046715884874,0.0004136855394443,-0.003331783052007312,19.539904022216795,-0.03667392991019536,0.011066518501745538,0.6603875573821989,0.6626274520417262,0.012280009465105258,0.5642531378917023,0.001899342478057564
2012-08-10,20.288461685180664,20.215384674072265,229.918,0.0023798045739151785,92.94,0.034186987019909305,0.0036149206303319,0.026315743683229753,0.0021884418179392,-0.002848966622058256,19.61778860092163,-0.21632413750540025,0.010453051573290188,0.5219559361394338,0.6626274520417262,0.01007735585860281,0.6142531378917023,-0.005213313494400684
2012-08-13,20.18269157409668,20.242307662963867,229.918,0.001899342478057564,92.76,0.025453078172752316,-0.0029451231480027086,0.006679367278605186,-0.0012519007957618,-0.002843565716902994,19.681730937957763,0.10051662085856727,0.0100068616292878,0.5799356599996078,0.6550839980354214,0.004438751083053427,0.6906218700462885,-0.002382072255435741
2012-08-14,20.134614944458008,20.24615364074707,229.918,-0.005213313494400684,93.4,0.019523803225458512,-0.005509130191750708,0.0009536997771641964,-0.0001281464005684,0.004287748960619449,19.74903860092163,0.11987405406372442,0.00978826005606003,0.6651429421484091,0.6550839980354214,0.005351108142653906,0.6406218700462885,0.0009551608668803002
2012-08-15,20.153846740722656,20.211538314819336,229.918,-0.002382072255435741,94.35,0.017475751377925102,-0.002854388082592385,-0.008522713130991177,0.0011396405267545,-0.003820454007862765,19.807692432403563,-0.04070124094214478,0.00984386294848241,0.6455000701936635,0.6134173313687548,0.0036985333203562597,0.6180603988212529,0.00429388572477718
2012-08-16,20.240385055541992,20.201922988891603,229.918,0.0009551608668803002,95.66,0.01907437597018705,0.001903881460766793,-0.0023798045739152895,0.0071005103133532,-0.004293885724777171,19.86153860092163,0.16376407581707175,0.009827475123127666,0.7582805198908691,0.45835833333333326,0.003237331928333349,0.5680603988212528,-0.002375282362798159
2012-08-17,20.19230842590332,20.2,229.918,0.00429388572477718,96.0,0.013586919928822407,-0.00038077099488509786,-0.00047481207200039677,0.0018721339981915,-0.0014252071115987866,19.9216347694397,-0.10612187660087169,0.009765986548943686,0.7506883476963425,0.45835833333333326,0.0037339735323991,0.5180603988212529,-0.0033333695426807086
2012-08-20,20.125,20.18076934814453,229.918,-0.002375282362798159,96.03,0.007460883093798746,-0.0027634896956818646,-0.004739307532003578,-2.1174829462955454e-05,-0.0023810322214387358,19.975961685180664,-0.08813849099373117,0.009841591113356866,0.7150028104647196,0.4166916666666666,0.003653283354245579,0.4750249999999999,-0.003822279272612583
2012-08-21,20.048076629638672,20.169231033325197,229.918,-0.0033333695426807086,96.55,0.001585222664259293,-0.006006892552638422,-0.002858467805687659,-0.0034975361359129,0.0019111396363062888,20.0163462638855,0.11149226323606354,0.00973201101305846,0.8209248802245749,0.33335833333333337,0.0031686885165139473,0.375025,-0.003357255650907831
2012-08-22,19.980770111083984,20.151923370361327,229.918,-0.003822279272612583,96.89,-0.003882803704047731,-0.008493147583573519,-0.004297987076388288,0.0002264032488046,-0.003836945148523932,20.058653926849367,-0.07957025931647099,0.00964970172940306,0.7707479037965763,0.33335833333333337,0.0034295049725030346,0.3500249999999999,-0.006737320486559395
2012-08-23,19.846153259277344,20.117308044433592,229.918,-0.003357255650907831,95.87,-0.012440224556501265,-0.013478681370158589,-0.00858777144955436,-0.0080722426465825,-0.0019249350734148185,20.096153926849365,0.3041760761083694,0.009729107400960977,1.034704673792186,0.33335833333333337,0.00340218148685247,0.40002499999999996,0.007751967785028402
2012-08-24,20.0,20.038461685180664,229.918,-0.006737320486559395,95.78,-0.0049751290991525195,-0.0019193931043672975,-0.019477484997584282,0.0064547309082079,-0.0024224659061421803,20.10000009536743,-0.19706686526159,0.007731120779224793,0.8953651953289836,0.5000249999999999,0.0016578361660981211,0.40002499999999996,0.0024038314819336826
2012-08-27,20.048076629638672,20.0,229.918,0.007751967785028402,95.54,-0.002296888759426123,0.0024038314819335937,-0.009523845508254025,-0.0004890148137838,0.0009614944458007813,20.09423084259033,-0.019176250421969243,0.00683918006168419,0.9004802153935821,0.5000249999999999,0.005577487133228643,0.40002499999999996,-0.0019184725742619202
2012-08-28,20.009614944458008,19.984615325927734,229.918,0.0024038314819336826,96.3,-0.004330064760869007,0.0012509431941799408,-0.003822279272612583,-0.0008081822874276,-0.004316539507405884,20.096634674072266,-0.09950345177868514,0.006737944149575404,0.8269443032047283,0.5000249999999999,0.005794712532846788,0.5000249999999999,0.0004805162160639309
2012-08-29,20.019229888916016,19.9769229888916,229.918,-0.0019184725742619202,95.5,-0.003994591256205823,0.0021177886127878302,-0.0019184725742619202,0.0008443492265819,0.00048051621606395926,20.0995192527771,-0.2310306952443152,0.006729162597699237,0.6523502685387094,0.45835833333333337,0.0056018908659486825,0.4750249999999999,-0.008645518863565238
