Date,Close,price_to_sma20,return_5d,volatility_5d,return_1d,sp500_return,price_to_sma5,gap,volatility_20d,volume_ratio,oil_price,sentiment_3d_avg,volume_change,sentiment_5d_avg,sma_20,Scaled_sentiment,industrial_output,Sentiment_gpt,sma_5,target
2013-03-01,67.37999725341797,0.0006979797452169975,0.009477918487261094,0.009471441436142794,-0.0020820849806104658,0.0023238554256483,0.007626724965419529,-0.003427656226069312,0.009182281033908396,0.9188651852794758,90.71,0.33335833333333337,0.10714948542054037,0.300025,67.33300018310547,0.250025,99.047,2.0,66.86999816894532,0.004452405223904776
2013-03-04,67.68000030517578,0.0047729744154856295,0.0035745884115472304,0.008520576546485397,0.004172858206619168,0.0046107233731609,0.011387109435310004,-0.003264968837579378,0.009208237438550083,0.5922782719245033,90.13,0.38891388888888895,-0.3870266816795921,0.3333583333333333,67.35849990844727,0.4166916666666666,99.047,2.6666666666666665,66.91799774169922,0.014775413644960045
2013-03-05,68.68000030517578,0.019603776299711346,0.02066057603714211,0.004355055523705923,0.004452405223904776,0.0095660164946995,0.02214552405057914,0.005910188003476064,0.008869740361902922,1.1092700470058479,90.88,0.47224722222222226,0.8359639844173268,0.43335833333333335,67.35949974060058,0.7500249999999999,99.047,4.0,67.19199829101562,-0.0024752208530858244
2013-03-06,68.51000213623047,0.015421821038711831,0.03185100397150342,0.006429772266189,0.014775413644960045,0.0010845127144845,0.013221771640311587,0.00305764536312663,0.008440722213994443,0.9149220756332141,90.47,0.47224722222222226,-0.18298067275777852,0.43335833333333335,67.4694995880127,0.250025,99.047,2.0,67.61599884033203,0.002627358043543193
2013-03-07,68.69000244140625,0.0172981058809392,0.018887631064980148,0.006982062275161675,-0.0024752208530858244,0.0018164914425815,0.012081961842775251,0.0011676280713156268,0.007897153108950313,0.7096933257527205,91.53,0.500025,-0.2509433767556095,0.43335833333333335,67.52199974060059,0.5000249999999999,99.047,3.0,67.86999969482422,0.0011645683333376677
2013-03-08,68.7699966430664,0.01739041895590162,0.0236960358188143,0.0062775835888781864,0.002627358043543193,0.0044811391226551,0.00853516968700645,0.003348314447000534,0.007847298391771106,0.8810825366315002,92.01,0.4166916666666667,0.2013234814634528,0.48335833333333333,67.59449996948243,0.5000249999999999,99.047,3.0,68.18800048828125,0.0029083115806272097
2013-03-11,68.97000122070312,0.01924102350310259,0.020629258627313574,0.006482808267196822,0.0011645683333376677,0.0032490857396794,0.00736133046762467,-0.0013086570057248752,0.007847161596762806,0.8035124888376498,92.07,0.5000249999999999,-0.11360899697628812,0.5000249999999999,67.66799964904786,0.5000249999999999,99.047,3.0,68.46600036621093,-0.0036247643261597684
2013-03-12,68.72000122070312,0.014811663341859403,0.01906029712929369,0.006499111455822296,0.0029083115806272097,-0.0024032529493148,-5.8194060027190127e-05,-0.0028998778323449156,0.007563540139625598,0.9393951575265326,92.44,0.5416916666666667,0.18921506475359995,0.4750249999999999,67.71699981689453,0.6250249999999999,99.047,3.5,68.7240005493164,-0.0013097201060299213
2013-03-13,68.62999725341797,0.012951514486759429,0.0005824245100407577,0.0029962927074212655,-0.0036247643261597684,0.0013140517676009,-0.001484075509470735,0.0013096090845748122,0.007626283617766336,1.144525583495376,92.47,0.5416916666666667,0.2437643696918268,0.525025,67.75249977111817,0.5000249999999999,99.047,3.0,68.73200073242188,0.003351353142042157
2013-03-14,68.86000061035156,0.015671686312603947,0.001751497787854328,0.0027815558603009865,-0.0013097201060299213,0.0056029905231624,0.0015126076976769102,0.0034970931483187485,0.0075614802719303,1.038283638523791,93.03,0.500025,-0.08066232618894198,0.5000249999999999,67.79749946594238,0.375025,99.047,2.5,68.75599975585938,-0.005082754444072468
2013-03-15,68.51000213623047,0.009846447722129632,0.002474860429511949,0.0029436617107812574,0.003351353142042157,-0.0016184626244926,-0.004070319172878326,-0.0015974529389566454,0.007557782633353954,1.0023047801658862,93.49,0.5416916666666667,-0.024680629733466963,0.550025,67.84199943542481,0.7500249999999999,99.047,4.0,68.78999938964844,-0.0021894835965795556
2013-03-18,68.36000061035156,0.007219698213210898,-0.0037806386437005957,0.003793238963729232,-0.005082754444072468,-0.0055103324501805,-0.005499139853422488,-0.009195808833281754,0.007665281597720869,1.1582035306583807,93.71,0.5416916666666667,0.17593309183613748,0.550025,67.86999969482422,0.5000249999999999,99.047,3.0,68.73800048828124,-0.001901656703588217
2013-03-19,68.2300033569336,0.0048527423645575015,-0.008844433805352048,0.0032027554160625393,-0.0021894835965795556,-0.0024225306518709,-0.005625466468713408,0.003071958493237004,0.007649615677259221,1.0446992749572384,92.44,0.625025,-0.08400575173519897,0.550025,67.9004997253418,0.6250249999999999,99.047,3.5,68.61600036621094,0.0070349656151715845
2013-03-20,68.70999908447266,0.011929294322130347,-0.007130352954969221,0.0030421058742512246,-0.001901656703588217,0.0066974923764198,0.0028021583933014664,0.00703496561517148,0.007496138431478585,0.8985837611708378,93.21,0.5139138888888889,-0.15365085690307345,0.5333583333333333,67.9,0.4166916666666666,99.047,2.6666666666666665,68.51800079345703,-0.011352041765244958
2013-03-21,67.93000030517578,-0.0006767024698587932,0.0011656977161063065,0.004864998562913633,0.0070349656151715845,-0.0082824338285554,-0.008813156160035161,-0.009168931186324785,0.006705772596731318,0.988210843393304,92.46,0.5139138888888889,0.0718876848555754,0.5583583333333333,67.97599983215332,0.5000249999999999,99.047,3.0,68.53400115966797,0.009715825552035984
2013-03-22,68.58999633789062,0.007950102914252922,-0.013505667977527946,0.006637071336233332,-0.011352041765244958,0.0071742563527021,0.003540633747409753,0.0041218721925361315,0.0067662066720484354,0.9377109566751082,93.41,0.47224722222222226,-0.04038494815445848,0.5083583333333334,68.04899978637695,0.5000249999999999,99.047,3.0,68.3480010986328,-0.003644846382093947
2013-03-25,68.33999633789062,0.0032074558733465003,0.0011676280713155407,0.008378917411120028,0.009715825552035984,-0.0033400389194234,-0.00035111463775734897,0.0032074826133441777,0.006741257486113522,0.8316609280155128,94.55,0.5000249999999999,-0.13619214070714214,0.5083583333333334,68.12149963378906,0.5000249999999999,99.047,3.0,68.36399993896484,0.005414146420972044
2013-03-26,68.70999908447266,0.007138347987754589,-0.00029263125047296334,0.008509607757430164,-0.003644846382093947,0.0077851108025177,0.0051199532575695065,0.003804538340109808,0.006074511282851005,0.6841025203503263,95.99,0.5833583333333333,-0.2081349509028575,0.5333583333333334,68.2229995727539,0.7500249999999999,99.047,4.0,68.35999908447266,0.001309910762398614
2013-03-27,68.80000305175781,0.006871066436238232,0.0070349656151715845,0.0087332491041941,0.005414146420972044,-0.0005883499068413,0.005025196194227563,-0.006840361329728756,0.006117443374692241,0.8008722381464548,96.53,0.625025,0.1426753594386876,0.5750249999999999,68.33049964904785,0.6250249999999999,99.047,3.5,68.45599822998047,0.002470903508789535
2013-03-28,68.97000122070312,0.008208063515605914,0.001309910762398614,0.008172567291608222,0.001309910762398614,0.0040566694944186,0.0072436575099966306,0.0,0.005772292494986052,0.8481604962764747,97.24,0.6666916666666666,0.04983695290490031,0.6000249999999999,68.40849990844727,0.6250249999999999,99.047,3.5,68.4739990234375,-0.006814574632224901
2013-04-01,68.5,-2.919689607651604e-05,0.015309891224129846,0.004954962137971261,0.002470903508789535,-0.0044735804606589,-0.0026498821910476747,0.0007248864938148476,0.005727171312276869,1.0140332772502416,97.1,0.500025,0.18805889412918164,0.550025,68.50200004577637,0.250025,98.9445,2.0,68.68199920654297,0.007883225044194697
2013-04-02,69.04000091552734,0.007030554145899061,-0.00131209130624943,0.004912681864544162,-0.006814574632224901,0.0051722641117104,0.005475955040439242,0.004817544978900547,0.00596817506115874,1.0427113847485936,97.23,0.45835833333333337,0.04692168691841436,0.550025,68.55800018310546,0.5000249999999999,98.9445,3.0,68.66399993896485,-0.009125104940088113
2013-04-03,68.41000366210938,-0.003147444858235979,0.010242970663558726,0.005582327779679777,0.007883225044194697,-0.0105461287016398,-0.005726370378025605,0.0005793875289237924,0.006124677660736731,1.245620267921534,95.02,0.375025,0.19364363156982733,0.4750249999999999,68.62600021362304,0.375025,98.9445,2.5,68.80400085449219,0.0002923058324213468
2013-04-04,68.43000030517578,-0.002659866282081103,-0.0043661101202238095,0.0070002895496733206,-0.009125104940088113,0.0040484519432537,-0.004567692551478684,-0.000438626035449638,0.005607980458300906,1.138299348183889,93.26,0.3750250000000001,-0.08094798925171931,0.40002499999999996,68.61250038146973,0.250025,98.9445,2.0,68.74400177001954,-0.008329675468101816
2013-04-05,67.86000061035156,-0.010909722212298958,-0.005377946659445354,0.006936107024312602,0.0002923058324213468,-0.0042948956113281,-0.01179555258413714,-0.015782578200178678,0.005582503139582665,1.8502186227597905,92.76,0.3916916666666667,0.7223684781060105,0.385025,68.60850028991699,0.550025,98.9445,3.2,68.67000122070313,0.00530504873435933
2013-04-08,68.22000122070312,-0.005060728581639307,-0.016093962457671585,0.007237366674829186,-0.008329675468101816,0.0063027379529363,-0.0033309939555597108,0.00044206865645531545,0.005838369479197234,0.6035706665249803,93.36,0.43335833333333335,-0.6782711271911211,0.435025,68.56700019836425,0.5000249999999999,98.9445,3.0,68.44800109863282,0.006742877107030365
2013-04-09,68.68000030517578,0.002049911030192344,-0.004087573420392343,0.007743810448468105,0.00530504873435933,0.0035443321494683,0.004211003578604473,0.002638526853634173,0.00597570769868589,1.0300132200691972,94.18,0.5166916666666667,0.7288224641731316,0.435025,68.5395004272461,0.5000249999999999,98.9445,3.0,68.39200134277344,0.019510721198841452
2013-04-10,70.0199966430664,0.02181680048557802,-0.005214377253442315,0.007434962815548571,0.006742877107030365,0.0121891326051339,0.024882836533792897,0.0034944359741280436,0.006146003161577832,1.7593978907139431,94.59,0.5000249999999999,0.786899396729537,0.460025,68.52500038146972,0.5000249999999999,98.9445,3.0,68.32000122070312,-0.0004284316014723233
2013-04-11,69.98999786376953,0.020411105234978178,0.023534467106727686,0.010162394075814056,0.019510721198841452,0.0035522505198095,0.019638094030926374,-0.002427851715159233,0.007495181222348846,1.1797079435810036,93.44,0.38891388888888884,-0.32634839419373163,0.4433583333333333,68.59000015258789,0.1666916666666666,98.9445,1.6666666666666667,68.64199981689453,-0.0007143223873301574
2013-04-12,69.94000244140625,0.01867229244781059,0.022796983072287835,0.010245392841464095,-0.0004284316014723233,-0.0028367670692315,0.014299433280062378,-0.002428892329389717,0.007483691719018826,1.0366598781224154,91.23,0.34724722222222226,-0.11951302049761503,0.40835833333333327,68.65800018310547,0.375025,98.9445,2.5,68.95399932861328,-0.019731267295402644
2013-04-15,68.55999755859375,-0.0022121713158817645,0.03065136770330934,0.008215027016698651,-0.0007143223873301574,-0.0229662905844324,-0.011676548072565456,-0.0037175025329501694,0.007471901402895333,1.5001853103537222,88.75,0.29169166666666674,0.4884164996629423,0.37502499999999994,68.71200027465821,0.3333583333333333,98.9445,2.333333333333333,69.36999969482422,0.013273099394900845
2013-04-16,69.47000122070312,0.01099478529893199,0.004983821926221932,0.014233441105244314,-0.019731267295402644,0.0143072232903955,0.0004608752956447699,0.005688439374799139,0.008696933026898042,0.8623192683310129,88.73,0.34724722222222226,-0.43268478024748036,0.3416916666666666,68.71450004577636,0.3333583333333333,98.9445,2.333333333333333,69.43799896240235,-0.019576804181000385
2013-04-17,68.11000061035156,-0.009597200308421825,0.011502634129542999,0.015153312051495171,0.013273099394900845,-0.0143276813942795,-0.021351781042030945,-0.008636799533296755,0.00916022063366885,1.799495942191169,86.65,0.4305805555555556,1.1748246190747977,0.36669166666666664,68.77000007629394,0.6250249999999999,98.9445,3.5,69.59599914550782,-0.013801239656183295
2013-04-18,67.16999816894531,-0.023180759866127224,-0.02727786524257103,0.01415730721050489,-0.019576804181000385,-0.0067010034398122,-0.029531623252839038,0.002642788189146254,0.010229442166405056,1.6277065060459177,87.83,0.4861361111111111,-0.05658352822366319,0.43335833333333335,68.76399993896484,0.5000249999999999,98.9445,3.0,69.21399993896485,0.01369656385327489
2013-04-19,68.08999633789062,-0.008691652805133643,-0.0402914670795268,0.014237842599270557,-0.013801239656183295,0.0088479023735221,-0.008157373082438173,0.0019354605680576768,0.010527838753734477,1.2114934159923614,88.04,0.5694694444444445,-0.24182808610132012,0.47502500000000003,68.68699989318847,0.5833583333333334,98.9445,3.333333333333333,68.65,0.010280578870396795
2013-04-22,68.79000091552734,0.0013829422974767523,-0.026451330267903694,0.0172493708414309,0.01369656385327489,0.0046616299630284,0.007469275708087829,0.003524827523459633,0.010729529753398076,0.9605888125448984,88.81,0.5069694444444445,-0.20088568323471767,0.49585833333333335,68.69499969482422,0.437525,98.9445,2.75,68.27999877929688,0.009594359993181367
2013-04-23,69.44999694824219,0.010843417878806782,0.003354774870536259,0.01612597303208992,0.010280578870396795,0.01041921875,0.016450509419476123,0.0056694197478983676,0.010756676523921028,1.4255947576827595,89.21,0.4444694444444446,0.5424312959685691,0.49169166666666664,68.70499992370605,0.312525,98.9445,2.25,68.3259994506836,-0.0004319478850263181
2013-04-24,69.41999816894531,0.009591236468040977,-0.00028795555073313217,0.01548431383446697,0.009594359993181367,6.340190171760796e-06,0.01607095218691559,-0.002447777918147414,0.010913790579701418,1.1567286823780876,91.07,0.3125250000000001,-0.16160276421814568,0.4041916666666666,68.76049995422363,0.187525,98.9445,1.75,68.3219985961914,0.005329915821685294
2013-04-25,69.79000091552734,0.014448529106385178,0.01923355670025728,0.011193799793103388,-0.0004319478850263181,0.0040347322693841,0.017584317638053928,0.0025929171697429325,0.010863643610464241,0.6837290961617616,93.27,0.41669166666666674,-0.4059172102910741,0.45419166666666666,68.79599990844727,0.7500249999999999,98.9445,4.0,68.58399810791016,-0.003152331534848507
2013-04-26,69.56999969482422,0.010523562110464417,0.039005550364795694,0.005430295897678834,0.005329915821685294,-0.0018421130247733,0.00668520354480484,-0.0024358527971804363,0.010915115311759128,0.6224278273043107,92.63,0.4375250000000001,-0.08916636090947949,0.4125249999999999,68.84549980163574,0.375025,98.9445,2.5,69.10799865722656,0.009199358810634717
2013-04-29,70.20999908447266,0.01937553069600232,0.021735988199928835,0.0059746122546817226,-0.003152331534848507,0.0071860117222186,0.011613160101093546,0.00316230015334458,0.010941424007436513,0.8147290371111598,94.09,0.500025,0.3149610877166753,0.40002499999999996,68.8754997253418,0.375025,98.9445,2.5,69.40399932861328,0.007263953039179816
2013-04-30,70.72000122070312,0.02550719318616434,0.020642508359449474,0.0057192372633991335,0.009199358810634717,0.0024848996767714,0.01480889498430796,0.001281925202375642,0.010964654807281699,0.7747061991560336,93.22,0.41669166666666674,-0.04826301162203128,0.43752499999999994,68.96099967956543,0.5000249999999999,98.9445,3.0,69.68799896240235,-0.004666315403825005
2013-05-01,70.38999938964844,0.01948004490939333,0.018286599399095937,0.0052347834898726145,0.007263953039179816,-0.0093078836089327,0.006405301162774101,0.00028275795703114716,0.01094591684929957,0.7398816954649928,90.74,0.5416916666666668,-0.05304654265026976,0.550025,69.04499969482421,0.7500249999999999,99.0383,4.0,69.94199981689454,0.012643832893388662
2013-05-02,71.27999877929688,0.030892041451499076,0.013972936420171944,0.006293948108508339,-0.004666315403825005,0.0094079832613962,0.01631114858654841,0.0017048266461510847,0.010767217867665569,0.8236092924253797,93.7,0.6111361111111112,0.11237963079769564,0.5166916666666667,69.14399948120118,0.5833583333333334,99.0383,3.333333333333333,70.13600006103516,0.011784567644088417
2013-05-03,72.12000274658203,0.040895461107306505,0.021349732686964717,0.007718992685529501,0.012643832893388662,0.0105346668951806,0.023937347325994448,0.009680169096841508,0.01104595531362184,0.9091524204975079,95.25,0.6111361111111112,0.07300546241518147,0.5416916666666667,69.28649940490723,0.5000249999999999,99.0383,3.0,70.43399963378906,0.003882401118046941
2013-05-06,72.4000015258789,0.04173414246919981,0.03665377408284698,0.006990250052792635,0.011784567644088417,0.0019077786269059,0.020523247585810256,0.0018025131512370842,0.01096169644140323,0.5127305406420009,95.8,0.5555805555555557,-0.4350164554323478,0.5833583333333333,69.49949951171875,0.5833583333333334,99.0383,3.333333333333333,70.94400024414062,-0.0005524988216063509
2013-05-07,72.36000061035156,0.0380369840315941,0.03119217305175237,0.007022976088511927,0.003882401118046941,0.0052302695131376,0.013700931157642385,0.0016573910864436728,0.010951287093555718,0.6931135951594366,95.28,0.5694694444444446,0.342636520943864,0.6083583333333333,69.70849952697753,0.6250249999999999,99.0383,3.5,71.38200073242187,0.0048369053505925574
2013-05-08,72.70999908447266,0.04031190128682846,0.02319003621804705,0.007570458389968615,-0.0005524988216063509,0.0041390812999291,0.013945035080319699,-0.0005528042453004259,0.010942778072447475,0.6788105861210789,96.24,0.590302777777778,-0.06138222237703239,0.5708583333333334,69.89249954223632,0.5625249999999999,99.0383,3.25,71.71000061035156,-0.0013753056715750667
2013-05-09,72.61000061035156,0.0368857863170953,0.03295922311323962,0.0055907730287412,0.0048369053505925574,-0.0036871039064235,0.006040957376849864,-0.0019254489260244621,0.01022244472162468,0.8303171086697031,96.09,0.6041916666666668,0.20967668779198512,0.5791916666666667,70.02699966430664,0.6250249999999999,99.0383,3.5,72.1740005493164,0.006059804953968406
2013-05-10,73.05000305175781,0.041221289921304825,0.01865883633321541,0.005256600006330006,-0.0013753056715750667,0.0043216553060214,0.008420791393166734,0.0020658521500896594,0.010236157554787326,0.5950408225412707,95.81,0.5208583333333334,-0.29564852814856224,0.5541916666666666,70.15799980163574,0.375025,99.0383,2.5,72.44000091552735,0.0012319826711966186
2013-05-13,73.13999938964844,0.040198533201196096,0.012895178449225053,0.003329993640062303,0.006059804953968406,4.288936859220272e-05,0.007077333271479703,-0.0016427480023102287,0.010257528739700717,0.8802856936438435,94.76,0.5416916666666668,0.43875975744905316,0.5625249999999999,70.31349983215333,0.6250249999999999,99.0383,3.5,72.6260009765625,0.005195477940785231
2013-05-14,73.5199966430664,0.04220855119368611,0.01022096475377876,0.003279472755802837,0.0012319826711966186,0.0101421534799717,0.010250860034064757,0.00027350659868570796,0.00887318765648879,1.053238411680745,93.96,0.500025,0.21122364203282196,0.5375249999999999,70.54249992370606,0.5000249999999999,99.0383,3.0,72.77400054931641,0.0020402820011968803
2013-05-15,73.66999816894531,0.041345656749435154,0.01603090136719687,0.003148248201614857,0.005195477940785231,0.0051141362697153,0.009095121158622897,-0.0019042355283029068,0.008572957597010676,0.8363347600866378,93.95,0.5833583333333333,-0.24425017634088497,0.550025,70.74499969482422,0.6250249999999999,99.0383,3.5,73.00599975585938,-0.0010859485956714598
2013-05-16,73.58999633789062,0.03614317588075345,0.013203123319494914,0.0030286107117869056,0.0020402820011968803,-0.0050097411633732,0.005355293415458792,0.0008145132276326797,0.006765965195133627,0.8773634348951995,94.85,0.5694694444444445,0.0014330648480216368,0.5416916666666667,71.0229995727539,0.5833583333333334,99.0383,3.333333333333333,73.1979995727539,0.009648141720338899
2013-05-17,74.30000305175781,0.04143310708752094,0.013496704576522855,0.002934225912839231,-0.0010859485956714598,0.0103000965190283,0.01234439258411287,0.0051638116826055605,0.005486255655928155,1.021305299368054,95.72,0.48613611111111116,0.14167406635502355,0.5166916666666668,71.34399948120117,0.250025,99.0383,2.0,73.39399871826171,-0.0014804926760896286
