PERMNO,date,PERMCO,PRC,VOL,RET,SHROUT,CFACPR,CFACSHR
22111,2013-01-28,21018,73.62000,9420900,-0.004058,2771262,1,1
22111,2013-01-29,21018,74.41000,12390700,0.010731,2771262,1,1
22111,2013-01-30,21018,74.09000,9246400,-0.004301,2771262,1,1
22111,2013-01-31,21018,73.92000,10452500,-0.002294,2771262,1,1
22111,2013-02-01,21018,74.18000,10019500,0.003517,2771262,1,1
22111,2013-02-04,21018,74.11000,9200700,-0.000944,2771262,1,1
22111,2013-02-05,21018,74.66000,10230800,0.007421,2771262,1,1
22111,2013-02-06,21018,75.39000,12084000,0.009778,2771262,1,1
22111,2013-02-07,21018,75.06000,9798200,-0.004377,2771262,1,1
22111,2013-02-08,21018,75.48000,8153600,0.005596,2771262,1,1
22111,2013-02-11,21018,75.41000,5697100,-0.000927,2771262,1,1
22111,2013-02-12,21018,75.80000,7598900,0.005172,2771262,1,1
22111,2013-02-13,21018,75.66000,8014900,-0.001847,2771262,1,1
22111,2013-02-14,21018,75.81000,9681800,0.001982,2771262,1,1
22111,2013-02-15,21018,76.16000,10529200,0.004617,2771262,1,1
22111,2013-02-19,21018,76.96000,9747800,0.010504,2771262,1,1
22111,2013-02-20,21018,76.65000,7858000,-0.004028,2771262,1,1
22111,2013-02-21,21018,76.87000,9465700,0.002870,2771262,1,1
22111,2013-02-22,21018,76.25000,8573800,-0.000130,2771262,1,1
22111,2013-02-25,21018,75.57000,10603700,-0.008918,2771262,1,1
22111,2013-02-26,21018,75.75000,10743500,0.002382,2771262,1,1
22111,2013-02-27,21018,76.32000,8181000,0.007525,2771262,1,1
22111,2013-02-28,21018,76.11000,11811000,-0.002752,2795319,1,1
22111,2013-03-01,21018,76.70000,9528700,0.007752,2795319,1,1
22111,2013-03-04,21018,77.20000,12628200,0.006519,2795319,1,1
22111,2013-03-05,21018,77.66000,9399300,0.005959,2795319,1,1
22111,2013-03-06,21018,77.39000,8536900,-0.003477,2795319,1,1
22111,2013-03-07,21018,77.75000,7996600,0.004652,2795319,1,1
22111,2013-03-08,21018,78.19000,8555400,0.005659,2795319,1,1
22111,2013-03-11,21018,78.44000,8807500,0.003197,2795319,1,1
22111,2013-03-12,21018,78.56000,8790800,0.001530,2795319,1,1
22111,2013-03-13,21018,78.55000,7987100,-0.000127,2795319,1,1
22111,2013-03-14,21018,79.10000,10150100,0.007002,2795319,1,1
22111,2013-03-15,21018,79.19000,18302400,0.001138,2795319,1,1
22111,2013-03-18,21018,78.81000,8005900,-0.004799,2795319,1,1
22111,2013-03-19,21018,78.86000,7095700,0.000634,2795319,1,1
22111,2013-03-20,21018,79.45000,8001300,0.007482,2795319,1,1
22111,2013-03-21,21018,79.01000,8436500,-0.005538,2795319,1,1
22111,2013-03-22,21018,79.74000,6878400,0.009239,2795319,1,1
22111,2013-03-25,21018,79.68000,9616500,-0.000752,2795319,1,1
22111,2013-03-26,21018,80.85000,12683100,0.014684,2795319,1,1
22111,2013-03-27,21018,81.27000,10703800,0.005195,2795319,1,1
22111,2013-03-28,21018,81.53000,11335100,0.003199,2797036,1,1
22111,2013-04-01,21018,81.93000,7379900,0.004906,2797036,1,1
22111,2013-04-02,21018,82.69000,10343300,0.009276,2797036,1,1
22111,2013-04-03,21018,82.07000,12256400,-0.007498,2797036,1,1
22111,2013-04-04,21018,82.41000,10303600,0.004143,2797036,1,1
22111,2013-04-05,21018,82.04000,8581600,-0.004490,2797036,1,1
22111,2013-04-08,21018,81.11000,15833600,-0.011336,2797036,1,1
22111,2013-04-09,21018,81.52000,9112700,0.005055,2797036,1,1
22111,2013-04-10,21018,82.02000,7583100,0.006133,2797036,1,1
22111,2013-04-11,21018,82.32000,9883000,0.003658,2797036,1,1
22111,2013-04-12,21018,82.74000,6989100,0.005102,2797036,1,1
22111,2013-04-15,21018,81.71000,12385800,-0.012449,2797036,1,1
22111,2013-04-16,21018,83.44000,12620600,0.021172,2797036,1,1
22111,2013-04-17,21018,83.90000,13695600,0.005513,2797036,1,1
22111,2013-04-18,21018,83.18000,9921400,-0.008582,2797036,1,1
22111,2013-04-19,21018,84.49000,10787900,0.015749,2797036,1,1
22111,2013-04-22,21018,84.83000,6989800,0.004024,2797036,1,1
22111,2013-04-23,21018,85.45000,8987300,0.007309,2797036,1,1
22111,2013-04-24,21018,84.39000,9481700,-0.012405,2797036,1,1
22111,2013-04-25,21018,85.22000,8689500,0.009835,2797036,1,1
22111,2013-04-26,21018,85.12000,6785900,-0.001173,2797036,1,1
22111,2013-04-29,21018,85.58000,8040000,0.005404,2797036,1,1
22111,2013-04-30,21018,85.23000,12102100,-0.004090,2797036,1,1
22111,2013-05-01,21018,84.23000,12313700,-0.011733,2797036,1,1
22111,2013-05-02,21018,85.16000,8670000,0.011041,2797036,1,1
22111,2013-05-03,21018,85.75000,9216700,0.006928,2797036,1,1
22111,2013-05-06,21018,84.68000,8815900,-0.012478,2797036,1,1
22111,2013-05-07,21018,85.53000,9064300,0.010038,2797036,1,1
22111,2013-05-08,21018,85.46000,8044600,-0.000818,2797036,1,1
22111,2013-05-09,21018,85.15000,8342200,-0.003627,2797036,1,1
22111,2013-05-10,21018,85.76000,7595300,0.007164,2797036,1,1
22111,2013-05-13,21018,85.85000,6631500,0.001049,2797036,1,1
22111,2013-05-14,21018,86.97000,10363200,0.013046,2797036,1,1
22111,2013-05-15,21018,87.64000,13445500,0.007704,2797036,1,1
22111,2013-05-16,21018,87.45000,9442000,-0.002168,2797036,1,1
22111,2013-05-17,21018,88.09000,11439500,0.007318,2797036,1,1
22111,2013-05-20,21018,88.01000,7236000,-0.000908,2797036,1,1
22111,2013-05-21,21018,88.59000,10099600,0.006590,2797036,1,1
22111,2013-05-22,21018,88.46000,13827700,-0.001467,2797036,1,1
22111,2013-05-23,21018,87.21000,14446900,-0.006670,2797036,1,1
22111,2013-05-24,21018,86.82000,10390000,-0.004472,2797036,1,1
22111,2013-05-28,21018,87.61000,8380600,0.009099,2797036,1,1
22111,2013-05-29,21018,85.65000,11872300,-0.022372,2797036,1,1
22111,2013-05-30,21018,85.99000,7801100,0.003970,2797036,1,1
22111,2013-05-31,21018,84.18000,13306200,-0.021049,2808887,1,1
22111,2013-06-03,21018,84.71000,11770700,0.006296,2808887,1,1
22111,2013-06-04,21018,84.10000,9972100,-0.007201,2808887,1,1
22111,2013-06-05,21018,83.68000,9839000,-0.004994,2808887,1,1
22111,2013-06-06,21018,84.46000,10671700,0.009321,2808887,1,1
22111,2013-06-07,21018,84.91000,8908900,0.005328,2808887,1,1
22111,2013-06-10,21018,85.14000,8477100,0.002709,2808887,1,1
22111,2013-06-11,21018,84.69000,8967000,-0.005285,2808887,1,1
22111,2013-06-12,21018,83.74000,8413300,-0.011217,2808887,1,1
22111,2013-06-13,21018,84.91000,8573400,0.013972,2808887,1,1
22111,2013-06-14,21018,84.91000,6357000,0.000000,2808887,1,1
22111,2013-06-17,21018,85.63000,8429100,0.008479,2808887,1,1
22111,2013-06-18,21018,86.36000,7234300,0.008525,2808887,1,1
22111,2013-06-19,21018,84.86000,8288600,-0.017369,2808887,1,1
22111,2013-06-20,21018,82.62000,15173900,-0.026396,2808887,1,1
22111,2013-06-21,21018,83.20000,20718900,0.007020,2808887,1,1
22111,2013-06-24,21018,84.61000,14777600,0.016947,2808887,1,1
22111,2013-06-25,21018,85.35000,11241300,0.008746,2808887,1,1
22111,2013-06-26,21018,86.99000,11966600,0.019215,2808887,1,1
22111,2013-06-27,21018,86.71000,8890600,-0.003219,2808887,1,1
22111,2013-06-28,21018,85.86000,11898200,-0.009803,2808887,1,1
22111,2013-07-01,21018,86.63000,9906000,0.008968,2808887,1,1
22111,2013-07-02,21018,86.57000,8573800,-0.000693,2808887,1,1
22111,2013-07-03,21018,86.78000,3608600,0.002426,2808887,1,1
22111,2013-07-05,21018,87.87000,5404000,0.012561,2808887,1,1
22111,2013-07-08,21018,88.59000,12051800,0.008194,2808887,1,1
22111,2013-07-09,21018,88.88000,9349600,0.003274,2808887,1,1
22111,2013-07-10,21018,89.24000,7068400,0.004050,2808887,1,1
22111,2013-07-11,21018,89.67000,8941300,0.004818,2808887,1,1
22111,2013-07-12,21018,89.99000,7592900,0.003569,2808887,1,1
22111,2013-07-15,21018,90.40000,13344900,0.004556,2808887,1,1
22111,2013-07-16,21018,90.40000,11413000,0.000000,2808887,1,1
22111,2013-07-17,21018,90.13000,12835600,-0.002987,2808887,1,1
22111,2013-07-18,21018,90.17000,8329800,0.000444,2808887,1,1
22111,2013-07-19,21018,92.23000,12506600,0.022846,2808887,1,1
22111,2013-07-22,21018,92.28000,9916900,0.000542,2808887,1,1
22111,2013-07-23,21018,92.42000,8467900,0.001517,2808887,1,1
22111,2013-07-24,21018,92.36000,6846200,-0.000649,2808887,1,1
22111,2013-07-25,21018,92.57000,7369000,0.002274,2808887,1,1
22111,2013-07-26,21018,92.83000,8664400,0.002809,2808887,1,1
22111,2013-07-29,21018,93.21000,7926900,0.004093,2808887,1,1
22111,2013-07-30,21018,93.17000,8863200,-0.000429,2808887,1,1
22111,2013-07-31,21018,93.50000,11365800,0.003542,2808887,1,1
22111,2013-08-01,21018,93.77000,11099000,0.002888,2808887,1,1
22111,2013-08-02,21018,94.39000,8503200,0.006612,2808887,1,1
22111,2013-08-05,21018,93.80000,7192600,-0.006251,2808887,1,1
22111,2013-08-06,21018,93.81000,6415200,0.000107,2808887,1,1
22111,2013-08-07,21018,93.66000,9060900,-0.001599,2808887,1,1
22111,2013-08-08,21018,93.34000,11090300,-0.003417,2808887,1,1
22111,2013-08-09,21018,92.36000,12135900,-0.010499,2808887,1,1
22111,2013-08-12,21018,92.00000,11013000,-0.003898,2808887,1,1
22111,2013-08-13,21018,93.01000,10099800,0.010978,2808887,1,1
22111,2013-08-14,21018,90.70000,12718600,-0.024836,2808887,1,1
22111,2013-08-15,21018,89.55000,12017200,-0.012679,2808887,1,1
22111,2013-08-16,21018,89.37000,14100900,-0.002010,2808887,1,1
22111,2013-08-19,21018,90.45000,8687000,0.012085,2808887,1,1
22111,2013-08-20,21018,89.73000,8559200,-0.007960,2808887,1,1
22111,2013-08-21,21018,88.80000,7941100,-0.010364,2808887,1,1
22111,2013-08-22,21018,88.26000,7192200,-0.006081,2808887,1,1
22111,2013-08-23,21018,88.41000,7715000,0.009177,2808887,1,1
22111,2013-08-26,21018,87.53000,6724500,-0.009954,2808887,1,1
22111,2013-08-27,21018,86.17000,9941200,-0.015538,2808887,1,1
22111,2013-08-28,21018,86.53000,8829200,0.004178,2808887,1,1
22111,2013-08-29,21018,86.57000,5769100,0.000462,2808887,1,1
22111,2013-08-30,21018,86.41000,7471700,-0.001848,2818074,1,1
22111,2013-09-03,21018,86.42000,7591400,0.000116,2818074,1,1
22111,2013-09-04,21018,86.90000,8462600,0.005554,2818074,1,1
22111,2013-09-05,21018,87.04000,5656300,0.001611,2818074,1,1
22111,2013-09-06,21018,87.16000,10038600,0.001379,2818074,1,1
22111,2013-09-09,21018,87.56000,6824400,0.004589,2818074,1,1
22111,2013-09-10,21018,88.53000,8659100,0.011078,2818074,1,1
22111,2013-09-11,21018,89.23000,8098600,0.007907,2818074,1,1
22111,2013-09-12,21018,89.01000,7939000,-0.002466,2818074,1,1
22111,2013-09-13,21018,88.57000,7738700,-0.004943,2818074,1,1
22111,2013-09-16,21018,89.03000,7581000,0.005194,2818074,1,1
22111,2013-09-17,21018,89.06000,6292200,0.000337,2818074,1,1
22111,2013-09-18,21018,89.91000,10116200,0.009544,2818074,1,1
22111,2013-09-19,21018,90.07000,6721300,0.001780,2818074,1,1
22111,2013-09-20,21018,89.68000,14724300,-0.004330,2818074,1,1
22111,2013-09-23,21018,89.09000,7376700,-0.006579,2818074,1,1
22111,2013-09-24,21018,88.22000,7797500,-0.009765,2818074,1,1
22111,2013-09-25,21018,87.08000,7494100,-0.012922,2818074,1,1
22111,2013-09-26,21018,87.07000,6400600,-0.000115,2818074,1,1
22111,2013-09-27,21018,86.73000,5462500,-0.003905,2818074,1,1
22111,2013-09-30,21018,86.69000,7971500,-0.000461,2818074,1,1
22111,2013-10-01,21018,87.47000,6320000,0.008998,2818074,1,1
22111,2013-10-02,21018,87.29000,6383600,-0.002058,2818074,1,1
22111,2013-10-03,21018,86.58000,7731600,-0.008134,2818074,1,1
22111,2013-10-04,21018,87.31000,6053800,0.008431,2818074,1,1
22111,2013-10-07,21018,86.59000,5705200,-0.008246,2818074,1,1
22111,2013-10-08,21018,85.61000,8672300,-0.011318,2818074,1,1
22111,2013-10-09,21018,85.96000,8015100,0.004088,2818074,1,1
22111,2013-10-10,21018,87.78000,8649100,0.021173,2818074,1,1
22111,2013-10-11,21018,89.45000,8449800,0.019025,2818074,1,1
22111,2013-10-14,21018,89.80000,9198600,0.003913,2818074,1,1
22111,2013-10-15,21018,89.93000,11032700,0.001448,2818074,1,1
22111,2013-10-16,21018,91.11000,8116000,0.013121,2818074,1,1
22111,2013-10-17,21018,91.97000,8575000,0.009439,2818074,1,1
22111,2013-10-18,21018,91.63000,9082600,-0.003697,2818074,1,1
22111,2013-10-21,21018,91.20000,6940700,-0.004693,2818074,1,1
22111,2013-10-22,21018,92.36000,9645200,0.012719,2818074,1,1
22111,2013-10-23,21018,92.10000,6452100,-0.002815,2818074,1,1
22111,2013-10-24,21018,92.35000,5254300,0.002714,2818074,1,1
22111,2013-10-25,21018,92.09000,6080500,-0.002815,2818074,1,1
22111,2013-10-28,21018,92.39000,6551000,0.003258,2818074,1,1
22111,2013-10-29,21018,93.14000,6097200,0.008118,2818074,1,1
22111,2013-10-30,21018,92.79000,6298500,-0.003758,2818074,1,1
22111,2013-10-31,21018,92.61000,7774100,-0.001940,2818074,1,1
22111,2013-11-01,21018,93.37000,6841000,0.008206,2818074,1,1
22111,2013-11-04,21018,93.03000,6862700,-0.003641,2818074,1,1
22111,2013-11-05,21018,92.81000,5357100,-0.002365,2818074,1,1
22111,2013-11-06,21018,93.04000,5301300,0.002478,2818074,1,1
22111,2013-11-07,21018,92.69000,6123000,-0.003762,2818074,1,1
22111,2013-11-08,21018,94.05000,7230300,0.014673,2818074,1,1
22111,2013-11-11,21018,94.29000,4723300,0.002552,2818074,1,1
22111,2013-11-12,21018,93.56000,7643100,-0.007742,2818074,1,1
22111,2013-11-13,21018,93.34000,8954800,-0.002351,2818074,1,1
22111,2013-11-14,21018,93.92000,7045900,0.006214,2818074,1,1
22111,2013-11-15,21018,94.39000,7068600,0.005004,2818074,1,1
22111,2013-11-18,21018,94.30000,8492000,-0.000953,2818074,1,1
22111,2013-11-19,21018,94.86000,6624200,0.005938,2818074,1,1
22111,2013-11-20,21018,95.15000,7085700,0.003057,2818074,1,1
22111,2013-11-21,21018,95.20000,6897600,0.000525,2818074,1,1
22111,2013-11-22,21018,95.25000,6462200,0.007458,2818074,1,1
22111,2013-11-25,21018,95.63000,6375400,0.003989,2818074,1,1
22111,2013-11-26,21018,95.06000,7267600,-0.005960,2818074,1,1
22111,2013-11-27,21018,94.98000,4603800,-0.000842,2818074,1,1
22111,2013-11-29,21018,94.66000,4106800,-0.003369,2821438,1,1
22111,2013-12-02,21018,94.28000,5828600,-0.004014,2821438,1,1
22111,2013-12-03,21018,93.97000,9065300,-0.003288,2821438,1,1
22111,2013-12-04,21018,93.63000,6218500,-0.003618,2821438,1,1
22111,2013-12-05,21018,92.97000,8667600,-0.007049,2821438,1,1
22111,2013-12-06,21018,94.44000,7280500,0.015812,2821438,1,1
22111,2013-12-09,21018,94.44000,6974500,0.000000,2821438,1,1
22111,2013-12-10,21018,94.14000,7576600,-0.003177,2821438,1,1
22111,2013-12-11,21018,93.11000,9424300,-0.010941,2821438,1,1
22111,2013-12-12,21018,91.16000,12285700,-0.020943,2821438,1,1
22111,2013-12-13,21018,91.35000,7909500,0.002084,2821438,1,1
22111,2013-12-16,21018,91.37000,6623000,0.000219,2821438,1,1
22111,2013-12-17,21018,90.66000,8794000,-0.007771,2821438,1,1
22111,2013-12-18,21018,92.64000,9692600,0.021840,2821438,1,1
22111,2013-12-19,21018,91.98000,7339600,-0.007124,2821438,1,1
22111,2013-12-20,21018,92.09000,11265000,0.001196,2821438,1,1
22111,2013-12-23,21018,92.03000,5320300,-0.000652,2821438,1,1
22111,2013-12-24,21018,92.06000,3147300,0.000326,2821438,1,1
22111,2013-12-26,21018,92.54000,3459500,0.005214,2821438,1,1
22111,2013-12-27,21018,92.35000,3511600,-0.002053,2821438,1,1
22111,2013-12-30,21018,92.30000,4370100,-0.000541,2821438,1,1
22111,2013-12-31,21018,91.59000,6348300,-0.007692,2821438,1,1
22111,2014-01-02,21018,91.03000,5921200,-0.006114,2821438,1,1
22111,2014-01-03,21018,91.85000,5637800,0.009008,2821438,1,1
22111,2014-01-06,21018,92.33000,7467800,0.005226,2821438,1,1
22111,2014-01-07,21018,94.29000,11089700,0.021228,2821438,1,1
22111,2014-01-08,21018,94.16000,9097200,-0.001379,2821438,1,1
22111,2014-01-09,21018,94.73000,7952800,0.006054,2821438,1,1
22111,2014-01-10,21018,94.74000,6700200,0.000106,2821438,1,1
22111,2014-01-13,21018,94.50000,9594900,-0.002533,2821438,1,1
22111,2014-01-14,21018,94.72000,7567500,0.002328,2821438,1,1
22111,2014-01-15,21018,94.80000,7423600,0.000845,2821438,1,1
22111,2014-01-16,21018,94.64000,8401400,-0.001688,2821438,1,1
22111,2014-01-17,21018,95.06000,13815100,0.004438,2821438,1,1
22111,2014-01-21,21018,94.03000,16368700,-0.010835,2821438,1,1
22111,2014-01-22,21018,94.32000,8897400,0.003084,2821438,1,1
22111,2014-01-23,21018,92.74000,9322300,-0.016752,2821438,1,1
22111,2014-01-24,21018,90.61000,10661600,-0.022967,2821438,1,1
22111,2014-01-27,21018,89.94000,8692300,-0.007394,2821438,1,1
22111,2014-01-28,21018,90.10000,8279500,0.001779,2821438,1,1
22111,2014-01-29,21018,88.90000,11168300,-0.013319,2821438,1,1
22111,2014-01-30,21018,89.50000,6876800,0.006749,2821438,1,1
22111,2014-01-31,21018,88.47000,12198900,-0.011508,2821438,1,1
22111,2014-02-03,21018,86.78000,13950800,-0.019103,2821438,1,1
22111,2014-02-04,21018,86.62000,11438800,-0.001844,2821438,1,1
22111,2014-02-05,21018,87.28000,10678400,0.007619,2821438,1,1
22111,2014-02-06,21018,88.75000,10038000,0.016842,2821438,1,1
22111,2014-02-07,21018,90.04000,9526300,0.014535,2821438,1,1
22111,2014-02-10,21018,91.07000,8080400,0.011439,2821438,1,1
22111,2014-02-11,21018,92.97000,11581100,0.020863,2821438,1,1
22111,2014-02-12,21018,92.42000,7699300,-0.005916,2821438,1,1
22111,2014-02-13,21018,92.56000,5926400,0.001515,2821438,1,1
22111,2014-02-14,21018,92.76000,5524600,0.002161,2821438,1,1
22111,2014-02-18,21018,92.17000,6935400,-0.006361,2821438,1,1
22111,2014-02-19,21018,91.64000,7693600,-0.005750,2821438,1,1
22111,2014-02-20,21018,92.38000,8160100,0.008075,2821438,1,1
22111,2014-02-21,21018,91.52000,7381400,-0.002165,2821438,1,1
22111,2014-02-24,21018,91.11000,8407200,-0.004480,2821438,1,1
22111,2014-02-25,21018,91.11000,6387100,0.000000,2821438,1,1
22111,2014-02-26,21018,91.11000,6334200,0.000000,2821438,1,1
22111,2014-02-27,21018,91.36000,7040600,0.002744,2821438,1,1
22111,2014-02-28,21018,92.12000,9644500,0.008319,2828902,1,1
22111,2014-03-03,21018,91.56000,7506786,-0.006079,2828902,1,1
22111,2014-03-04,21018,93.34000,8796989,0.019441,2828902,1,1
22111,2014-03-05,21018,92.59000,6843672,-0.008035,2828902,1,1
22111,2014-03-06,21018,92.89000,7718786,0.003240,2828902,1,1
22111,2014-03-07,21018,93.32000,6792275,0.004629,2828902,1,1
22111,2014-03-10,21018,93.45000,4880978,0.001393,2828902,1,1
22111,2014-03-11,21018,93.49000,5837194,0.000428,2828902,1,1
22111,2014-03-12,21018,93.60000,6159381,0.001177,2828902,1,1
22111,2014-03-13,21018,93.00000,7659366,-0.006410,2828902,1,1
22111,2014-03-14,21018,92.81000,7337843,-0.002043,2828902,1,1
22111,2014-03-17,21018,93.93000,5876845,0.012068,2828902,1,1
22111,2014-03-18,21018,93.94000,5891904,0.000106,2828902,1,1
22111,2014-03-19,21018,93.59000,5937603,-0.003726,2828902,1,1
22111,2014-03-20,21018,94.12000,5727520,0.005663,2828902,1,1
22111,2014-03-21,21018,95.93000,24005402,0.019231,2828902,1,1
22111,2014-03-24,21018,95.20000,13949809,-0.007610,2828902,1,1
22111,2014-03-25,21018,97.38000,14167327,0.022899,2828902,1,1
22111,2014-03-26,21018,97.05000,11215165,-0.003389,2828902,1,1
22111,2014-03-27,21018,97.28000,8694613,0.002370,2828902,1,1
22111,2014-03-28,21018,97.44000,8815993,0.001645,2828902,1,1
22111,2014-03-31,21018,98.23000,7545682,0.008108,2828324,1,1
22111,2014-04-01,21018,97.94000,7068696,-0.002952,2828324,1,1
22111,2014-04-02,21018,98.23000,7995623,0.002961,2828324,1,1
22111,2014-04-03,21018,98.26000,5476117,0.000305,2828324,1,1
22111,2014-04-04,21018,98.42000,10310236,0.001628,2828324,1,1
22111,2014-04-07,21018,97.89000,11410399,-0.005385,2828324,1,1
22111,2014-04-08,21018,98.06000,9601881,0.001737,2828324,1,1
22111,2014-04-09,21018,98.95000,8921922,0.009076,2828324,1,1
22111,2014-04-10,21018,96.54000,9668076,-0.024356,2828324,1,1
22111,2014-04-11,21018,96.87000,8711166,0.003418,2828324,1,1
22111,2014-04-14,21018,97.14000,8617844,0.002787,2828324,1,1
22111,2014-04-15,21018,99.20000,14005235,0.021206,2828324,1,1
22111,2014-04-16,21018,98.75000,11308070,-0.004536,2828324,1,1
22111,2014-04-17,21018,98.96000,9153584,0.002127,2828324,1,1
22111,2014-04-21,21018,100.00000,7032062,0.010509,2828324,1,1
22111,2014-04-22,21018,100.18000,7937911,0.001800,2828324,1,1
22111,2014-04-23,21018,100.22000,5880223,0.000399,2828324,1,1
22111,2014-04-24,21018,99.96000,6154027,-0.002594,2828324,1,1
22111,2014-04-25,21018,99.79000,5897880,-0.001701,2828324,1,1
22111,2014-04-28,21018,101.34000,8793329,0.015533,2828324,1,1
22111,2014-04-29,21018,101.03000,7811264,-0.003059,2828324,1,1
22111,2014-04-30,21018,101.29000,8519913,0.002574,2828324,1,1
22111,2014-05-01,21018,100.53000,6590499,-0.007503,2828324,1,1
22111,2014-05-02,21018,99.31000,8744242,-0.012136,2828324,1,1
22111,2014-05-05,21018,100.00000,5438240,0.006948,2828324,1,1
22111,2014-05-06,21018,99.51000,5795969,-0.004900,2828324,1,1
22111,2014-05-07,21018,100.91000,8720814,0.014069,2828324,1,1
22111,2014-05-08,21018,100.50000,5668825,-0.004063,2828324,1,1
22111,2014-05-09,21018,100.91000,5691707,0.004080,2828324,1,1
22111,2014-05-12,21018,100.52000,7437341,-0.003865,2828324,1,1
22111,2014-05-13,21018,101.02000,6183174,0.004974,2828324,1,1
22111,2014-05-14,21018,100.87000,4187810,-0.001485,2828324,1,1
22111,2014-05-15,21018,100.69000,7011935,-0.001784,2828324,1,1
22111,2014-05-16,21018,100.58000,6517090,-0.001092,2828324,1,1
22111,2014-05-19,21018,100.64000,6997400,0.000597,2828324,1,1
22111,2014-05-20,21018,100.25000,5438763,-0.003875,2828324,1,1
22111,2014-05-21,21018,101.14000,5302472,0.008878,2828324,1,1
22111,2014-05-22,21018,100.96000,5124957,0.005141,2828324,1,1
22111,2014-05-23,21018,100.98000,5276064,0.000198,2828324,1,1
22111,2014-05-27,21018,100.81000,4524361,-0.001684,2828324,1,1
22111,2014-05-28,21018,100.30000,4353776,-0.005059,2828324,1,1
22111,2014-05-29,21018,100.76000,3685692,0.004586,2828324,1,1
22111,2014-05-30,21018,101.46000,5972931,0.006947,2829100,1,1
22111,2014-06-02,21018,102.17000,5852618,0.006998,2829100,1,1
22111,2014-06-03,21018,102.46000,6683665,0.002838,2829100,1,1
22111,2014-06-04,21018,102.68000,5608597,0.002147,2829100,1,1
22111,2014-06-05,21018,103.22000,4731051,0.005259,2829100,1,1
22111,2014-06-06,21018,103.18000,4625104,-0.000388,2829100,1,1
22111,2014-06-09,21018,103.22000,3748814,0.000388,2829100,1,1
22111,2014-06-10,21018,104.10000,5797720,0.008525,2829100,1,1
22111,2014-06-11,21018,103.32000,5960610,-0.007493,2829100,1,1
22111,2014-06-12,21018,102.53000,5935011,-0.007646,2829100,1,1
22111,2014-06-13,21018,102.53000,4302188,0.000000,2829100,1,1
22111,2014-06-16,21018,102.45000,5645516,-0.000780,2829100,1,1
22111,2014-06-17,21018,101.93000,4835591,-0.005076,2829100,1,1
22111,2014-06-18,21018,102.81000,5449119,0.008633,2829100,1,1
22111,2014-06-19,21018,103.81000,5481511,0.009727,2829100,1,1
22111,2014-06-20,21018,105.27000,12464629,0.014064,2829100,1,1
22111,2014-06-23,21018,104.75000,6066848,-0.004940,2829100,1,1
22111,2014-06-24,21018,104.59000,5915291,-0.001527,2829100,1,1
22111,2014-06-25,21018,105.76000,6411062,0.011187,2829100,1,1
22111,2014-06-26,21018,105.65000,5106917,-0.001040,2829100,1,1
22111,2014-06-27,21018,104.99000,6462995,-0.006247,2829100,1,1
22111,2014-06-30,21018,104.62000,6944226,-0.003524,2829100,1,1
22111,2014-07-01,21018,105.87000,5133942,0.011948,2829100,1,1
22111,2014-07-02,21018,105.86000,3764939,-0.000094,2829100,1,1
22111,2014-07-03,21018,105.42000,4199082,-0.004156,2829100,1,1
22111,2014-07-07,21018,106.47000,7018503,0.009960,2829100,1,1
22111,2014-07-08,21018,105.72000,6268373,-0.007044,2829100,1,1
22111,2014-07-09,21018,106.04000,5721371,0.003027,2829100,1,1
22111,2014-07-10,21018,105.80000,4955123,-0.002263,2829100,1,1
22111,2014-07-11,21018,105.10000,5464127,-0.006616,2829100,1,1
22111,2014-07-14,21018,105.38000,7786696,0.002664,2829100,1,1
22111,2014-07-15,21018,103.28000,14224802,-0.019928,2829100,1,1
22111,2014-07-16,21018,102.22000,11947879,-0.010263,2829100,1,1
22111,2014-07-17,21018,100.37000,11226538,-0.018098,2829100,1,1
22111,2014-07-18,21018,101.80000,8408731,0.014247,2829100,1,1
22111,2014-07-21,21018,101.27000,6386413,-0.005206,2829100,1,1
22111,2014-07-22,21018,102.47000,6554213,0.011850,2829100,1,1
22111,2014-07-23,21018,102.19000,4815975,-0.002732,2829100,1,1
22111,2014-07-24,21018,102.20000,5177227,0.000098,2829100,1,1
22111,2014-07-25,21018,102.11000,3952062,-0.000881,2829100,1,1
22111,2014-07-28,21018,102.11000,4634905,0.000000,2829100,1,1
22111,2014-07-29,21018,101.96000,6058738,-0.001469,2829100,1,1
22111,2014-07-30,21018,102.30000,5995785,0.003335,2829100,1,1
22111,2014-07-31,21018,100.09000,9142218,-0.021603,2822600,1,1
22111,2014-08-01,21018,99.90000,8610725,-0.001898,2822600,1,1
22111,2014-08-04,21018,100.16000,6790846,0.002603,2822600,1,1
22111,2014-08-05,21018,99.82000,6230883,-0.003395,2822600,1,1
22111,2014-08-06,21018,100.71000,7412322,0.008916,2822600,1,1
22111,2014-08-07,21018,99.93000,7417911,-0.007745,2822600,1,1
22111,2014-08-08,21018,101.08000,5619629,0.011508,2822600,1,1
22111,2014-08-11,21018,101.16000,5706553,0.000791,2822600,1,1
22111,2014-08-12,21018,100.63000,4577733,-0.005239,2822600,1,1
22111,2014-08-13,21018,101.74000,4563748,0.011031,2822600,1,1
22111,2014-08-14,21018,102.02000,5239445,0.002752,2822600,1,1
22111,2014-08-15,21018,101.17000,6986145,-0.008332,2822600,1,1
22111,2014-08-18,21018,102.70000,5981073,0.015123,2822600,1,1
