PERMNO,date,PERMCO,PRC,VOL,RET,SHROUT,CFACPR,CFACSHR
86755,2014-08-05,35013,94.59000,51332466,-0.007658,462850,1,1
86755,2014-08-06,35013,94.52000,34431913,-0.000740,464300,1,1
86755,2014-08-07,35013,94.22000,33494669,-0.003174,464100,1,1
86755,2014-08-08,35013,94.90000,40333104,0.007217,462800,1,1
86755,2014-08-11,35013,95.46000,28283279,0.005901,457050,1,1
86755,2014-08-12,35013,95.42000,28171223,-0.000419,457500,1,1
86755,2014-08-13,35013,96.43000,27996489,0.010585,455850,1,1
86755,2014-08-14,35013,96.93000,25006602,0.005185,456550,1,1
86755,2014-08-15,35013,97.40000,55205690,0.004849,459200,1,1
86755,2014-08-18,35013,98.15000,38947019,0.007700,454950,1,1
86755,2014-08-19,35013,98.70000,21363394,0.005604,466400,1,1
86755,2014-08-20,35013,98.70000,23435596,0.000000,467250,1,1
86755,2014-08-21,35013,98.90000,19339477,0.002026,467250,1,1
86755,2014-08-22,35013,99.05000,24699453,0.001517,468450,1,1
86755,2014-08-25,35013,99.40000,24124718,0.003534,468900,1,1
86755,2014-08-26,35013,99.50000,20100350,0.001006,468750,1,1
86755,2014-08-27,35013,99.52000,15595925,0.000201,468400,1,1
86755,2014-08-28,35013,99.41000,23913073,-0.001105,468400,1,1
86755,2014-08-29,35013,99.78000,17912339,0.003722,468600,1,1
86755,2014-09-02,35013,100.07000,18331922,0.002906,469500,1,1
86755,2014-09-03,35013,99.48000,25950656,-0.005896,474300,1,1
86755,2014-09-04,35013,99.39000,24903511,-0.000905,472900,1,1
86755,2014-09-05,35013,99.89000,30809767,0.005031,474550,1,1
86755,2014-09-08,35013,100.08000,25581202,0.001902,475500,1,1
86755,2014-09-09,35013,99.25000,36449189,-0.008293,473850,1,1
86755,2014-09-10,35013,100.07000,31232115,0.008262,474700,1,1
86755,2014-09-11,35013,99.99000,28728440,-0.000799,471600,1,1
86755,2014-09-12,35013,99.48000,30445999,-0.005100,469400,1,1
86755,2014-09-15,35013,98.52000,32972159,-0.009650,465400,1,1
86755,2014-09-16,35013,99.38000,38179118,0.008729,465650,1,1
86755,2014-09-17,35013,99.53000,37241375,0.001509,463300,1,1
86755,2014-09-18,35013,100.28000,30196722,0.007535,461350,1,1
86755,2014-09-19,35013,99.98000,46923054,-0.000620,465200,1,1
86755,2014-09-22,35013,99.05000,48658049,-0.009302,455550,1,1
86755,2014-09-23,35013,98.78000,33989583,-0.002726,449950,1,1
86755,2014-09-24,35013,99.84000,35958950,0.010731,447250,1,1
86755,2014-09-25,35013,97.74000,68642547,-0.021034,450000,1,1
86755,2014-09-26,35013,98.78000,56109106,0.010640,440900,1,1
86755,2014-09-29,35013,98.65000,33342673,-0.001316,433750,1,1
86755,2014-09-30,35013,98.79000,41834325,0.001419,431250,1,1
86755,2014-10-01,35013,97.21000,58204861,-0.015994,425800,1,1
86755,2014-10-02,35013,97.21000,54501347,0.000000,419500,1,1
86755,2014-10-03,35013,98.17000,41626272,0.009876,417800,1,1
86755,2014-10-06,35013,97.96000,36053687,-0.002139,411200,1,1
86755,2014-10-07,35013,96.57000,45154564,-0.014189,411900,1,1
86755,2014-10-08,35013,98.45000,65207636,0.019468,401550,1,1
86755,2014-10-09,35013,96.86000,62497086,-0.016150,409450,1,1
86755,2014-10-10,35013,94.44000,77579425,-0.024984,402950,1,1
86755,2014-10-13,35013,92.96000,80835922,-0.015671,394200,1,1
86755,2014-10-14,35013,92.97000,71814456,0.000108,396300,1,1
86755,2014-10-15,35013,92.37000,108347121,-0.006454,395050,1,1
86755,2014-10-16,35013,91.79000,93219898,-0.006279,384750,1,1
86755,2014-10-17,35013,93.00000,69546720,0.013182,389750,1,1
86755,2014-10-20,35013,94.39000,41479253,0.014946,378950,1,1
86755,2014-10-21,35013,96.87000,53609758,0.026274,374850,1,1
86755,2014-10-22,35013,96.37000,39178048,-0.005162,382500,1,1
86755,2014-10-23,35013,97.82000,48123778,0.015046,384200,1,1
86755,2014-10-24,35013,98.62000,43161724,0.008178,384500,1,1
86755,2014-10-27,35013,98.69000,29545673,0.000710,387200,1,1
86755,2014-10-28,35013,100.18000,34550077,0.015098,387950,1,1
86755,2014-10-29,35013,99.81000,40554290,-0.003693,390350,1,1
86755,2014-10-30,35013,100.02000,35935794,0.002104,393500,1,1
86755,2014-10-31,35013,101.40000,54254141,0.013797,399000,1,1
86755,2014-11-03,35013,101.70000,33500651,0.002959,408550,1,1
86755,2014-11-04,35013,101.36000,22773298,-0.003343,412700,1,1
86755,2014-11-05,35013,101.37000,25556534,0.000099,412400,1,1
86755,2014-11-06,35013,101.69000,24671900,0.003157,414950,1,1
86755,2014-11-07,35013,101.60000,20931734,-0.000885,417600,1,1
86755,2014-11-10,35013,101.96000,20360007,0.003543,417500,1,1
86755,2014-11-11,35013,102.28000,15454012,0.003138,418250,1,1
86755,2014-11-12,35013,102.46000,22056317,0.001760,417850,1,1
86755,2014-11-13,35013,102.90000,28449776,0.004294,419150,1,1
86755,2014-11-14,35013,103.22000,19251366,0.003110,420450,1,1
86755,2014-11-17,35013,102.91000,23361634,-0.003003,421750,1,1
86755,2014-11-18,35013,103.68000,26336812,0.007482,422150,1,1
86755,2014-11-19,35013,103.21000,23848243,-0.004533,422300,1,1
86755,2014-11-20,35013,103.67000,22874018,0.004457,424100,1,1
86755,2014-11-21,35013,103.87000,36149128,0.001929,427400,1,1
86755,2014-11-24,35013,104.68000,17931289,0.007798,427600,1,1
86755,2014-11-25,35013,104.84000,17669991,0.001528,427750,1,1
86755,2014-11-26,35013,105.52000,18973804,0.006486,428450,1,1
86755,2014-11-28,35013,106.01000,17360420,0.004644,428200,1,1
86755,2014-12-01,35013,104.81000,35969694,-0.011320,427200,1,1
86755,2014-12-02,35013,105.23000,26031291,0.004007,430400,1,1
86755,2014-12-03,35013,105.42000,32974322,0.001806,430900,1,1
86755,2014-12-04,35013,105.37000,31036791,-0.000474,420950,1,1
86755,2014-12-05,35013,105.38000,25622236,0.000095,419400,1,1
86755,2014-12-08,35013,104.63000,32685756,-0.007117,415700,1,1
86755,2014-12-09,35013,104.96000,46035139,0.003154,411100,1,1
86755,2014-12-10,35013,103.31000,39371116,-0.015720,408400,1,1
86755,2014-12-11,35013,103.80000,47685522,0.004743,404700,1,1
86755,2014-12-12,35013,102.67000,46844391,-0.010886,403550,1,1
86755,2014-12-15,35013,101.61000,52968948,-0.010324,397800,1,1
86755,2014-12-16,35013,99.98000,65348726,-0.016042,396350,1,1
86755,2014-12-17,35013,101.80000,79728418,0.018204,399550,1,1
86755,2014-12-18,35013,104.25000,49860471,0.024067,391000,1,1
86755,2014-12-19,35013,104.32000,51419912,0.004382,384950,1,1
86755,2014-12-22,35013,104.58000,34714234,0.002492,387100,1,1
86755,2014-12-23,35013,104.21000,30156929,-0.003538,392600,1,1
86755,2014-12-24,35013,104.30000,14291333,0.000864,396050,1,1
86755,2014-12-26,35013,105.04000,13924332,0.007095,392400,1,1
86755,2014-12-29,35013,105.02000,17073983,-0.000190,390150,1,1
86755,2014-12-30,35013,104.32000,18603989,-0.006665,392900,1,1
86755,2014-12-31,35013,103.25000,24367121,-0.010257,392050,1,1
86755,2015-01-02,35013,102.94000,31322957,-0.003002,392300,1,1
86755,2015-01-05,35013,101.43000,36521270,-0.014669,393200,1,1
86755,2015-01-06,35013,100.07000,66205451,-0.013408,386800,1,1
86755,2015-01-07,35013,101.36000,37577361,0.012891,375150,1,1
86755,2015-01-08,35013,103.30000,40212640,0.019140,371650,1,1
86755,2015-01-09,35013,102.62000,41516071,-0.006583,382800,1,1
86755,2015-01-12,35013,101.55000,34129751,-0.010427,383650,1,1
86755,2015-01-13,35013,101.52000,56288334,-0.000295,383900,1,1
86755,2015-01-14,35013,100.96000,51354217,-0.005516,375650,1,1
86755,2015-01-15,35013,99.65000,51013416,-0.012975,381250,1,1
86755,2015-01-16,35013,100.82000,35459310,0.011741,378050,1,1
86755,2015-01-20,35013,101.62000,31063056,0.007935,373050,1,1
86755,2015-01-21,35013,102.14000,40402772,0.005117,370200,1,1
86755,2015-01-22,35013,104.03000,40886169,0.018504,366200,1,1
86755,2015-01-23,35013,104.26000,34888992,0.002211,362250,1,1
86755,2015-01-26,35013,104.14000,19960870,-0.001151,366800,1,1
86755,2015-01-27,35013,101.44000,45253205,-0.025927,371500,1,1
86755,2015-01-28,35013,100.92000,43591675,-0.005126,367450,1,1
86755,2015-01-29,35013,101.89000,46594734,0.009612,366500,1,1
86755,2015-01-30,35013,101.10000,42928138,-0.007753,362200,1,1
86755,2015-02-02,35013,101.98000,43624654,0.008704,364250,1,1
86755,2015-02-03,35013,102.96000,30750360,0.009610,362100,1,1
86755,2015-02-04,35013,102.87000,34073211,-0.000874,362650,1,1
86755,2015-02-05,35013,103.76000,23605516,0.008652,365000,1,1
86755,2015-02-06,35013,103.13000,34169260,-0.006072,367350,1,1
86755,2015-02-09,35013,102.80000,22660655,-0.003200,364200,1,1
86755,2015-02-10,35013,104.40000,23686531,0.015564,365100,1,1
86755,2015-02-11,35013,104.78000,20424617,0.003640,365300,1,1
86755,2015-02-12,35013,106.00000,22632295,0.011643,366300,1,1
86755,2015-02-13,35013,106.91000,29130249,0.008585,364450,1,1
86755,2015-02-17,35013,107.01000,17728344,0.000935,364250,1,1
86755,2015-02-18,35013,107.16000,15149619,0.001402,367550,1,1
86755,2015-02-19,35013,107.69000,19828113,0.004946,369300,1,1
86755,2015-02-20,35013,108.41000,28336710,0.006686,370750,1,1
86755,2015-02-23,35013,108.52000,17970368,0.001015,370300,1,1
86755,2015-02-24,35013,108.60000,19745011,0.000737,370250,1,1
86755,2015-02-25,35013,108.33000,19472341,-0.002486,368900,1,1
86755,2015-02-26,35013,108.88000,22255476,0.005077,369500,1,1
86755,2015-02-27,35013,108.40000,27757584,-0.004408,368400,1,1
86755,2015-03-02,35013,109.38000,22988645,0.009041,368500,1,1
86755,2015-03-03,35013,108.87000,20794124,-0.004663,376000,1,1
86755,2015-03-04,35013,108.45000,21007420,-0.003858,376000,1,1
86755,2015-03-05,35013,108.64000,15381039,0.001752,375800,1,1
86755,2015-03-06,35013,107.41000,31033366,-0.011322,375600,1,1
86755,2015-03-09,35013,107.72000,26293105,0.002886,374800,1,1
86755,2015-03-10,35013,105.72000,34234501,-0.018567,378850,1,1
86755,2015-03-11,35013,105.11000,25459738,-0.005770,382800,1,1
86755,2015-03-12,35013,105.80000,21473174,0.006565,379600,1,1
86755,2015-03-13,35013,105.34000,42021109,-0.004348,377800,1,1
86755,2015-03-16,35013,106.70000,25674089,0.012911,372300,1,1
86755,2015-03-17,35013,106.87000,19603813,0.001593,370500,1,1
86755,2015-03-18,35013,107.92000,40622193,0.009825,370250,1,1
86755,2015-03-19,35013,108.08000,31314039,0.001483,373650,1,1
86755,2015-03-20,35013,108.53000,31781406,0.006459,375550,1,1
86755,2015-03-23,35013,108.32000,17318513,-0.001935,376850,1,1
86755,2015-03-24,35013,107.93000,22447482,-0.003600,374950,1,1
86755,2015-03-25,35013,105.46000,41581833,-0.022885,376900,1,1
86755,2015-03-26,35013,105.10000,48316284,-0.003414,371900,1,1
86755,2015-03-27,35013,105.52000,33878392,0.003996,372750,1,1
86755,2015-03-30,35013,106.73000,30721196,0.011467,363200,1,1
86755,2015-03-31,35013,105.60000,29546182,-0.010588,365600,1,1
86755,2015-04-01,35013,105.05000,33021455,-0.005208,363550,1,1
86755,2015-04-02,35013,105.12000,19164246,0.000666,361900,1,1
86755,2015-04-06,35013,105.98000,24451146,0.008181,359150,1,1
86755,2015-04-07,35013,105.80000,19502386,-0.001698,361200,1,1
86755,2015-04-08,35013,106.64000,25866907,0.007939,363050,1,1
86755,2015-04-09,35013,107.31000,23114730,0.006283,364600,1,1
86755,2015-04-10,35013,107.75000,17364345,0.004100,367200,1,1
86755,2015-04-13,35013,107.48000,17783471,-0.002506,366750,1,1
86755,2015-04-14,35013,107.17000,23755753,-0.002884,367100,1,1
86755,2015-04-15,35013,107.84000,21274578,0.006252,367050,1,1
86755,2015-04-16,35013,107.69000,16195282,-0.001391,366600,1,1
86755,2015-04-17,35013,106.01000,46514003,-0.015600,366150,1,1
86755,2015-04-20,35013,107.60000,28945914,0.014999,364700,1,1
86755,2015-04-21,35013,108.06000,22759777,0.004275,362300,1,1
86755,2015-04-22,35013,108.65000,21429198,0.005460,365100,1,1
86755,2015-04-23,35013,109.06000,29473224,0.003774,365900,1,1
86755,2015-04-24,35013,110.54000,32508129,0.013571,364800,1,1
86755,2015-04-27,35013,110.26000,31358323,-0.002533,363800,1,1
86755,2015-04-28,35013,110.04000,36999224,-0.001995,368150,1,1
86755,2015-04-29,35013,109.35000,34045042,-0.006270,370400,1,1
86755,2015-04-30,35013,107.63000,44184546,-0.015729,367250,1,1
86755,2015-05-01,35013,109.05000,32874309,0.013193,366600,1,1
86755,2015-05-04,35013,109.23000,23507271,0.001651,364000,1,1
86755,2015-05-05,35013,107.45000,47929271,-0.016296,360600,1,1
86755,2015-05-06,35013,106.71000,42687152,-0.006887,355600,1,1
86755,2015-05-07,35013,107.35000,29494812,0.005998,355900,1,1
86755,2015-05-08,35013,108.69000,33068341,0.012483,353200,1,1
86755,2015-05-11,35013,108.27000,19779258,-0.003864,349600,1,1
86755,2015-05-12,35013,107.78000,33665021,-0.004526,351500,1,1
86755,2015-05-13,35013,108.00000,20738437,0.002041,355050,1,1
86755,2015-05-14,35013,109.58000,23904620,0.014630,352550,1,1
86755,2015-05-15,35013,109.58000,23937447,0.000000,351850,1,1
86755,2015-05-18,35013,110.06000,17738138,0.004380,351700,1,1
86755,2015-05-19,35013,109.94000,14242901,-0.001090,355150,1,1
86755,2015-05-20,35013,110.01000,21187897,0.000637,354000,1,1
86755,2015-05-21,35013,110.58000,16771807,0.005181,355500,1,1
86755,2015-05-22,35013,110.47000,13543774,-0.000995,355900,1,1
86755,2015-05-26,35013,109.20000,25538441,-0.011496,354750,1,1
86755,2015-05-27,35013,110.96000,30572699,0.016117,353450,1,1
86755,2015-05-28,35013,110.71000,17357411,-0.002253,352500,1,1
86755,2015-05-29,35013,110.05000,30383139,-0.005961,354550,1,1
86755,2015-06-01,35013,110.42000,24570186,0.003362,348800,1,1
86755,2015-06-02,35013,110.07000,19505803,-0.003170,352900,1,1
86755,2015-06-03,35013,110.40000,20507209,0.002998,353050,1,1
86755,2015-06-04,35013,109.56000,31374653,-0.007609,353750,1,1
86755,2015-06-05,35013,109.30000,22641734,-0.002373,356500,1,1
86755,2015-06-08,35013,108.19000,24549211,-0.010156,348500,1,1
86755,2015-06-09,35013,108.01000,27554699,-0.001664,352550,1,1
86755,2015-06-10,35013,109.49000,30297863,0.013702,351350,1,1
86755,2015-06-11,35013,109.65000,17593465,0.001461,352550,1,1
86755,2015-06-12,35013,108.75000,27258296,-0.008208,350900,1,1
86755,2015-06-15,35013,108.21000,31238805,-0.004966,351950,1,1
86755,2015-06-16,35013,108.80000,16456873,0.005452,352500,1,1
86755,2015-06-17,35013,109.10000,23496741,0.002757,355900,1,1
86755,2015-06-18,35013,110.69000,43032388,0.014574,357300,1,1
86755,2015-06-19,35013,109.89000,27877579,-0.004931,360150,1,1
86755,2015-06-22,35013,110.70000,19350898,0.007371,360250,1,1
86755,2015-06-23,35013,110.79000,18127919,0.000813,362200,1,1
86755,2015-06-24,35013,110.22000,15815916,-0.005145,364050,1,1
86755,2015-06-25,35013,110.00000,18326657,-0.001996,364900,1,1
86755,2015-06-26,35013,109.27000,32311681,-0.006636,364300,1,1
86755,2015-06-29,35013,106.69000,50874907,-0.023611,365700,1,1
86755,2015-06-30,35013,107.07000,34855924,0.003562,362150,1,1
86755,2015-07-01,35013,107.92000,21292960,0.007939,360300,1,1
86755,2015-07-02,35013,107.95000,20499453,0.000278,358050,1,1
86755,2015-07-06,35013,107.70000,24417023,-0.002316,352150,1,1
86755,2015-07-07,35013,107.97000,44231755,0.002507,354200,1,1
86755,2015-07-08,35013,106.09000,39691478,-0.017412,352600,1,1
86755,2015-07-09,35013,106.03000,28381044,-0.000566,352050,1,1
86755,2015-07-10,35013,107.65000,26415829,0.015279,353500,1,1
86755,2015-07-13,35013,109.54000,25780733,0.017557,354100,1,1
86755,2015-07-14,35013,110.26000,21977167,0.006573,353800,1,1
86755,2015-07-15,35013,110.38000,28631537,0.001088,356900,1,1
86755,2015-07-16,35013,111.94000,29946808,0.014133,358700,1,1
86755,2015-07-17,35013,113.59000,35976804,0.014740,357450,1,1
86755,2015-07-20,35013,113.98000,26662045,0.003433,359450,1,1
86755,2015-07-21,35013,113.91000,35629865,-0.000614,362000,1,1
86755,2015-07-22,35013,112.62000,35868962,-0.011325,373800,1,1
86755,2015-07-23,35013,112.20000,25880311,-0.003729,375400,1,1
86755,2015-07-24,35013,111.10000,30905444,-0.009804,373950,1,1
86755,2015-07-27,35013,110.18000,35996457,-0.008281,375150,1,1
86755,2015-07-28,35013,111.13000,33527494,0.008622,373300,1,1
86755,2015-07-29,35013,111.55000,26711558,0.003779,373250,1,1
86755,2015-07-30,35013,112.08000,25438057,0.004751,369400,1,1
86755,2015-07-31,35013,111.95000,22081731,-0.001160,364400,1,1
86755,2015-08-03,35013,111.60000,25001780,-0.003126,362050,1,1
86755,2015-08-04,35013,111.39000,22144176,-0.001882,363700,1,1
86755,2015-08-05,35013,112.25000,28990501,0.007721,361950,1,1
86755,2015-08-06,35013,110.45000,41937901,-0.016036,364450,1,1
86755,2015-08-07,35013,110.31000,30006846,-0.001268,361150,1,1
86755,2015-08-10,35013,111.57000,21500780,0.011422,361300,1,1
86755,2015-08-11,35013,110.14000,36123270,-0.012817,362150,1,1
86755,2015-08-12,35013,110.52000,41888960,0.003450,355450,1,1
86755,2015-08-13,35013,110.34000,22510520,-0.001629,358650,1,1
86755,2015-08-14,35013,110.51000,18017931,0.001541,358050,1,1
86755,2015-08-17,35013,111.43000,21224913,0.008325,356400,1,1
86755,2015-08-18,35013,110.86000,13984363,-0.005115,356950,1,1
86755,2015-08-19,35013,110.13000,42566384,-0.006585,355600,1,1
86755,2015-08-20,35013,107.08000,57404805,-0.027695,359950,1,1
86755,2015-08-21,35013,102.40000,97927867,-0.043706,358400,1,1
86755,2015-08-24,35013,98.46000,150892978,-0.038477,358400,1,1
86755,2015-08-25,35013,98.09000,75088937,-0.003758,358400,1,1
86755,2015-08-26,35013,103.03000,104158849,0.050362,358400,1,1
86755,2015-08-27,35013,105.64000,69377690,0.025332,358400,1,1
86755,2015-08-28,35013,105.62000,49919628,-0.000189,358400,1,1
86755,2015-08-31,35013,104.31000,39549380,-0.012403,363600,1,1
86755,2015-09-01,35013,101.05000,74155538,-0.031253,361850,1,1
86755,2015-09-02,35013,103.90000,44157903,0.028204,356600,1,1
86755,2015-09-03,35013,103.39000,45521794,-0.004909,358000,1,1
86755,2015-09-04,35013,102.16000,49379643,-0.011897,352850,1,1
86755,2015-09-08,35013,105.04000,37356527,0.028191,349350,1,1
86755,2015-09-09,35013,103.86000,48195282,-0.011234,349550,1,1
86755,2015-09-10,35013,104.99000,47686714,0.010880,351150,1,1
86755,2015-09-11,35013,105.57000,29106088,0.005524,357050,1,1
86755,2015-09-14,35013,105.25000,19718804,-0.003031,357150,1,1
86755,2015-09-15,35013,106.49000,30020216,0.011781,359700,1,1
86755,2015-09-16,35013,107.09000,31329146,0.005634,357900,1,1
86755,2015-09-17,35013,107.13000,56807732,0.000374,360650,1,1
86755,2015-09-18,35013,105.35000,48383995,-0.014188,368950,1,1
86755,2015-09-21,35013,105.68000,35800449,0.003132,362250,1,1
86755,2015-09-22,35013,104.10000,47473133,-0.014951,363300,1,1
86755,2015-09-23,35013,104.18000,21776208,0.000769,360650,1,1
86755,2015-09-24,35013,103.80000,38284331,-0.003648,360300,1,1
86755,2015-09-25,35013,102.92000,44700006,-0.008478,362700,1,1
86755,2015-09-28,35013,99.99000,44080130,-0.028469,361550,1,1
86755,2015-09-29,35013,99.47000,49394527,-0.005200,359600,1,1
86755,2015-09-30,35013,101.76000,41411443,0.023022,362500,1,1
86755,2015-10-01,35013,102.22000,39339242,0.004520,361450,1,1
86755,2015-10-02,35013,104.01000,59370859,0.017511,359250,1,1
86755,2015-10-05,35013,105.50000,32853533,0.014326,359400,1,1
86755,2015-10-06,35013,105.00000,33056534,-0.004739,359650,1,1
86755,2015-10-07,35013,105.63000,37390683,0.006000,360350,1,1
86755,2015-10-08,35013,106.05000,50188873,0.003976,360950,1,1
86755,2015-10-09,35013,106.53000,23916227,0.004526,367300,1,1
86755,2015-10-12,35013,106.79000,16161959,0.002441,367750,1,1
86755,2015-10-13,35013,106.10000,26999613,-0.006461,369050,1,1
86755,2015-10-14,35013,105.93000,30902637,-0.001602,372450,1,1
86755,2015-10-15,35013,107.67000,38393838,0.016426,371450,1,1
86755,2015-10-16,35013,108.12000,27091100,0.004179,366700,1,1
86755,2015-10-19,35013,108.74000,23807770,0.005734,366100,1,1
86755,2015-10-20,35013,108.18000,23404691,-0.005150,366950,1,1
86755,2015-10-21,35013,107.52000,30195241,-0.006101,371700,1,1
86755,2015-10-22,35013,109.71000,42778702,0.020368,373450,1,1
86755,2015-10-23,35013,112.78000,53282940,0.027983,376550,1,1
86755,2015-10-26,35013,112.85000,25918004,0.000621,380850,1,1
86755,2015-10-27,35013,113.08000,31540511,0.002038,376250,1,1
86755,2015-10-28,35013,114.02000,42221867,0.008313,378350,1,1
86755,2015-10-29,35013,113.84000,24963340,-0.001579,373150,1,1
86755,2015-10-30,35013,113.33000,27199231,-0.004480,371750,1,1
86755,2015-11-02,35013,114.61000,22176935,0.011294,374750,1,1
86755,2015-11-03,35013,115.01000,20418417,0.003490,377950,1,1
86755,2015-11-04,35013,115.02000,28814048,0.000087,377100,1,1
86755,2015-11-05,35013,114.71000,25104080,-0.002695,377100,1,1
86755,2015-11-06,35013,114.79000,29924901,0.000697,378200,1,1
86755,2015-11-09,35013,113.57000,33586755,-0.010628,377900,1,1
86755,2015-11-10,35013,113.28000,35452127,-0.002553,375650,1,1
86755,2015-11-11,35013,113.14000,22846808,-0.001236,374300,1,1
86755,2015-11-12,35013,112.04000,31197076,-0.009722,380450,1,1
86755,2015-11-13,35013,109.84000,52836036,-0.019636,382950,1,1
86755,2015-11-16,35013,111.42000,33980633,0.014385,385550,1,1
86755,2015-11-17,35013,111.49000,30578865,0.000628,381550,1,1
86755,2015-11-18,35013,113.63000,33053463,0.019195,380400,1,1
86755,2015-11-19,35013,113.71000,26130619,0.000704,377400,1,1
86755,2015-11-20,35013,114.48000,22728291,0.006772,376650,1,1
86755,2015-11-23,35013,114.15000,20496175,-0.002883,377650,1,1
86755,2015-11-24,35013,114.05000,26374412,-0.000876,378850,1,1
86755,2015-11-25,35013,114.15000,14220935,0.000877,377550,1,1
86755,2015-11-27,35013,114.31000,8827991,0.001402,377550,1,1
86755,2015-11-30,35013,114.02000,25097649,-0.002537,378000,1,1
86755,2015-12-01,35013,115.16000,28373195,0.009998,378000,1,1
86755,2015-12-02,35013,114.45000,22398103,-0.006165,375650,1,1
86755,2015-12-03,35013,112.51000,42494345,-0.016951,374850,1,1
86755,2015-12-04,35013,115.14000,40128922,0.023376,375300,1,1
86755,2015-12-07,35013,114.62000,25892101,-0.004516,374050,1,1
86755,2015-12-08,35013,114.63000,30792648,0.000087,376100,1,1
86755,2015-12-09,35013,112.89000,48509199,-0.015179,377400,1,1
86755,2015-12-10,35013,113.40000,30154621,0.004518,375000,1,1
86755,2015-12-11,35013,110.79000,56028221,-0.023016,379000,1,1
86755,2015-12-14,35013,111.63000,53098514,0.007582,376500,1,1
86755,2015-12-15,35013,112.31000,48428014,0.006092,377800,1,1
86755,2015-12-16,35013,113.98000,45143106,0.014870,377150,1,1
86755,2015-12-17,35013,112.32000,45892795,-0.014564,375450,1,1
86755,2015-12-18,35013,109.83000,53644561,-0.019121,375950,1,1
86755,2015-12-21,35013,111.05000,26435107,0.011108,380450,1,1
86755,2015-12-22,35013,111.78000,26540310,0.006574,371750,1,1
86755,2015-12-23,35013,112.61000,25656928,0.007425,372350,1,1
86755,2015-12-24,35013,112.59000,11480244,-0.000178,372800,1,1
86755,2015-12-28,35013,112.53000,19183637,-0.000533,373350,1,1
86755,2015-12-29,35013,114.30000,27725673,0.015729,377300,1,1
86755,2015-12-30,35013,113.27000,19496081,-0.009011,380000,1,1
86755,2015-12-31,35013,111.86000,29886849,-0.012448,382000,1,1
86755,2016-01-04,35013,109.50000,50807643,-0.021098,378650,1,1
86755,2016-01-05,35013,109.31000,38812182,-0.001735,374900,1,1
86755,2016-01-06,35013,108.26000,41821091,-0.009606,374450,1,1
86755,2016-01-07,35013,104.87000,61461300,-0.031313,370300,1,1
86755,2016-01-08,35013,104.01000,69357414,-0.008201,368350,1,1
86755,2016-01-11,35013,104.33000,50119094,0.003077,369050,1,1
86755,2016-01-12,35013,105.54000,46734241,0.011598,370850,1,1
86755,2016-01-13,35013,101.90000,69369479,-0.034489,372650,1,1
86755,2016-01-14,35013,104.07000,78396238,0.021295,369350,1,1
86755,2016-01-15,35013,100.84000,91451454,-0.031037,369500,1,1
86755,2016-01-19,35013,101.06000,56563951,0.002182,366700,1,1
86755,2016-01-20,35013,100.75000,86674981,-0.003067,363950,1,1
86755,2016-01-21,35013,100.85000,61660101,0.000993,363050,1,1
86755,2016-01-22,35013,103.77000,42699803,0.028954,361250,1,1
86755,2016-01-25,35013,102.23000,38881485,-0.014840,360700,1,1
86755,2016-01-26,35013,103.15000,36143916,0.008999,357350,1,1
86755,2016-01-27,35013,100.58000,54524736,-0.024915,364150,1,1
86755,2016-01-28,35013,102.00000,47641532,0.014118,361850,1,1
86755,2016-01-29,35013,104.13000,54245067,0.020882,362800,1,1
86755,2016-02-01,35013,104.41000,32750348,0.002689,370450,1,1
86755,2016-02-02,35013,102.15000,44928088,-0.021645,369000,1,1
86755,2016-02-03,35013,101.66000,61622882,-0.004797,365850,1,1
86755,2016-02-04,35013,101.65000,49321638,-0.000098,367950,1,1
86755,2016-02-05,35013,98.12000,70749932,-0.034727,364750,1,1
86755,2016-02-08,35013,96.62000,92773083,-0.015287,357900,1,1
86755,2016-02-09,35013,96.32000,73828426,-0.003105,365150,1,1
86755,2016-02-10,35013,96.69000,59711699,0.003841,360450,1,1
86755,2016-02-11,35013,96.55000,76773933,-0.001448,354300,1,1
86755,2016-02-12,35013,98.02000,49400994,0.015225,354950,1,1
86755,2016-02-16,35013,100.23000,40565943,0.022546,352850,1,1
86755,2016-02-17,35013,102.50000,42574051,0.022648,354750,1,1
86755,2016-02-18,35013,101.33000,39291469,-0.011415,350650,1,1
86755,2016-02-19,35013,101.63000,28235415,0.002961,350000,1,1
86755,2016-02-22,35013,103.28000,23979113,0.016235,350050,1,1
86755,2016-02-23,35013,101.58000,29325100,-0.016460,349950,1,1
86755,2016-02-24,35013,102.55000,39239722,0.009549,348600,1,1
86755,2016-02-25,35013,103.56000,29389315,0.009849,350350,1,1
86755,2016-02-26,35013,103.43000,31046045,-0.001255,347400,1,1
86755,2016-02-29,35013,102.50000,27622937,-0.008992,353200,1,1
86755,2016-03-01,35013,105.79000,38403051,0.032098,353700,1,1
86755,2016-03-02,35013,105.83000,29130756,0.000378,353800,1,1
86755,2016-03-03,35013,105.63000,25562660,-0.001890,350950,1,1
86755,2016-03-04,35013,105.67000,31655424,0.000379,352000,1,1
86755,2016-03-07,35013,105.02000,25861160,-0.006151,350600,1,1
86755,2016-03-08,35013,104.15000,28898515,-0.008284,351300,1,1
86755,2016-03-09,35013,104.82000,31047351,0.006433,351300,1,1
86755,2016-03-10,35013,104.66000,45366292,-0.001526,352000,1,1
86755,2016-03-11,35013,106.49000,31453958,0.017485,350750,1,1
86755,2016-03-14,35013,106.67000,25376612,0.001690,353250,1,1
